source,commentary
秦車鄰詁訓傳第十一,秦者隴西谷名也在雍州鳥䑕山之東北昔臯陶之子伯翳佐禹治水有功舜命作虞賜姓曰嬴其末孫非子爲周孝王飬馬於汧渭之間封爲附庸邑于秦谷及非子之曽孫秦仲周宣王又命爲大夫仲之孫襄公討西戎救周周室東遷以岐豊之地賜之始列爲諸侯春秋時稱秦伯崔云秦在虞夏商爲諸侯至周爲附庸之國
毛詩國風鄭氏箋車鄰美秦仲也秦仲始大有車馬禮樂侍御之好焉,鄰本亦作隣又作轔栗人反秦仲始大絶句或連下句非
有車鄰鄰有馬白顚,鄰鄰衆車聲也白顛的顙也顛都田反的丁歷反
未見君子寺人之令,寺人内小臣也箋云欲見國君者必先令寺人使傳吿之時秦仲又始有此臣寺如字又音侍本或作侍字寺人奄人内小臣也令力呈反注同又力政反沈力丁反韓詩作伶云使伶傳直專反
阪有漆隰有栗,興也陂者曰阪下濕曰隰箋云興者喻秦仲之君臣所有各得其宜阪音反又扶板反陂彼寄反
旣見君子並坐鼓瑟,又見其禮樂焉箋云旣見旣見秦仲也並坐鼓瑟君臣以間暇燕飮相安樂也間音閑樂音洛下文並同
今者不樂逝者其耋,耋老也八十日耋箋云今者不於此君之朝自樂謂仕焉而去仕他國其徒自使老言將後寵禄也耋田節反一音天節反朝直遥反後胡豆反又如字
阪有桑隰有楊旣見君子並坐鼓簧,簧笙也簧音黄
今者不樂逝者其亡,亡喪棄也
車鄰三章一章四句二章章六句駟鐵美襄公也始命有田狩之事園囿之樂焉,箋云始命命爲諸侯也秦始附庸也駟鐵田結反又吐結反始命絶句囿音又
駟鐵孔阜六轡在手,鐵驪阜大也箋云四馬六轡六轡在手言馬之良也阜音符有反
公之媚子從公于狩,能以道媚于上下者冬獵曰狩箋云媚於上下謂使君臣和合也此人從公往狩言襄公親賢也媚眉冀反
奉時辰牡辰牡孔碩,時是辰時也冬獻狼夏獻䴢春秋獻鹿豕羣獸箋云奉是時牡者謂虞人也時牡甚肥大言禽獸得其所也辰音純如字麋亡悲反
公曰左之舍拔則獲,拔矢末也箋云左之者從禽之左射之也拔括也舍拔則獲言公善射舎音捨拔蒲末反射食亦反括苦活反善然去聲射音社
遊于北園四馬旣閑,閑習也箋云公所以田則克獲者乃遊于北園之時時則巳習其四種之馬北音不閑與閒同種章勇反上聲
輶車鸞鏕載獫歇驕,輶輕也獫歇驕田犬也長喙曰獫短喙曰歇驕箋云輕車驅逆之車也置鵉於鑣異於乗車也載始也始田犬者謂達其搏噬始成之也此皆遊於北園時所爲也輶由九反音由鵉羅端反鑣彼驕反獫力念反說文音力見反歇本又作猲許謁反說文音火遏反驕本又作獢同許喬反輕遣政反又如字下同驅丘遇反或丘于反乗仁正反搏音博舊音付
駟鐵三章章四句小戎美襄公也備其兵甲以討西戎西戎方彊而征伐不休國人則矜其車甲婦人能閔其君子焉,箋云矜夸大也國人夸大其車甲之盛有樂之意也婦人閔其君子恩義之至也作者叙内外之志所以美君政教之功小戎兵車也鄭云羣臣兵車故曰小戎王云駕兩馬者矜居澄反夸苦花反樂音岳又音洛
小戎俴収五楘梁輈,俴淺収軫也五五束也楘歷録也梁輈輈上勾衡也一輈五束束有歷録箋云此羣臣之兵車故曰小戎輈陟留反俴錢淺反収如字楘音木本又作鞪軫之忍反
游環脅驅,叶去
隂靷鋈續,游環靷環也游在背上所以禦出也脅驅慎駕具所以止入也隂揜軌也靷所以引也鋈白金也續續靷也箋云游環在背上無常處貫驂之外轡以禁其出脅驅者著服馬之外脅以止驂之入揜軌在軾前垂輈上鋈續白金飾續靷之環驅夲亦作駈起俱反靳居覲反靷之忍反鋈音沃舊音惡續義如字徐辭屢反禦魚吕反慎或作順義亦兩通揜于撿反常昌慮反服直畧反又丁畧反軾音式本亦作式飾音失
文茵暢轂駕我騏馵,文茵虎皮也暢轂長轂也騏騏文也左足白曰馵箋云此上六句者國人所矜茵音因文茵以虎皮爲茵茵車席也暢勑亮反轂音谷騏音其馵之樹反
言念君子温其如玉,箋云言我也念君子之性温然如玉玉有五德
在其板屋亂我心曲,西戎板屋箋云心曲心之委曲也憂則心亂也此上四句者婦人所用閔其君子
四牡孔阜六轡在手騏駵是中騧驪是驂,黄馬黒喙曰騧箋云赤身黒鬛曰駵中中服也驂兩騑也駵音留騧古花反鬛本又作力輒反騑芳非反
龍盾之合鋈以觼軜,龍盾畫龍其盾也合合而載之軜驂内轡也箋云鋈以觼軜軜之觼以白金爲飾也軜繫於軾前盾順允反徐又音允觼古穴反軜音納内也
言念君子温其在邑,在敵邑也
方何爲期胡然我念之,箋云方今以何時爲還期乎何以然了不來言望之也
俴駟孔羣厹矛鋈錞蒙伐有苑,俴駟四介馬也孔甚也厹三隅矛也錞鐏也蒙討羽也伐中干也苑文貌箋云俴淺也謂以薄金爲介之札介甲也甚羣者言和調也蒙厖也討雜也畫雜羽之文於伐故曰厖伐駟音肆俴駟韓詩云駟馬不著甲曰俴駟厹音求三隅矛也錞徒對反舊徒猥反一音敦說文云矛㦸下銅鐏蒙如字本或作􁇍音同鄭云厖也介音界鐏徂寸反又子遯反札側八反厖莫江反
虎韔鏤膺交韔二弓竹閉緄縢,虎虎皮也韔弓室也膺馬帶也交韔交二弓於韔中也閉紲緄䋲縢約也箋云鏤膺有刻金飾也韔勑亮反下同本亦作暢鏤魯豆反膺于澄反閉悲位反本一作䩛鄭注周禮云弓檠曰䩛弛則縳於弓裏備損傷也以竹爲之䩛音悲位反徐邉患反一音必結反緄古本反縢直登反紲息列反
言念君子載寢載興厭厭良人秩秩德音,厭厭安靜也秩秩有知也箋云此旣閔其君子寢起之勞又思其性與德也載音再載寢載興言思之深而起居不寕也寢音青上聲興如字厭於賢反夊音燕良音良秩陳乙反音直知去聲本亦作智音一陵切起如字勞音潦
小戎三章章十句蒹葭刺襄公也未能用周禮將無以固其國焉,秦處周之舊土其人𬒳周之德敎日乆矣今襄公新爲諸侯未習周之礼法故國人未服焉蒹古恬反葭音加被皮寄反
蒹葭蒼蒼白露爲霜,興也蒹薕葭蘆也蒼蒼盛也白露疑戻爲霜然後歳事成國家待禮然後興箋云蒹葭在衆草之中蒼蒼然彊至白露疑戾爲霜則成而黄㒷者喻衆民之不從襄公政令者得周禮以敎之則服薕音廉
所謂伊人在水一方,伊維也一方難至矣箋云伊當作繄繄猶是也所謂是知周禮之賢人乃在大水之一邊假喻以言逺繄扵奚反
遡洄從之道阻且長,逆流而上曰遡洄逆礼則莫能以至也箋云此言不以敬順往求之則不能得見遡蘇路反洄音廻上時掌反
遡游從之宛在水中央,順流而渉曰遡遊順禮求濟道來迎之箋云宛坐見貌以敬順求之則近耳易得見也宛紆阮反夲亦作苑易以䜴反
蒹葭淒淒白露未晞,淒淒猶蒼蒼也晞乾也箋云云未晞未為霜淒夲亦作萋七奚反晞音希
所謂伊人在水之湄,湄水隒也湄音眉隒魚檢反又音檢
遡洄從之道阻且躋,躋升也箋云升者言其難至如升阪躋本又作隮子西反
遡游從之宛在水中坁,坁小者也坁直戸反
蒹葭采采白露未巳,采采猶淒淒也未巳猶未止也
所謂伊人在水之涘,涘厓也涘音俟
遡洄從之道阻且右,右出其右也箋云右者言其迂迴也迂音于
遡游從之宛在水中沚,小渚曰沚沚音止
蒹葭三章章八句終南戒襄公也能取周地始爲諸侯受顯服大夫美之故作是詩以戒勸之終南何有有黃鳥哀三良也國人刺穆公以人從死而作是詩也,三良三善臣也謂奄息仲行鍼虎也從死自殺以從死行户郎反下皆同鍼其廉反徐又音針
交交黃鳥止于棘,興也交交小貌黃鳥以時往來得其所人以壽命終亦得其所箋云黄鳥止干棘以求安巳也此棘若不安則移興者喻臣之事君亦然今穆公使臣從死刺其不得黃鳥止于棘之本意壽音受又如字
誰從穆公子車奄息,子車氏奄息名箋云言誰從穆公者傷之
維此奄息百夫之特,乃特百夫之德箋云百夫之中最雄俊也
臨其穴惴惴其慄,惴惴懼也箋云穴謂塚壙中也秦人哀傷此奄息之死臨視其壙皆爲之悼慄惴之瑞反慄音栗壙苦晃反
彼蒼者天殱我良人,殱盡良善也箋云言彼蒼者天愬之殱子廉反徐又息廉反愬蘇路反
如可贖兮人百其身,箋云如此奄息之死可以他人贖之者人皆百其身謂一身百死猶爲之惜善人之甚贖食燭反又音樹
交交黃鳥止于桑誰從穆公子車仲行,箋云仲行字也
維此仲行百夫之防,防此也箋云防猶當也言比一人當百夫防徐云毛音方
臨其穴惴惴其慄彼蒼者天殱我良人如可贖兮人百其身交交黃鳥止于楚誰從穆公子車鍼虎維此鍼虎百夫之禦,禦當也禦魚呂反注同
臨其穴惴惴其慄彼蒼者天殱我良人如可贖兮人百其身黃鳥三章章十二句晨風刺康公也忘穆公之業始棄其賢臣焉鴥彼晨風鬱彼北林,興也鴥疾飛貌晨風鸇也欎積也北林林名也先君招䝨人賢人往之疾如晨風之飛入比林箋云先君謂穆公鴥說文作鴧尹橘反字林于叔反鸇字又作之然反草木䟽云似鷂青色說文止仙反字林巳仙反駃所吏反
未見君子憂心欽欽,思望之心中欽欽然箋云言穆公始未見賢者之時思望而憂之
如何如何忘我實多,今則忘之矣箋云此以穆公之意責康公如何如何乎女忘我之事實多
山有苞櫟隰有六駮,檪木也駮如馬倨牙食虎豹箋云山之檪隰之駮皆其所冝有也以言賢者亦囯家所冝有櫟盧狄反駮邦角反獸名草木䟽云駮馬木名梓榆也倨音據
未見君子憂心靡樂如何如何忘我實多山有苞棣隰有樹檖,棣唐棣也檖赤羅也樂音洛棣音悌檖音遂或作遂
未見君子憂心如醉如何如何忘我實多晨風三章章六句無衣刺用兵也秦人刺其君好攻戰亟用兵而不與民同欲焉,好呼報反下注同攻古弄反又如字下注同亟欺兾反
豈曰無衣與子同袍,興也𫀆襺也上與百姓同欲則百姓樂致其死箋云此責康公之言也君豈甞曰女無衣我與女共𫀆乎言不與民同欲𫀆抱毛反襺古顯反本亦作繭
王于興師脩我戈矛與子同仇,戈長六尺六寸矛長二丈天下有道則禮樂征伐自天子出仇匹也箋云于於也怨耦曰仇君不與我同欲而於王興師則云脩我戈矛與子同仇往伐之刺其好攻戰仇音求長直亮反又如字下同
豈曰無衣與子同澤,澤潤澤也箋云澤褻衣近汗垢澤如字說文作釋云袴也䙝仙列反近附近之近汙音烏又汙穢之汙垢古口反
王于興師修我矛㦸與子偕作,作起也箋云㦸車㦸常也
豈曰無衣與子同裳王于興師修我甲兵與子偕行,行往也
無衣三章章五句渭陽康公念母也康公之母晉獻公之女文公遭麗姬之難未反而秦姬卒穆公納文公康公時爲大子贈送文公于渭之陽念母之不見也我見舅氏如母存焉及其即位而作是詩也,渭陽音謂水名水北曰陽麗本作驪同力馳反難乃旦反大音泰
我送舅氏曰至渭陽,母之昆弟曰舅箋云渭水名也秦是時都雍至渭陽者蓋東行送舅氏於咸陽之地雍於用反縣名今屬扶風
何以贈之路車乗黃,贈送也乗黃四馬也乗繩證反注同
我送舅氏悠悠我思何以贈之瓊瑰玉佩,瓊瑰石次玉思息嗣反瑰古囬反
渭陽二章章四句權輿刺康公也忘先君之舊臣與賢者有始而無終也,與音餘
於我乎夏屋渠渠,夏大也箋云屋具也渠渠猶勤勤也言君始於我厚設禮食大具以食我其意勤勤然夏胡雅反屋如字渠其居反食音嗣注篇内同
今也毎食無餘,箋云此言君今遇我薄其食我纔足耳
于嗟乎不承權輿,承継也權輿始也
於我乎每食四簋,四簋黍稷稲梁簋音軌内方外圎曰簋以盛黍稷外方内圎曰簠用貯稲粱皆容一斗二升
今也毎食不飽于嗟乎不承權輿權輿二章章五句秦國十篇二十七章百八十一句,
