source,commentary
甫田之什詁訓傳第二十一毛詩小雅鄭氏箋甫田刺幽王也君子傷今而思古焉,刺者刺其倉廩空虚政煩賦重農人失職
倬彼甫田歳取十千,倬明貌甫田天下田也十千言多也箋云甫之言丈夫也明乎彼大古之時以丈夫稅田也歳取十千於井田之法則一成之數也九夫爲井井稅一夫其田百畝井十爲通通稅十夫其田千畝通十爲成成方十里成稅百夫其田萬畝欲見其數從井通起故言十千上地榖畝一鍾倬陟角反韓詩作箌音同箌卓也丈直兩反依義文夫是也夲又作大夫一夲甫之言夫也一夲甫之言大也大古音㤗見賢遍反
我取其陳食我農人自古有年,尊者食新農夫食陳箋云倉廪有餘民得賖貰取食之所以紓官之蓄滯亦使民愛存新榖自古者豐年之法如此食音嗣賖音奢貰音丗又食夜反說文云貸也紓音舒何常汝反蓄勑六反
今適南畝或耘或耔黍稷薿薿,耘除也耔雝夲也箋云今者今成王之法也使農人之南畝治其禾稼功至力盡則薿薿然而茂盛於古言稅去今言治田互辝耘音云沈又音運夲又作芸音同耔音子沈音兹薿魚起反徐又魚力反
攸介攸止烝我髦士,烝進髦俊也治田得榖俊士以進箋云介舎也礼使民鋤作耘耔閑暇則於廬舎及所止息之處以道藝相講肄以進其爲俊士之行介音界王大也烝之承反髦音毛鋤夲又作助同仕魚反處昌慮反肄以四反字亦作肆同行下孟反
以我齊明與我犧羊以社以方,器實曰齊在噐曰盛社后士也方迎四方氣於郊也箋云以絜齊豐盛與我純色之羊秋祭社與四方爲五榖成熟報其功也齊夲作齎又作齍同音資犠許冝反為于僞反下爲農親爲爲之皆同
我田旣臧農夫之慶,箋云臧善也我田事已善則慶賜農夫謂大蜡之時勞農以休息之也年不順成則大蜡不通蜡仕詐反勞力報反篇末勞賜同
琴瑟擊鼔以御田祖以祈甘雨以介我稷黍以榖我士女,田祖先嗇也榖善也箋云御迎介助榖養也設樂以迎祭先嗇謂郊後始耕也以求甘雨佑助我禾稼我當以養士女也周禮曰凡國祈年于田祖吹豳雅擊士鼔以樂田畯御牙嫁反注同豳彼貧反夲亦作邠樂音洛
曽孫來止以其婦子饁彼南畝田畯至喜攘其左右甞其旨否,箋云曽孫謂成王也攘讀當爲饟饁饟饋也田畯司嗇今之嗇夫也喜讀爲饎饎酒食也成王來止謂出觀農事也親與后丗子行使知稼穡之艱難也爲農人之在南畝者設饋以勸之司嗇至則又加之以酒食饟其左右從行者成王親爲甞其饋之美否示親之也饁于輒反畯子峻反夲又作俊後篇同喜毛如字鄭爲饎尺志反下篇同攘如羊反鄭讀爲饟式尚反王如字饋巨愧反從才用反
禾易長畝終善且有,易治也長畝竟畝也易以䜴反徐以赤反
曽孫不怒農夫克敏,敏疾也箋云禾治而竟畝成王則無所責怒謂此農夫能且敏也
曽孫之稼如茨如梁曽孫之庾如坻如京,茨積也梁車梁也京髙丘也箋云稼禾也謂有藁者也茨屋蓋也上古之稅法近者納㥎逺者納粟米庾露積榖也坻水中之髙地也茨徐私反庾羊主反坻直基反積如字又子賜反下皆同藁古老反作孔反
乃求千斯倉乃求萬斯箱,箋云成王見禾榖之稅委積之多於是求千倉以處之萬車以載之是言年豐収入踰前也委如字又於僞反収手又反又如字
黍稷稻粱農夫之慶報以介福萬壽無疆,箋云慶賜也年豐則勞賜農夫益厚旣有黍稷加以稲粱報者爲之求福助於八蜡之神萬壽無疆竟也彊君良反竟如字
甫田四章章十句大田刺幽王也言矜寡不能自存焉,幽王之時政煩賦重而不務農事蟲毒害榖風雨不時萬民飢饉矜寡無所取活故時臣思古以刺之矜古頑反注皆同字或又作鰥
大田多稼旣種旣戒旣備乃事,箋云大田謂地肥羙可墾耕多爲稼可以授民者也將稼者必先相地之冝而擇其種季冬命民出五種計耦耕事修耒耜具田噐此之謂戒是旣備矣至孟春土長冒橛陳根可抜而事之種章勇反此注及下注擇種並同墾苦很反相息亮反長張丈反冒莫報反橛其月反
以我覃耜俶載南畝,覃利也箋云俶讀爲熾戴讀爲菑栗之菑時至民以其利耜熾菑發所受之地趨農急也田一歲曰菑覃以冉反徐又以廉反俶載衆家並如字俶尺叔反始也載事也鄭讀爲熾菑熾尺志反菑音緇栗音烈鄭注周禮云讀如裂繻之裂
播厥百穀旣庭且碩曽孫是若,庭直也箋云碩大若順也民旣熾菑則種其衆穀衆穀生盡條直茂大成王於是則止力役以順民事不奪其時
旣方旣皁旣堅旣好不稂不莠,實未堅熟曰皁稂童梁也莠似苗也箋云方房也謂孚甲皓生而未合時也盡生房矣盡成實矣盡堅熟矣盡齊好矣而測調莠擇種之書民力之蓴時氣之和所致竺皂才老反困音郎又音粱重梁草啞說文作鄧云粮或字也禾粟之莠生而不成者謂之童莭也莠餘乆反
去其螟螣及其蟊賊無害我田稺,食心曰螟食葉曰螣食根曰蟊食節曰賊箋云此四蟲者甞害我田中之稺禾故明君以正巳而去之去起吕反注同螟莫庭反螣字亦作􁇞徒得反說文作􁇟蟊夲又作蛑莫侯反稺音稚下同
田祖有神秉卑炎火,炎火盛陽也箋云螟螣之屬盛陽氣嬴則生之今明君爲政田祖之神不受此害持之付與炎火使自消亡秉如字執特也韓詩作卜卜報也卑必二反炎于沾反沈于凡反嬴音盈
有渰萋萋興雨祁祁雨我公田遂及我私,渰雩興貌萋萋雲行貌祁祁徐也箋云古者隂陽和風雨時其來祁祁然而不暴疾其民之心先公後私今天正雨於公田因及私田爾此言民怙君德蒙其餘惠渰夲又作弇於撿反漢書作黤萋七西反興雨如字本或作興雲非也祁巨移反雨我干付反注内主雨司一夲主作注雨如字
彼有不穫稺此有不歛穧彼有遺秉此有滯穗伊寡婦之利,秉把也箋云成王之時百榖旣多種同齊熟叔刈促遽力皆不足而有不穫不歛遺秉滯穗故聽矜寡取之以爲利穫戸郭反歛力撿反穧才計反又子計反穧穫也穗音遂把巴馬反矜音鰥
曽孫來止以其婦子饁彼南畝田畯至喜,箋云喜讀爲饎饎酒食也成王出觀農事饋食耕者以勸之也司嗇至則又加之以酒食勞倦之爾饋食音嗣勞力報反
來方禋祀以其騂黒與其黍稷以享以祀以介景福,騂牛也黒羊豕也箋云成王之來則又禋祀四方之神祈報焉陽化用騂牲隂祀用􁇠牲禋音因享許兩反徐又許亮反黝於糾反黒也
大田四章二章章八句二章章九句瞻彼洛矣刺幽王也思古明王能爵命諸侯賞善罰惡焉,洛水名
瞻彼洛矣維水泱泱,興也洛宗周漑浸水也泱泱深廣貌箋云瞻視也我視彼洛水灌漑以時其澤浸潤以成嘉榖興者喻古明王恩澤加於天下爵命賞賜以成賢者也泱於良反漑古爱反浸子鴆反灌工亂反
君子至止福禄如茨,箋云君子至止者謂來受爵命者也爵命爲福賞賜爲禄茨屋蓋也如屋蓋喻多也
韎韐有奭以作六師,韎韐者茅蒐梁草也一曰韎韐所以代韠也天子六軍箋云此諸侯丗子也除三年之䘮服士服而來未遇爵命之時時有征伐之事天子以其賢任爲軍將使代卿士將六軍而出韎韐者茅蒐染也茅蒐韎韐聲也韎韐祭服之韠合韋爲之其服爵弁服䊷衣纁裳者也韎音昧又亡界反韐音閤又古洽反奭許力反赤貌茅如字蒐所留反韠音畢任音壬將子匠反下同䊷音緇纁許云反
瞻彼洛矣維水泱泱君子至止鞸琫有珌,鞸容刀鞸也琫上飾珌下飾也天子玉琫而珧珌諸侯璗琫而璆珌大夫鐐琫而鏐珌士珕琫而珕珌箋云此人丗子之賢者也旣受爵命賞賜而加賜容刀有飾顯其能制斷鞸字或作琕𥙷頂反說文云刀室也琫字又作䩬必孔反珌字又作㻫賔一反珧音遥以蜃者謂之珧璗徒黨反字又作瑒音同爾雅云黄金謂之璗璆音虯又巨樛反又舊周反玉也沈舉彪反又與彪反又張疇反鐐音遼爾雅云白金謂之銀其美者謂之鐐徐何盧到反又力弔反夲又作璙亦音遼又力小反說文云王也字書力召反鏐力幽反又力幼反沈又力虬反黄金之美者郭云紫磨金珕力計反說文云蜃屬斷可亂反
君子萬年保其家室,箋云德如是則能長安其家室親家室親安之尤難安則無篡殺之禍也篡𥘉患反殺夲亦作弑同音試
瞻彼洛矣維水泱泱君子至止福禄旣同,箋云此人丗子之能繼丗位者也其爵命賞賜盡與其先君受命者同而巳無所加也
君子萬年保其家邦瞻彼洛矣三章章六句裳裳者華刺幽王也古之仕者丗禄小人在位則讒謟並進棄賢者之類絶功臣之丗焉,古者古昔明王時也小人斥今幽王也謟勑撿反
裳裳者華其葉湑兮,興也裳裳猶堂堂也湑盛貌箋云興者華堂堂於上喻君也葉湑然於下喻臣也明王賢臣以德相承而治道興則讒謟逺矣湑思叙反治直吏反逺于萬反又如字
我覯之子我心冩兮我心冩兮是以有譽處兮,箋云覯見也之子是子也謂古之明王也言我得見古之明王則我心所憂冩而去矣我心所憂旣冩是則君臣相與聲譽常處也憂者憂讒謟並進覯古豆反
裳裳者華芸其黄矣,芸黄盛也箋云華芸然而黄興明王德之盛也不言葉微見無賢臣也芸音云徐音運見賢遍反
