source,commentary
鄘柏舟詁訓傳第四,鄘音容鄭云紂都以南曰鄘王云王城以西曰鄘也
毛詩國風鄭氏箋柏舟共姜自誓也衛丗子共伯蚤死其妻守義父母欲奪而嫁之誓而弗許故作是詩以絶之,共伯僖侯之丗子共音恭下同姜居羊反共姜共伯之妻婦人從夫謚姜姓也蚤音早僖許其反史記作釐曹大家音僖
汎彼柏舟在彼中河,興也中河河中箋云舟在河中猶婦人之在夫家是其常處汎芳劒反處昌慮反
髧彼兩髦實維我儀,髧雨髦之貌髦者髮至眉子事父母之飾儀匹也箋云兩髦之人謂共伯也實是我之匹故我不嫁也禮丗子之昧爽而朝亦櫛纚笄緫拂髦冠緌纓髧本又作徒坎反髦音毛說文作髳音同禮子生三月翦髪爲鬌長大作髦以象之鬌丁果反昧莫背反朝直遥反􁆽側乙反纚色蟹反又色綺反緫子孔反緌汝誰反
之死矢靡它,矢誓靡無之至也至巳之死信無它心它音他
母也天只不諒人只,諒信也母也天也尚不信我天謂父也只音紙諒本亦作亮力尚反
汎彼柏舟在彼河側髧彼兩髦實維我特,特匹也特如字韓詩作直云相當值也
之死矢靡慝,慝邪也慝他得反邪似嗟反
母也天只不諒人只柏舟二章章七句牆有茨衛人刺其上也公子頑通乎君母國人疾之而不可道也,宣公卒惠公幼其庻子頑烝於惠公之母生子五人齊子戴公文公宋桓夫人許穆夫人牆在良反茨徐資反頑五鰥反宣公庻子昭伯名也烝之升反載馳序注同
牆有茨不可埽也,興也牆所以防非常茨蒺藜也欲掃去之反傷牆也箋云國君以禮防制一國今其宮内有淫昬之行者猶牆之生蒺藜蒺音疾藜音藜去丘吕反下同行下孟反
中冓之言不可道也,中冓内冓也箋云内冓之言謂宮中所冓成頑與夫人淫昬之語冓本又作遘古候反韓詩云中冓中夜謂淫僻之言也
所可道也言之醜也,於君醜也
牆有茨不可襄也,襄除也
中冓之言不可詳也,詳審也詳如字韓詩作揚揚猶道也
所可詳也言之長也,長惡長也
牆有茨不可束也,束而去之
中冓之言不可讀也,讀抽也箋云抽猶出也
所可讀也言之辱也,辱辱君也
牆有茨三章章六句君子偕老刺衛夫人也夫人淫亂失事君子之道故陳人君之德服飾之盛冝與君子偕老也,夫人宣公夫人惠公之母也人君小君也或者小字誤作人耳偕音皆
君子偕老副笄六珈,能與君子俱老乃冝居尊位服盛服也副者后夫人之首飾編髪爲之笄衡笄珈笄飾之最盛者所以別尊卑箋云珈之言加也副旣笄而加飾如今歩揺上飾古之制所有未聞副芳冨反珈音加編蒲典反或必仙反别彼列反揺餘昭反
委委佗佗如山如河,委委者行可委曲從迹也佗佗者德平易也山無不容河無不潤委委於危反注同佗佗待河反注同韓詩云德之美貌行下孟反舊如字委曲如字易以䜴反
象服是冝,象服尊者所以爲飾箋云象服者謂揄翟闕翟也人君之象服則舜所云予欲觀古人之象日月星辰之屬榆音遥字又作䄖翟本亦作狄王后第二服曰䄖狄觀古亂反又音官
子之不淑云如之何,有子若是可謂不善乎箋云子乃服飾如是而爲不善之行於禮當如之何深疾之行下孟反下同
玭兮玭兮其之翟也,玭鮮盛皃偷翟闕翟羽飾衣也箋云侯伯夫人之服自偷翟而下如王后焉玭音此又且禮反鮮盛貌說文云新色鮮也字林云鮮也音同玉篇且礼反鮮明皃沈云毛及呂忱並作玭觧王肅云顔色衣服鮮明皃本或作瑳此是後文瑳兮王肅注好美衣服㓗白之皃若与此同不容重出今撿王肅夲後不釋不如沈所言也然舊本皆前作玭後作瑳字鮮音仙
