source,commentary
檜羔裘詁訓傳第十三,檜本又作鄶古外反檜者髙辛氏之火正祝融之後妘姓之國也其封域在古豫州外方之北熒波之南居溱洧之間祝融之故墟是子男之囯後爲鄭武所并焉王云周武王封之於濟洛河潁之間爲檜子
毛詩國風鄭氏箋羔裘大夫以道去其君也國小而迫君不用道好㓗其衣服逍遥遊燕而不能自強於政治故作是詩也,以道去其君者三諌不從待放於郊得玦乃去好呼報反下注同治直吏反下注同玞古穴反
羔裘逍遥狐裘以朝,羔裘以遊燕狐裘以適朝箋云諸侯之朝服緇衣羔裘大蜡而息民則有黄衣狐裘今以朝服燕祭服朝是其好絜衣服也先言燕後言朝見君之志不能自強於政治朝直遥反注同下篇注亦同蜡仕詐反見賢遍反
豈不爾思勞心忉忉,國無政令使我心勞箋云尓女也三諌不從待放而去思君如是心忉忉然忉音刀
羔裘翶翔狐裘在堂,堂公堂也箋云翶翔猶逍遥也
豈不爾思我心憂傷羔裘如膏日岀有曜,日出照曜然後見其如膏膏古報反曜羊照反
豈不爾思中心是悼,悼動也箋云悼猶哀傷也
羔裘三章章四句素冠刺不能三年也,䘮礼子爲父父卒爲母皆三年時人恩薄礼廢不能行也爲于僞反下同
庻見素冠兮棘人欒欒兮,庻幸也素冠練冠也棘急也欒欒瘠貌箋云䘮礼旣祥祭而縞冠素紕時人皆觧緩无三年之恩於其父母而廢其䘮礼故覬幸一見素冠急於哀慼之人形貌欒欒然瘠痩也欒力端反瘠情昔反縞古老反紕婢移反觧佳賣反覬音兾痩夲亦作膄所救反
勞心慱慱兮,慱慱憂勞也箋云勞心者憂不得見慱徒端反
庻見素衣兮,素冠故素衣也箋云除成䘮者其祭也朝服縞冠朝服緇衣素裳然則此言素衣者謂素裳也
我心傷悲兮聊與子同歸兮,願見有礼之人與之同歸箋云聊猶且也且与子同歸欲之其家觀其居處
庻見素韠兮,箋云祥祭朝服素韠者韠從裳色韠音畢
我心藴結兮聊與子如一兮,子夏三年之䘮畢見於夫子援琴而絃衎衎而樂作而曰先王制礼不敢不及夫子曰君子也閔子騫三年之䘮畢見於夫子援琴而絃切切而哀作而曰先王制礼不敢過也夫子曰君子也子路曰敢問何謂也夫子曰子夏哀巳尽能引而致之於礼故曰君子也閔子騫哀未尽能自割以礼故曰君子也夫三年之䘮賢者之所輕不肖者之所勉箋云聊與子如一旦欲與之居處觀其行也藴紆粉反夏户雅反下同見賢遍反下同援音袁下同衎苦旦反樂音洛夫音符行下孟反
素冠三章章三句隰有萇楚疾恣也國人疾其君之淫恣而思無情慾者也,恣謂狡㹟淫戯不以礼也萇丈羊反夲草云一名羊腸一名羊桃恣姿利反狡古夘反㹟古快反夲亦作禬古外反
隰有萇楚猗儺其枝,興也萇楚銚弋也猗儺柔順也箋云銚弋之性始生正直及其長大則其枝猗儺而柔順不妄尋蔓草木興者喻人少而端慤則長大无情慾猗於可反儺乃可反銚音遥長張丈反下同蔓音萬少詩照反下同
夭之沃沃樂子之無知,夭少也沃沃壯佼也箋云知匹也疾君之恣故於人年少沃沃之時樂其无妃匹之意夭於驕反沃烏毒反樂音洛注下皆同妃音配
隰有萇楚猗儺其華夭之沃沃樂子之無家,箋云无家謂无夫婦室家之道
隰有萇楚猗儺其實夭之沃沃樂子之無室隰有萇楚三章章四句匪風思周道也國小政亂憂及禍難而思周道焉,難乃旦反
匪風發兮匪車偈兮,發發飄風非有道之風偈偈疾驅非有道之車偈起竭反驅丘遇反又如字
顧聸周道中心怛兮,怛傷也下國之乱周道滅也箋云周道周之政令也廻首曰顧怛都逹反慘怛也
匪風飄兮匪車嘌兮,廻風爲飄嘌嘌無節度也飄符遥反又必遥反票夲又作票匹遥反
顧瞻周道中心弔兮,弔傷也
誰能亨魚漑之釡鬵,漑滌也􁃺釡屬亨鱼煩則碎治民煩則散知亨魚則知治民矣箋云誰能者言人偶能割亨者亨普庚反注同煑也漑夲又作摡古愛反釡符甫反􁃺音尋又音岑說文云大釡也一曰鼎大上小下若甑曰􁃺音才今反滌徒歴反
誰將西歸懷之好音,周道在乎西懷歸也箋云誰將者亦言人偶能輔周道洽民者也檜在周之東故言西㱕有能西仕於周者我則懷之以好音謂周之舊政令
匪風三章章四句檜國四篇十二章四十五句,
