source,commentary
禮器第十,鄭云以其記禮使人成器孔子謂子貢瑚璉之器是也
錯則,七路反本又作措又作厝音同
猶去,起呂反
回邪,似嗟反
辟也,匹亦反
如竹箭,節見反
有筠,于貧反鄭云竹之青皮也
故貫,古亂反
改柯,古何反
篠,西了反徐音小
柔刃,而慎反
廣狹,音洽又戶夾反
常差,初佳反徐初宜反
上下,時掌反
大殺,色戒反徐所例反注同
恇懼,音匡又丘徃反
猶恐,丘勇反
稱次,尺證反後皆同
匪革,紀力反注同急也
堵者,本又作闍音都又丁古反徐音常邪反
七介,音界副也後皆同俗讀古賀反非也
五重,直龍反注及下皆同
八翣,所甲反
相食,音嗣下同
餼,許旣反
西夾,古洽反又古協反
其使,色吏反
抗木,苦浪反又音剛又户剛反
與茵,音因
縮二,所六反
以犢,音獨本亦作特
相朝,直遥反下及注同
灌用,古亂反注同
鬱鬯,丑亮反
脯醢,上音甫下音海
繁纓,歩干反下及注同
琥,音虎又作虎
璜,音黃
單席,音丹
翦繁,子淺反一音牋
鵠纓,胡毒反
之量,音亮
器皿,命景反字林音猛
以散,悉旦反注同
舉觶,支豉反
外缶,方有反
瓦甒,音武
曰觚,音孤
不壇,大丹反
棜禁,於據反
猶去,起吕反
斯禁,如字劉昌宗音賜
隋長,他果反
足髙,如字又古報反
龍卷,本又作衮同古本反
黼,音甫
黻,音弗
熏,字又作纁許云反
裳緑繰,本又作璪亦作藻同子老反注同
不琢,字又作瑑丈轉反徐又依字丁角反
大羮,音泰
不和,胡臥反
越席,音活
犧尊,鄭素何反王如字
幎,本又作幂又作鼏莫歷反
樿,章善反又市戰反白理木
杓,市灼反
長三,直亮反
杼上,直吕反
作幕,音莫
不殺,所戒反又所例反下而殺注芟殺皆同
詡萬,況矩反普也徧也
徧也,音遍
樂,五孝反注同
猶見,賢遍反下外見告見皆同
之致,直置反注皆同
誠􁈄,字又作愨苦角反下文同
爲樂,音洛
匹士,本或作正士
之攘,如羊反盜竊
以上,時掌反
鏤簋,力豆反下音軌
朱紘,音宏
藻梲,章恱反衣字當作棳梁上侏儒柱
栭謂,音而
達棱,力登反
斲,陟角反
而礱,力工反
澣衣,又作浣戸管反
濯冠,直角反
以朝,直遥反
隘矣,本又作阨於賣反狹也
不爲,于僞反下爲母爲父母皆同
不摩,本又作麾毁皮反齊人謂快爲摩
蚤,音早
葆大,音保又保毛反本又作保
夏父,音甫
不綦,音忌不亦作弗
燔柴,音煩又芳云反
於奥,依注作爨七亂反下同
子彄,苦侯反
大廟,音泰下注大平下文大廟並同
躋僖,子西反升也本又作隮
饎爨,昌志反下七亂反
盛於,音成
於缾,歩丁反
不當,丁浪反
期也,音基
猶去,起吕反下去實同
有摲,所監反又所覽反芟也
芟也,所咸反
有放,方往反下有放必放同
不致,本或作不至
而摭,之石反
詔侑,音又本或作宥
武方,音無出注
就養,羊讓反
詔圜,音圎下圜丘同本亦作詔圎
猶醵,其庶反又其約反合錢飲酒曰醵
與,音餘
近人,附近之近注同
而逺,于万反
獻爓,似廉反
下彼,戸嫁反
巳蹙,本又作慼子六反又音促
愿貌,音願
大愿,音泰
不見,賢遍反下龍見同
頖宫,本或作泮依注音判
惡,依注音呼又作虖好胡反
池,大河反注同
嘔夷,烏侯反
泰山,本或作大音同下注放此
順之至也,順亦作愼
散齊,悉旦反下側皆反後放此
相歩,息亮反注同
温之,紆運反注同
温藉,徐子夜反
告道,音導
朝事,直遥反下朝夕注視朝同
以樂樂之,上音岳下音洛
鸞刀,力端反
莞,音官一音丸
簟,徒點反
而稾,字又作藳古老反
鞂,江八反徐古八反
穗,音遂
而烝,之承反
亹亹,亡匪反徐音尾勉勉貌
樂之,音洛
升上,時掌反
巡守,手又反
燔燎,力妙反又力弔反
禪於,善戰反
梁父,音甫本亦作甫
龍假,音格至也
爲暘,音陽
爲燠,於六反
大治,直吏反下及注同
罍,音雷
犧尊,素河反注及下同
縣鼓,音玄
應鼓,應對之應
作獻,本又作戲同素何反下同
之分,扶問反
夏禴,户嫁反下音藥
祼用,古亂反
雞彞,徐音夷
作護,戸故反本亦作濩
以道,音導
蘧伯玉,其居反
名瑗,于卷反
之知,音智
而從,才用反下同
薦盎,烏浪反
血膋,了彫反
洞洞,音慟
屬屬,之六反
羮定,徐丁磬反一音如字
爲祊,百彭反
繹祭,音亦
一處,昌慮反
王事與,音餘
魚腊,音昔
内金,音納
見情,賢遍反下注世一見同
炤物,音照本亦作照
絲纊,音曠緜也劉昌宗古曠反
篠簜,大黨反
蕃服,本又作藩方煩反下同
近之,附近之近
肆夏,依注作陔古來反注又作裓音同
袒襲,音但下音習
受和,戸臥反
強言,其丈反
跛,彼義反偏任曰跛注同
倚,於綺反依物曰倚注同
子路與,音預
晏朝,直遥反又張遥反
