source,commentary
投壺第四十,鄭云投壺者主人與客燕飮講論才藝之禮也別録屬吉禮亦實曲禮之正篇也皇云與射爲類冝屬嘉禮或云冝屬賔禮也
卷之十九投壺,壺器名以矢投其中射之類
奉矢,音捧芳勇反下及注皆同徐音如字下奉中同
枉矢,紆往反
哨壺,七笑反徐又以救反枉哨不正貌王肅云枉不直哨不正也
樂賔,音洛下同一讀下以樂音岳言投壺以樂
嘉肴,戸交反
又重,直用反下及注同
稅屨,本亦作脫吐活反
請投,七并反下文同
人般,歩干反下同
還,音旋下同
曰辟,音避徐扶赤反注及下同
南郷,許亮反
度壺,徒洛反注同
以二矢半,一本無此四字依注則有
八筭,悉亂反下皆同
之處,昌慮反
去坐,才臥反又如字下同
邪行,似嗟反
比投,毗志反頻也徐扶質反注同
勝飮,上尺證反下於鴆反注及下同
請爲,于僞反
勝者立馬,俗本或此句下有一馬從二馬五字誤
不拾,其劫反下文及注皆同
技藝,其綺反
任爲,而林反
將,子匠反
帥,色類反
爲樂,音洛
貍首,吏持反
閒若一,閒廁之閒注同
大師,音泰
拾更,古衡反下同
請數,色主反注同
爲純,音全下及注同鄭注儀禮如字云純全也
爲奇,紀冝反下同
遂以奇筭告,一本此句上更有有勝者司射五字誤
鈞,居旬反等也
則縮,色六反直也
其它,音他
勝與,音餘下勝與同
尚技,其綺反
行觴,失羊反字或作􁏪同
皆跪,其委反
奉觴,芳勇反下注舉觴同
賜灌,古亂反
敬養,羊尚反注同
猶飮,於鴆反下飲不勝同
各直,如字又持吏反
請爲,于僞反
去其,起吕反
其坐,如字又才臥反注同
籌室中,直由反
五扶,方于反下及注同
鋪四指,普烏反又芳夫反
禮褻,息列反
常處,昌慮反
筭長,直亮反注同
壺頸,吉并反又九領反徐其聲反
爲其,于僞反
躍而,羊略反
圜,音圎
囷,去倫反
有奇,紀冝反
其滑,乎八反
以柘,止夜反木名
毋,音無下皆同
去其,起吕反注同
毋憮,好吾反下同敖也
毋敖,五報反舊五羔反敖慢也
偝立,音佩徐扶代反舊又蒲來反
若是者浮,縛謀反罰也
年稺,直吏反
爲其,于僞反
憮敖,五報反又五羔反下同
傲也,五報反
正郷,許亮反
梁丘據,本又作處同音据
作匏,薄交反
○圜,音圎
鼙,薄迷反鄭呼爲鼙也其聲下其音榻榻然榻音吐臘反
◍方鼓,鄭呼爲鼓也其聲髙其音鏜鏜然鏜音吐郎反
庭長,丁丈反注同
及冠,古亂反
皆與,音預
