source,commentary
喪服小記第十五,鄭云以其記喪服之小義
卷之十斬衰,七雷反下並同
括髮,古活反
爲母,于僞反注及下注同
免,音汶篇内同
齊衰,音咨又作齊
惡笄,古兮反
卷,俱免反下皆同
子冠,古亂反下同
髽,側巴反
別男子,彼列反下文有別注不服別卑別皆同
苴杖,七余反
削杖,思略反
爲父母,于僞反下爲夫注爲無後並同
長子,丁丈反篇内並同
稽,音啓
顙,素黨反
恩殺,所戒反徐所例反後文注同
爲出母,于僞反下注爲其族人爲其昆弟同
所傳,大專反下傳重皆同
己上,音紀
王者,如字又于況反下同
禘其,大計反
兄縶,知急反
繼禰,乃禮反
適士,丁歷反篇内同
不爲,于僞反下注爲君母自爲已同
祭殤,音傷
祔食,徐音附
所食,音嗣
共其,音恭
爲墠,皇音善徐徒單反
巳,音以
則不爲,于僞反注妾爲猶爲皆同
之期,音基下文及注不及期皆同
無施,以豉反
其爲妻,于僞反注爲妻猶爲皆同
伸,音申
正見,賢遍反
以上,時掌反凡以上皆同
養,以尚反
爲父母,于僞反下文不爲注不相爲同
應歲,應對之應
益衰衰則,並色追反下益衰同
不禫,大感反
則必爲,于僞反注爲之下注父爲之下爲君皆同
幼少,詩照反
說喪,皇他活反徐他外反注及下同
補脫,音奪
朝覲,直遥反
􁆻寺,音昬
羣介,音界
不爲君母,于僞反下妾爲君注大夫爲庶子同
去一,起吕反下去杖幷注同
絰,大結反
如要,一遥反下文要絰注上至要皆同
不辟,婢亦反徐扶亦反
如不知姓,一本無知姓二字
報葬,依注音赴芳付反下同
喪偕,音皆
假令,力呈反
不厭,一妾反徐於豔反下文注皆同
爲慈母,于僞反下其妻爲爲母之爲妻禫爲庶母爲祖庶母皆同
不貳降,一本作隆
見同,賢遍反
亡則,如字又音無
昭穆,常遥反後昭穆皆放此
猶間,間厠之閒
爲父母妻,于僞反注目所爲下文則爲其母子爲妻下注恩爲已爲之變爲今死者皆同
冠而,古亂反
視濯,大角反
漑祭,古代反
縞麻,古老反
下適,戸嫁反下丁歷反
得伸,音申
養,羊尚反
惡其,烏路反
適祖,丁歷反
下女,戸嫁反
而省,所領反下及注同
不爲衆子,于僞反下注猶來爲下文爲出母爲夫杖同
澡麻,本又作藻音早一本無麻字
不絶,本或作不絶本非也
詘而,丘勿反
澡率,上音早下所律反又音律
而上,時掌反
而糾,居􁇠反徐居虯反
散帶,先但反下文注並同
廟從,才用反
母爲長子,于僞反注母爲子爲已下文爲父母並同
報虞,音赴下同
皆冠,如字又古亂反下及注皆同
爲兄弟,于僞反下注爲人君爲母下文爲之小功皆同
比反,必利反
絞垂,古卯反
不縟,音辱
不朝,直遥反下文同
