source,commentary
射義第四十六,鄭云射義者以其記燕射大射之禮觀德行取於士之義也別録屬吉禮
長幼,丁丈反
言別,彼列反
老稺,音值
德行,下孟反下文注德行皆同
必中,丁仲反下同
正,音正
鵠,古毒反徐又如字
騶虞,側尤反徐側侯反
貍首,力之反貍之言不來也首先也此逸詩也鄭以下所引曽孫侯氏爲貍首之詩也
采蘋,音頻
采蘩,音煩
樂循,徐辭均反
五豝,百麻反獸一歳曰豝詩傳云豕牝曰豝
南㵎,音諫山夾水曰㵎
之濵,音賔涯也
被之,皮義反徐扶義反
僮僮,音童本亦作童毛詩傳云竦敬也
可數,色角反下同
長學,丁丈反
比於,毗志反下同親合也
而中,丁仲反下同
得與,音預下皆同
而削,胥略反
計偕,音皆俱也
共工,音恭
矍,俱縛反注同
相,息亮反矍相地名
之圃,音補徐音布樹菜𬞞曰圃
蓋觀,如字又古亂反
如堵,丁古反
菜𬞞,一本作䟽所魚反
賁軍,依注讀爲僨音奮覆敗也
之將,子匠反
與爲,音預奇也注同
不入,一本作不得入者非也
賁讀,音奔
覆敗,芳卜反
奇也,居冝反下同
後人者,如字又音候
公罔,人姓也又作冈
之裘,裘名也之語助
序點,多簟反序姓點名也
揚觶,之豉反
孝弟,音悌
耆,音祁巨支反六十曰耆
耊,大結反七十曰耊一云八十曰耊
好禮,呼報反下同
脩身以俟死,絶句
者不,此二字一句下及注皆同
旄,本又作耄莫報反八十九十曰耄
期,本又作旗音其如字百年曰期頣頤養也
稱道,如字稱言也行也
不亂,絶句本或作而不亂
蓋㢙,音勤又音覲少也
期頤,以支反鄭注曲禮云期要也頤養也
言有此行不,絶句行音下孟反
繹,音亦徐音釋
舎也,如字舊音捨
中矣,丁仲反下及注皆同
父鵠,古毒反徐如字注同
各射,食亦反下射天地四方同
得與,音預下皆同
絀地,勑律反
朝者,直遥反
先令,力呈反
巳乃,音以
課中,口臥反
桑弧,音胡以桑木爲弓
蓬矢,歩工反
飯,扶晚反
食,音嗣注同
人爲,于僞反
所爭,爭鬪之爭下及注有爭皆同
揖讓而升下,絶同
而飮,一句
者袒,音但
決遂,古穴反
說,吐活反
決拾,音十
郤左手,丘逆反又羌略反
弛弓,式氏反又始是反
爭中,丁仲反下文注同
失正,音征注同
若夫,音扶
不肖,音笑
棲皮,音西
梏,音角直也下同
有的,丁歷反
辭養,如字徐羊尚反
之識,音式一音志
飮女,音汝
