source,commentary
曽子問第七,曽子孔子弟子曽參也以其所問多明於禮故著姓名以顯之
卷之六大祝,音泰下文注大祝大宰大宗大廟大史皆同此音下之六反說文云祝祭主替詞者
禆冕,婢支反
命毋,音無本亦作無
絺冕,知里反本亦作希徐張履反
祝聲,之六反下同徐之又反
三,息暫反又如字下聲三及三者三皆放此
噫,於其反
歆,許金反
警神,居領反
少師,升召反下少喪幷注同
奉,芳勇反下注奉者同
以衰,七雷反下同
子從,才用反下同
敢見,賢遍反下而見伯父廟見旅見同
徧告,音遍下同
於禰,本又作祢乃禮反
視朝,直遥反注及下同
爲將,于僞反下爲事同
公衮,古本反
鷩,必列反
毳,昌銳反
釋軷,步末反
牲幣,依注牲音制制幣一丈八尺
於殯,音賔出注
將冠,古亂反下及注皆同
徹饌,仕戀反
埽,悉報反
冠醮,子妙反酌而無獻酬曰醮
以與,音預下至脫衰與奠皆同
相爲,于僞反注爲人其所爲服爲君爲其皆同
辟正,音避下同
士則朋友,一本作士則朋友奠
脫,湯活反
擯相,息亮反
取,七住反本亦作娶下文取婦取女同
累,力弭反
親迎,魚敬反下同
縞,古老反
緫,音揔
服期,居冝反下同
償,音尚
過,古臥反
相飮,於鴆反
食,音寺
相離,力智反
有供,九用反
養,羊尚反
盥饋,音管下其位反
不菲,一本作屝扶畏反草履
朝廟,直遥反
猶爲,于僞反下爲庶母爲其下文君爲皆同
禮與,音餘下禮與同
亟舉,徐起吏反
西郷,許亮反
先桓子,悉薦反
夏卒,戸嫁反
巡守,手又反本亦作狩
齊車,側皆反本亦作齋注及下同齊車祭祀所乗金輅也
祫祭,音洽
老耼,他甘反老耼即老子也
祔之,音附
以從,才用反下椑從而從同
必蹕,音畢止行
少喪,如字下及注皆同讀者亦息浪反
以遺,如字猶垂反又于季反
者幾,居豈反下同
雨霑,竹廉反
衣靑,於旣反又如字下同
嘗禘,大計反
簠,音甫徐方于反又音蒲
簋,音軌
陳饌,仕戀反又仕轉反下同
三飯,扶晚反下同
不侑,音又絶句下皆放此
酳,音胤又仕覲反
不酢,才各反
比至,必利反
賔長,知丈反下文誄長同
爲其,于僞反下爲彼爲親妻爲婦爲爲己病皆同
之治,直吏反
義斷,丁亂反
服除,如字徐直慮反
民中,如字又丁仲反
適妻,丁曆反
不誄,力水反累也謂諡也
時行,下孟反
作諡,音示徐又以二反
出疆,居良反
以椑,簿曆反櫬身棺謂杝棺也
共殯,音恭注同下必刃反
苴絰,七餘反下大結反
散帶,息但反
弁,皮彦反
柩,其又反
如爵,如或作加誤也
爲巳,音以
子免,音問
旣引,以刃反下皆同
旣封,依注音窆彼驗反
及涂,音徒
扱,初洽反
上衽,而審反又而鴆反
祝曰,皇之六反舊之又反下同
爲介子,于僞反下注爲有異居爲無日同介音界副也下同
庶子爲大夫其祭也,本或此下有如之何三字非也
不厭,本或作懕於豔反注下皆同
不綏,注作墮同許垂反徐又況垂反注同
皆辟,音避下同
厭飫,於去反
尸謖,色六反起也
俎敦,音對又東論反
爲嘏,古雅反
奠觶,之䜴反字林音支
不歸,如字徐其位反
諸與,音預
其詞,如字告也下及注同
昭穆,常遥反下音木後放此
爲壇,大丹反下注同注或作墠音善
逺辟,徐于万反
之稱,尺證反
不附祭,附依注音備本或作祔亦同
於奥,烏報反
無肵,音其又忌依反敬也
之適,丁曆反下同
如有昆弟,一本作加有昆弟
共其,音恭
于堩,古鄧反道也
且不,如字徐子餘反
吾從,才用反又如字
旣明反,絶句
遲數,音速出注
朝天子,直遥反
大夫使,色吏反下君使所使同
不蚤,音早
不莫,音暮
則近,附近之近
慝作,他得反惡也
痁患,始占反病也
而恐,丘勇反
爲君,于僞反又如字
塗邇,音迩近也
即周,本又作堲子栗反下同
繩絙,本又作縆古鄧反一音古恒反
鉤之,本又作拘古侯反
斂葬,力驗反下同
史佚,音逸
長殤,丁丈反下同
則棺,古患反下文棺斂衣棺注棺謂皆同
召公,本又作邵同上照反下同
爲史,于僞反下爲辟下文有爲並同
周公曰豈,絶句
言是豈,絶句
於禮不可,絶句
同處,昌慮反
辟道,婢亦反
無辟,音避下同
禮與,音餘下皆同
作難,乃旦反
粊,音祕
