source,commentary
立政第二十一周書孔氏傳周公作立政,周公旣致政成王恐其怠忽故以君臣立政爲戒
立政,言用臣當共立政故以名篇
周公若曰拜手稽首告嗣天子王矣,順古道盡禮致敬告成王言嗣天子今巳爲王矣不可不愼盡津忍反下同
重言,拜手稽首四召誥二本篇二
用咸戒于王曰王左右常伯常任凖人綴衣虎賁,周公用王所立政之事皆戒於王曰常所長事常所委任謂三公六卿凖人平法謂士官綴衣掌衣服虎賁以武力事王皆左右近臣冝得其人任而鴆反凖之允反綴徐丁衛反又丁劣反賁音奔長丁丈反除篇末文主以長音直良反餘並同
周公曰嗚呼休兹知恤鮮哉,歎此五者立政之本知憂得其人者少鮮息淺反
古之人迪惟有夏乃有室大競籲俊尊上帝,古之人道惟有夏禹之時乃有卿大夫室家大強猶乃招呼賢俊與共尊事上天籲音喻
迪知忱恂于九德之行,禹之臣蹈知誠信於九德之行謂賢智大臣九德皐陶所謀忱市林反恂音荀行如字徐下孟反
重意,迪知忱恂于九德之行皐陶謨亦行有九德
乃敢告教厥后曰拜手稽首后矣曰宅乃事宅乃牧宅乃凖兹惟后矣,知九德之臣乃敢告教其君以立政君矣亦猶王矣宅居也居汝事六卿掌事者牧牧民九州之伯居内外之官及平法者皆得其人則此惟君矣
謀面用丕訓德則乃宅人兹乃三宅無義民,謀所面見之事無疑則能用大順德乃能居賢人于衆官若此則乃能三居無義民大罪宥之四裔次九州之外次中國之外
桀德惟乃弗作往任是惟暴德罔後,桀之爲德惟乃不爲其先王之法往所委任是惟暴德之人故絶丗無後
亦越成湯陟丕釐上帝之耿命,桀之昬亂亦於成湯之道得升大賜上天之光命王天下釐力之反耿工逈反徐公頴反又公永反下同王往况反下王有同
乃用三有宅克即宅曰三有俊克即俊,湯乃用三有居惡人之法能使就其居言服罪又曰能用剛柔正直三德之俊能就其俊事言明德
嚴惟丕式克用三宅三俊,言湯所以能嚴威惟可大法象者以能用三居三德之法
其在商邑用恊于厥邑其在四方用丕式見德,湯在商邑用三宅三俊之道和其邑其在四方用是大法見其聖德言逺近化見賢遍反下注同
嗚呼其在受德暋惟羞刑暴德之人同于厥邦,受德紂字帝乙愛焉爲作善字而反大惡自強惟進用刑與暴德之人同于其國並爲威虐受德馬云受所爲德也􁄻眉謹反徐亡巾反一音閔爲作上于僞反下爲之同強其丈反
乃惟庶習逸德之人同于厥政,乃惟衆習爲過德之人同于其政言不任賢
帝欽罰之乃伻我有夏式商受命奄甸萬姓,天以紂惡故敬罰之乃使我周家王有華夏得用商所受天命同治萬姓言皇天無親佑有德伻普耕反徐敷耕反又甫耕反
重言,式商受命二一見仲虺
亦越文王武王克知三有宅心灼見三有俊心,紂之不善亦於文武之道大行以能知三有居惡人之心灼然見三有賢俊之心
以敬事上帝立民長伯,言文武知三宅三俊故能以敬事上天立民正長謂郊祀天建諸侯
立政任人凖夫牧作三事,文武亦法禹湯以立政常任凖人及牧治爲天地人之三事
虎賁綴衣趣馬小尹,趣馬掌馬之官言此三者雖小官長必慎擇其人趣七口反
左右攜僕百司庻府,雖左右攜持器物之僕及百官有司主券契藏吏亦皆擇人劵音勸契苦計反藏才浪反
大都小伯藝人表臣百司,小臣猶皆慎擇其人况大都邑之小長以道藝爲表幹之臣及百官有司之職可以非其任乎
太史尹伯庻常吉士,太史下大夫掌邦六典之貳尹伯長官大夫及衆掌常事之善士皆得其人
司徒司馬司空亞旅,此有三卿及次卿衆大夫則是文武未伐紂時舉文武之功以爲法則
重言,司徒司馬司空亞旅三牧誓本篇梓材亞旅作尹旅
夷微盧烝三亳阪尹,蠻夷微盧之衆師及亳人之歸文王者三所爲之立監及阪地之尹長皆用賢阪音反
文王惟克厥宅心乃克立兹常事司牧人以克俊有德,文王惟其能居心逺惡舉善乃能立此常事司牧人用能俊有德者逺于萬反
文王罔攸兼于庻言庻獄庻慎惟有司之牧夫,文王無所兼知於毀譽衆言及衆刑獄衆當所慎之事及惟慎擇有司牧夫而巳勞于求才逸於任賢譽音餘又如字
重言,惟有司之牧夫又篇末○庻獄庻慎又下文三
是訓用違庻獄庻慎文王罔敢知于兹,是萬民順法用違法衆獄衆慎之事文王一無敢自知於此委任賢能而巳
亦越武王率惟敉功不敢替厥義德,亦於武王循惟文王撫安天下之功不敢廢其義德奉遵父道敉亡婢反
率惟謀從容德以並受此丕丕基,武王循惟謀從文王寛容之德故君臣以並受此大大之基業傳之子孫傳直專反
重意,以並受此丕丕基大誥弼我丕丕基
嗚呼孺子王矣,歎稚子今以爲王矣不可不勤法祖考之德
重言,孺子王矣三下文二
繼自今我其立政立事凖人牧夫我其克灼知厥若丕乃俾亂,繼自今巳往我其立政大臣立事小臣及凖人牧夫我其能灼然知其順者則大乃使治之言知臣下之勤勞然後莫不盡心力俾必爾反下同
重言,立政立事二重見下文
相我受民和我庶獄庶愼時則勿有間之,能治我所受天民和平我衆獄衆愼之事如是則勿有以代之言不可復變相如字馬息亮反下勱相同間間厠之間
自一話一言我則末惟成德之彦以乂我受民,言政當用一善善在一言而巳欲其口無擇言如此我則終惟有成德之美以治我所受之民話戸怪反
嗚呼予旦巳受人之徽言咸告孺子王矣,歎所受賢聖說禹湯之美言皆以告稚子王矣稚直吏反亦作稺
繼自今文子文孫其勿誤于庶獄庶愼惟正是乂之,文子文孫文王之子孫從今以往惟以正是之道治衆獄衆愼其勿誤
自古商人亦越我周文王立政立事牧夫凖人則克宅之克由繹之兹乃俾乂,言用古商湯亦於我周文王立政立事用賢人之法能居之於心能用陳之此乃使天下治繹音亦
國則罔有立政用憸人不訓于德是罔顯在厥丗,商周賢聖之國則無有立政用憸利之人者憸人不順於德是使其君無顯名在其丗憸息廉反徐七漸反本作􁄼同憸利之人馬云憸利佞人也
繼自今立政其勿以憸人其惟吉士用勱相我國家,立政之臣惟以吉士用勉治我國家勱音邁
重言,其惟吉士二本篇景命
今文子文孫孺子王矣,告文王之子孫言稚子以即政爲王矣所以厚戒
其勿誤于庶獄惟有司之牧夫,獨言衆獄有司欲其重刑愼官人
重言,惟有司之牧夫二見上文
其克詰爾戎兵以陟禹之迹,其當能治汝戎服兵器威懷並設以升禹治水之舊迹詰起一反馬云實也
方行天下至于海表罔有不服,方四方海表蠻夷戎狄無有不服化者
以覲文王之耿光以揚武王之大烈,能使四夷賔服所以見祖之光明揚父之大業
嗚呼繼自今後王立政其惟克用常人,其惟能用賢才爲常人不可以天官有所私
周公若曰太史,順其事并告太史
司寇蘇公式敬爾由獄以長我王國,忿生爲武王司寇封蘇國能用法敬汝所用之獄以長施行於我王國言主獄當求蘇公之比比必二反又如字
兹式有愼以列用中罰,此法有所愼行必以其列用中罰不輕不重蘇公所行太史掌六典有廢置官人之制故告之愼行如字
