source,commentary
,或作嘼許救反
識其政事,記識殷家政教善事以爲法
作武成,武功成文事修
武成,文王受命有此武功成於克商
惟一月壬辰旁死魄,此本說始伐紂時一月周之正月旁近也月二日近死魄旁歩光反魄普白反說文作覇匹革反云月始生魄然貌近附近之近
越翼日癸巳王朝歩自周于征伐商,翼明歩行也武王以正月三日行自用往征伐商二十八日渡孟津
重言,王朝歩自周三本篇召誥畢命多宗字朱氏云此叚當在第
〇厥四月哉生明王來自商至于豐,其四月哉始也始生明月三日與死魄互言哉徐音載豐芳弓反文王所都也
重意,厥四月哉生明康誥惟三月哉生魄顧命惟四月哉生魄
重言,至于豐三本篇召誥畢命
乃偃武修文,倒載干戈包以虎皮示不用行禮射設庠序修文教
歸馬于華山之陽放牛于桃林之野示天下弗服,山南曰陽桃林在華山東皆非長養牛馬之地欲使自生自死示天下不復乗用華胡化胡瓜二反華山在桓農長丁丈反復扶又反
互註,記樂記且能厚先人之業
至于大王肇基王迹王季其勤王家,大王修德以翦齊商人始王業之肇迹王季纉統其業乃勤立王家大音泰肇音兆王迹上于况反又如字注王業王功同
我文考文王克成厥勲誕膺天命以撫方夏,言我文德之父能成其王功大當天命以撫綏四方中夏
大邦畏其力小邦懷其德,言天下諸侯大者畏威小者懷德是文王威德之大
惟九年大統未集,言諸侯歸之九年而卒故大業未就
予小子其承厥志,言承文王本意朱氏云此叚當在第五
〇厎商之罪告于皇天后土所過名山大川,致商之罪謂伐紂時后土社也名山華岳大川河厎之履反
重意,告于皇天后土前見湯誓
曰惟有道曾孫周王發將有大正于商,告天地山川之辭大正以兵征之
今商王受無道,無道德
重言,今商王受五連見前四篇
暴殄天物害虐烝民,暴絶天物言逆天也逆天害民所以爲無道烝之承反
爲天下逋逃主萃淵藪,逋亡也天下罪人逃亡者而紂爲魁主窟聚淵府藪澤言大姦萃在醉反藪素口反魁苦回反窟口忽反
互註,左昭七年昔武王數紂之罪以告諸侯曰紂爲天下逋逃主萃淵藪故夫致死焉
予小子旣獲仁人敢祗承上帝以遏亂畧,仁人謂太公周召之徒略路也言誅紂敬承天意以絶亂路遏烏末反召上照反本又作邵
華夏蠻貊罔不率俾,朱氏云此叚當在第二
○恭天承命,冕服采章曰華大國曰夏及四夷皆相率而使奉天成命貊亡伯反俾必爾反
重言,罔不率俾二本篇君奭
肆予東征綏厥士女,此謂十一年㑹孟津還時
惟其士女篚厥玄黄昭我周王,言東國士女筐篚盛其絲帛奉迎道次明我周王爲之除害篚音匪爲于僞反
天休震動用附我大邑周,天之美應震動民心故用依附我應應對之應朱氏曰此叚當在第六
○惟爾有神尚克相予以濟兆民無作神羞,神庻幾助我渡民危害無爲神羞辱相息亮反
重意,以濟兆民說命以康兆民
旣戊午師逾孟津癸亥陳于商郊俟天休命,自河至朝歌出四百里五日而至赴敵冝速待天休命謂夜雨止畢陳逾亦作踰陳直刃反注同徐音塵
甲子昧爽受率其旅若林會于牧野,旅衆也如林言盛多會逆距戰
重言,甲子昧爽三牧誓本篇
罔有敵于我師前徒倒戈攻于後以北血流漂杵,紂衆服周仁政無有戰心前徒倒戈自攻其後以北走血流漂舂杵甚之言倒丁老反漂匹妙反徐敷妙反又匹消反杵昌吕反
一戎衣天下大定,衣服也一著戎服而滅紂言與衆同心動有成功著張略反
乃反商政政由舊,反紂惡政用商先王善政
釋箕子囚封比干墓式商容閭,皆武王反紂政囚奴徒隷封益其土商容賢人紂所貶退式其閭巷以禮賢
○互註,見篇首
散鹿臺之財發鉅橋之粟,紂所積之府倉皆散發以賑貧民散西旦反
大賚于四海而萬姓恱服,施舎已債救乏賙無所謂周有大賚天下皆恱仁服德賚力代反徐音來巳音以債側界反睭音周本亦作周朱氏云此叚當在第三
〇列爵惟五,即所識政事而法之爵五等公侯伯子男
分土惟三,列地封國公侯方百里伯七十里子男五十里爲三品
建官惟賢,立官以官賢才
重意,建官惟賢咸有一德任官惟賢材
位事惟能,居位治事必任能士
重民五教,所重在民及五常之教
惟食䘮祭,民以食爲命䘮禮篤親愛祭祀崇孝養皆聖王所重養羊亮反
惇信明義,使天下厚行信顯忠義
崇德報功,有德尊以爵有功報以禄
重意,崇德報功微子之命崇德象賢
垂拱而天下治,言武王所修皆是所任得人故垂拱而天下治任而鴆反治直吏反
重意,垂拱而天下治畢命垂拱仰成
