source,commentary
君牙第二十七周書孔氏傳穆王命君牙爲周大司徒,穆王康王孫昭王子穆王名滿君牙或作君雅
作君牙,君牙臣名
君牙,命以其名遂以名篇
王若曰嗚呼君牙,順其事而歎稱其名而命之
惟乃祖乃父丗篤忠貞服勞王家厥有成績紀于太常,言汝父祖丗厚忠貞服事勤勞王家其有成功見紀録書於王之太常以表顯之王之旌旗畫日月曰太常畫胡卦反
重言,乃祖乃父五餘見盤庚
惟予小子嗣守文武成康遺緒亦惟先王之臣克左右亂四方,惟我小子繼守先王遺業亦惟父祖之臣能佐助我治四方言己無所能
重言,惟予小子二又見泰誓
重意,嗣守文武成康遺緒顧命嗣守文武大訓
心之憂危若蹈虎尾渉于春冰,言祖宗之大已才之弱故心懷危懼虎尾畏噬春冰畏䧟危懼之甚蹈徒報反噬市制反䧟䧟没之䧟
今命爾予翼作股肱心膂,今命汝爲我輔翼股肱心膂之臣言委任膂音旅
重意,作股肱心膂益稷臣作朕股肱耳目
纉乃舊服無忝祖考弘敷五典式和民則,繼汝先祖故所服忠勤無辱累祖考之道大布五常之教用和民令有法則累劣僞反令力呈反
重意,纉乃舊服仲虺之誥纉禹舊服〇弘敷五典周官敷五典舜典謹徽五典
爾身克正罔敢弗正民心罔中惟爾之中,言汝身能正則下無敢不正民心無中從汝取中必當正身示民以中正
夏暑雨小民惟曰怨咨,夏月暑雨天之常道小人惟曰怨歎咨嗟言心無中也
冬祁寒小民亦惟曰怨咨,冬大寒亦天之常道民猶怨嗟
互註,記緇衣君雅曰夏日暑雨小民惟曰怨資冬祁寒小民亦惟曰怨注云資當爲至齊魯之語聲之誤也祁之言是也齊西偏之語也
厥惟艱哉思其艱以圖其易民乃寜,天不可怨民猶怨嗟治民其惟艱哉當思慮其難以謀其易民乃安易以豉反
重意,厥惟艱哉伊訓兹惟艱哉泰誓是惟艱哉
嗚呼丕顯哉文王謨,歎文王所謀大顯明
丕承哉武王烈,言武王業美大可承奉
啓佑我後人咸以正罔缺,文武之謀業大明可承奉開助我後嗣皆以正道無邪缺缺苦穴反
重意,啓佑我後人太甲啓迪後人
爾惟敬明乃訓用奉若于先王,汝惟當敬明汝五教用奉順于先王之道
對揚文武之光命追配于前人,言當荅揚文武光明之命君臣各追配於前令名之人
重意,對揚文武之光命顧命用荅揚文武之光訓
王若曰君牙乃惟由先正舊典時式民之治亂在兹,汝惟當奉用先正之臣所行故事舊典文籍是法民之治亂在此而巳用之則民治廢之則民亂治直吏反下注同
率乃祖考之攸行昭乃辟之有乂,言當循汝父祖之所行明汝君之有治功辟必亦反
重言,率乃祖考之攸行太甲率乃祖之攸行
