source,commentary
皐陶謨第四虞書孔氏傳皐陶謨,謨謀也皐陶爲帝舜謀爲于僞反
曰若稽古皐陶,亦順考古道以言之夫典謨聖帝所以立治之本也皆師法古道以成不易之則夫音扶治直吏反下同
重言,若稽古四又堯典舜典大禹謨
曰允迪厥德謨明弼諧,迪蹈厥其也其古人也言人君當信蹈行古人之德謀廣聦明以輔諧其政蹈徒報反
禹曰俞如何,然其言問所以行
重言,禹曰俞三篇末一益稷一又禹曰俞哉〇如何三又見堯典益稷
皐陶曰都愼厥身修,絶句
思永,歎美之重也愼修其身思爲長乆之道
悙敘九族庶明勵翼邇可逺在兹,言愼修其身厚次叙九族則衆庶皆明其教而自勉勵翼戴上命近可推而逺者在此道悙切韻都昆反
重意,悙叙九族堯典以親九族仲虺九族乃離
禹拜昌言曰俞,以皐陶言爲當故拜受而然之當丁浪反下同
重言,禹拜昌言曰俞二前見大禹謨
皐陶曰都在知人在安民,歎修身親親之道在知人所信任在能安民
禹曰吁咸若時惟帝其難之,言帝堯亦以知人安民爲難故曰吁
重言,咸若時二後見君陳
知人則哲能官人安民則惠黎民懷之,哲智也無所不知故能官人惠愛也愛則民歸之
重言,黎民懷之二又前見大禹謨
能哲而惠何憂乎驩兠,佞人亂真堯憂其敗政故流放之
何遷乎有苗何畏乎巧言令色孔壬,孔甚也巧言靜言庸違令色象恭滔天禹言有苗驩兠之徒甚佞如此堯畏其亂政故遷放之
重意,景命無以巧言令色便辟側媚
皐陶曰都亦行有九德,言人性行有九德以考察眞僞則可知行下孟反注性行行正直之行同
重意,亦行有九德立政迪知忱恂于九德之行
亦言其人有德乃言曰載采采,載行采事也稱其人有德必言其所行某事以爲驗
禹曰何,問九德品例
皐陶曰寛而栗,性寛弘而能莊栗
重言,寛而栗二前見舜典
柔而立,和柔而能立事
愿而恭,慤愿而恭恪愿音願慤切韻苦角反恪苦各反
亂而敬,亂治也有治而能謹敬
擾而毅,擾順也致果爲毅擾而小反徐音饒毅五旣反
直而温,行正直而氣温和
重言,直而温二前見舜典
簡而廉,性簡大而有廉隅
剛而塞,剛斷而實塞斷丁亂反
重意,簡而廉剛而塞舜典剛而無虐簡而無傲
彊而義,無所屈撓動必合義撓女孝反
彰厥有常吉哉,彰明吉善也明九德之常擇人而官之則政之善
日宣三德夙夜浚明有家,三德九德之中有其三宣布夙早浚須也卿大天稱家言能日日布行三德早夜思之須明行之可以爲卿大夫浚息俊反馬云大也
日嚴祗敬六德亮采有邦,有國諸侯日日嚴敬其身敬行六德以信治政事則可以爲諸侯嚴如字馬徐魚檢反
翕受敷施九德咸事俊乂在官,翕合也能合受三六之德而用之以布施政教使九德之人皆用事謂天子如此則俊德能治之士並在官翕許及反俊乂馬云千人曰俊百人曰乂
百僚師師百工惟時,僚工皆官也師師相師法百官皆是言政無非僚本又作寮
撫于五辰庶績其凝,凝成也言百官皆撫順五行之時衆功皆成撫方武反凝魚陵反馬云定也
重意,庶績其凝堯典舜典庶績咸熈
無教逸欲有邦,不爲逸豫貪欲之教是有國者之常
兢兢業業一日二日萬幾,兢兢戒愼業業危懼幾微也言當戒懼萬事之微兢居凌反業如字徐五荅反幾徐音機
無曠庶官天工人其代之,曠空也位非其人爲空官言人代天理官不可以天官私非其才
天叙有典勑我五典五悙哉,天次叙人之常性各有分義當勑正我五常之教使合于五厚厚天下有典馬本作五典分扶問反
重意,勑我五典五悙哉舜典愼徽五典五典克從
天秩有禮自我五禮有庸哉,庸常自用也天次秩有禮當用我公侯伯子男五等之禮以接之使有常有庸馬本作五庸
同寅協恭和衷哉,衷善也以五禮正諸侯使同敬合恭而和善衷音中
天命有德五服五章哉,五服天子諸侯卿大夫士之服也尊卑采章各異所以命有德
天討有罪五刑五用哉,言天以五刑討有罪用五刑宜必當
政事懋哉懋哉,言叙典秩禮命德討罪無非天意者故人君居天官聽政治事不可以不自勉
重言,懋哉四舜典二禹謨本篇各一
天聦明自我民聦明,言天因民而降之福民所歸者天命之天視聽人君之行用民爲聦明
重意,天聦明自我民聦明㤗誓天視自我民視天聽自我民聽
天明畏自我民明威,天明可畏亦用民成其威民所叛者天討之是天明可畏之効畏如字徐音威馬本作威
重言,天明畏三本篇大誥多方
逹于上下敬哉有土,言天所賞罰惟善惡所在不避貴賤有土之君不可不敬懼
重意,逹于上下堯典格于上下
皐陶曰朕言惠可厎行,其所陳九德以下之言順於古道可致行
禹曰俞乃言厎可績,然其所陳從而美之曰用汝言致可以立功
重言,禹曰俞三本篇二益稷一又禹曰俞哉○乃言厎可績二又見舜典
皐陶曰予未有知思曰贊贊襄哉,言我未有所知未能思致於善徒亦贊奏上古行事而言之因禹美之氶以謙辭言之序知如字徐音智思如字徐息吏反襄息羊反上也馬云因也案爾雅作儴因也如羊反
