source,commentary
冏命第二十八周書孔氏傳穆王命伯冏爲周太僕正,伯冏臣名也太僕長太御中大夫冏九永反亦作煛長誅丈反
作冏命冏命,以冏見命名篇
王若曰伯冏惟予弗克于德嗣先人宅丕后,順其事以命伯冏言我不能於道德繼先人居大君之位人輕任重
怵惕惟厲中夜以興思免厥愆,言常悚懼惟危夜半以起思所以免其過悔怵勑律反惕他歷反
昔在文武聦明齊聖小大之臣咸懷忠良,聦明視聽逺齊通無滯礙臣雖官有尊卑無不忠良礙五代反
重意,昔在文武康王之誥昔君文武〇聦明齊聖堯典聦明文思微子之命齊聖廣淵
其侍御僕從罔匪正人,雖給侍進御僕役從官官雖微無不用中正之人御如字一音禦從才用反注及下注侍從同
以旦夕承弼厥辟出入起居罔有不欽,小臣皆良僕役皆正以旦夕承輔其君故君出入起居無有不敬
〇重意,罔有不欽盤庚下罔有弗欽下文罔有不藏
發號施令罔有不臧下民祗若萬邦咸休,言文武發號施令無有不善下民敬順其命萬國皆美其化
重言,萬邦咸休二本篇洛誥大禹謨萬邦咸寜
惟予一人無良實頼左右前後有位之士匡其不及,惟我一人無善實恃左右前後有職位之士匡正其不及言此責羣臣正己
〇重意,惟予一人無良泰誓惟予小子無良君陳康王之誥惟予一人
繩愆糾謬格其非心俾克紹先烈,言侍左右之臣彈正過誤檢其非妄之心使能繼先王之功業繩市陵反俾必爾反
今予命汝作大正正于羣僕侍御之臣,欲其教正羣僕無敢佞僞
懋乃后德交修不逮,言侍御之臣無小大親踈皆當勉汝君爲德更代修進其所不及更古衡反
愼簡乃僚無以巧言令色便辟側媚其惟吉士,當謹愼簡選汝僚屬侍臣無得用巧言無實令色無質便辟足恭側媚謟䛕之人其惟皆吉良正士便婢綿反辟匹亦反徐扶亦反足將住反䛕徐以朱反
重意,無以巧言令色皐陶謨何畏乎巧言令色
重言,其惟吉士二立政本篇
僕臣正厥后克正僕臣䛕厥后自聖,言僕臣皆正則其君乃能正僕臣謟䛕則其君乃自謂聖
重意,僕臣䛕厥后自聖說命良臣惟聖
后德惟臣不德惟臣,君之有德惟臣成之君之無德惟臣誤之言君所行善惡專在左右
爾無昵于憸人充耳目之官迪上以非先王之典,汝無親近於憸利小子之人充備侍從在視聽之官道君上以非先王之法昵女乙反憸息廉反徐七漸反利口也本亦作􁄼近附近之近道音導
非人其吉惟貨其吉,若非人其實吉良惟以貨財配其吉良以求入于僕侍之臣汝當清審
若時􁄺厥官,若用是行貨之人則病其官職􁄺改頑反
惟爾大弗克祗厥辟惟予汝辜,用行貨之人則惟汝大不能敬其君惟我則亦以此罪汝言不忠也
王曰嗚呼欽哉永弼乃后于彞憲,歎而勑之使敬用所言當長輔汝君於常法此穆王庶幾欲蹈行常法
重言,欽哉八堯典大禹謨微子之命本篇各一舜典益稷各二
