source,commentary
盤庚下第十一商書孔氏傳盤庚旣遷奠厥攸居乃正厥位,定其所居正郊廟朝社之位奠田薦反朝直遥反
綏爰有衆曰無戲怠懋建大命,安於有衆戒無戲怠勉立大教
今予其敷心腹腎腸歷告爾百姓于朕志,布心腹言輸誠於百官以告志腎時忍反腸徐持良反
罔罪爾衆爾無共怒恊比讒言予一人,羣臣前有此過故禁其後今我不罪汝汝勿共怒我合比凶人而妄言比毗志反讒仕咸反
古我先王將多于前功,言以遷徙多大前人之功美
重意,古我先王上篇古我前后又古我先后
適于山用降我凶德嘉績于朕邦,徙必依山之險無城郭之勞下去凶惡之德立善功於我國降工巷反徐下江反去羌吕反
今我民用蕩析離居罔有定極,水泉沈溺故蕩析離居無安定之極徙以爲之極析先歷反注同
重言,今我民又西伯戡黎
爾謂朕曷震動萬民以遷,言皆不眀巳本心
肆上帝將復我髙祖之德亂越我家,以徙故天將復湯德治理於我家治直吏反
朕及篤敬恭承民命用永地于新邑,言我當與厚敬之臣奉承民命用長居新邑
肆予冲人非廢厥謀弔由靈,冲童童人謙也弔至靈善也非廢謂動謀於衆至用其善弔音的或如字
重言,肆予冲人重見大誥
各非敢違卜用宏兹賁,宏賁皆大也君臣用謀不敢違卜用大此遷都大業賁扶云反
嗚呼邦伯師長百執事之人尚皆隱哉,國伯二伯及州牧也衆長公卿也言當庶幾相隱括共爲善政長丁丈反注同
予其懋簡相爾念敬我衆,簡大相助也勉大助汝念敬我衆民相息亮反
朕不肩好貨敢恭生生鞠人謀人之保居叙欽,肩任也我不任貪貨之人敢奉用進進於善者人之窮困能謀安其居者則我式叙而敬之好呼報反任而林反
今我旣羞告爾于朕志若否罔有弗欽,巳進告汝之後順於汝心與否當以情告我無敢有不敬告故報反
重意,罔有弗欽冏命罔有不欽
無緫于貨寳生生自庸,無緫貨寳以求位當進進皆自用功德
式敷民德永肩一心,用布示民必以德義長任一心以事君
