source,commentary
盤庚上第九商書孔氏傳盤庚五遷將治亳殷,自湯至盤庚凡五遷都盤庚治亳殷盤本又作般歩干反治直吏反
民咨胥怨,胥相也民不欲徙乃咨嗟憂愁相與怨上胥徐思餘反怨紆萬反
作盤庚三篇盤庚,盤庚殷王名殷質以名篇馬云祖乙曾孫祖丁之子不言盤庚誥何非但録其誥也取其徙而立功故以盤庚名篇
盤庚遷于殷,亳之别名
民不適有居,適之也不欲之殷有邑居
率籲衆慼岀矢言,籲和也率和衆憂之人出正直之言籲音喻慼千歷反
曰我王來旣爰宅于兹,我王祖乙居耿爰於也言祖乙巳居於此
重我民無盡劉,劉殺也所以遷此重我民無欲盡殺故盡子忍反
不能胥匡以生卜稽曰其如台,言民不能相匡以生則當卜考于龜以徙曰其如我所行稽工兮反台音怡
重言,其如台二本篇髙宗肜日
重意,卜稽曰其如台湯誓夏罪其如台髙宗肜日乃曰其如台西伯戡黎今王其如台
先王有服恪謹天命兹猶不常寜,先王有所服行敬謹天命如此尚不常安有可遷輒遷恪苦各反
不常厥邑于今五邦,湯遷亳仲丁遷嚻河亶甲居相祖乙居耿我往居亳凡五徙國都馬云五邦謂商丘亳嚻相耿也
今不承于古罔知天之斷命,今不承古而徙是無知天將斷絶汝命斷又音短
矧曰其克從先王之烈,天將絶命尚無知之兄能從先王之業乎從才容反
若顚木之有由蘗,言今往遷都更求昌盛如顚仆之木有用生蘖哉蘖五逹反本又作枿馬云顚木而肄生曰枿仆音赴又步北反
天其永我命于兹新邑,言天其長我命於此新邑不可不徙
紹復先王之大業底綏四方,言我徙欲如此厎之履反
重意,厎綏四方泰誓寵綏四方
盤庚斆于民由乃在位以常舊服正法度,斆教也教人使用汝在位之命用常故事正其法度斆戸教反下如字度如字
曰無或敢伏小人之攸箴,言無有敢伏絶小人之所欲箴規上者戒朝臣箴音之林反馬云諫也朝直遥反
王命衆悉至于庭,衆羣臣以下
王若曰格汝衆予告汝訓,告汝以法教
汝猷黜乃心無傲從康,謀退汝違上之心無傲慢從心所安傲鄭五報反
古我先王亦惟圖任舊人共政,先王謀任乆老成人共治其政任而鴆反
重言,古我先王三本篇二盤庚下篇一
重意,亦惟圖任舊人共政大誥爾惟舊人
王播告之修不匿厥指,王布告人以所修之政不匿其指播波餓反匿女力反
王用丕欽罔有逸言民用丕變,王用大敬其政教無有逸豫之言民用大變從化
今汝聒聒起信險膚子弗知乃所訟,聒聒無知之貌起信險僞膚受之言我不知汝所訟言何謂聒故活反馬及說文皆云拒善自用之意
非予自荒兹德惟汝含德不惕予一人予若觀火,我之欲徙非廢此德汝不從我命所含惡德但不畏懼我耳我視汝情如視火惕他歷反
予亦拙謀作乃逸,逸過也我不威脅汝徙是我拙謀成汝過拙之劣反
若網在綱有條而不紊若農服田力穡乃亦有秋,紊亂也穡耕稼也下之順上當如網在綱各有條理而不亂也農勤穡則有秋下承上則有福紊音問徐音文
汝克黜乃心施實德于民至于㛰友丕乃敢大言汝有積德,汝羣臣能退汝違上之心施實德於民至于㛰姻僚友則我大乃敢言汝有積德之臣
乃不畏戎毒于逺邇惰農自安不昬作勞不服田畒越其罔有黍稷,戎大昬強越於也言不欲徙則是不畏大毒於逺近如怠惰之農苟自安逸不強作勞於田畒則黍稷無所有昬馬同本或作暋音敏爾雅昬暋皆訓強故兩存越本又作粤音曰于也強其丈反
汝不和吉言于百姓惟汝自生毒,責公卿不能和喻百官是自生毒害
乃敗禍姦宄以自災于厥身予有咎,我刑戮汝非我咎也靖謀也是汝自爲非謀所致馬云靖安也
遲任有言曰人惟求舊器非求舊惟新,遲任古賢言人貴舊器貴新汝不徙是不貴舊遟直疑反徐待夷反任而今反馬云古老成人
古我先王曁乃祖乃父胥及逸勤予敢動用非罰,言古之君臣相與同勞逸子孫所冝法之我豈敢動用非常之罰脅汝乎
重言,古我先王三本篇二盤庚下一
丗選爾勞予不掩爾善,選數也言我丗丗數汝功勤丕掩蔽汝善是我忠於汝選息轉反又思管反掩本又作弇數色主反
兹予大享于先王爾祖其從與享之,古者天子録功臣配食於廟大享烝甞也所以不掩汝善與音預烝之承反
作福作災予亦不敢動用非德,善自作福惡自作災我不敢動用非罰加汝非德賞汝乎從汝善惡而報之
予告汝于難若射之有志,告汝行事之難當如射之有所凖志必中所志乃善射食夜反凖音准中丁仲反
汝無侮老成人無弱孤有㓜,不用老成人之言是侮老之不徙則孤㓜受害是弱易之侮亡甫反易以䜴反
各長于厥居勉出乃力聽予一人之作猷,盤庚勑臣下各思長於其居勉盡心出力聽從遷徙之謀長丁丈反
無有逺邇用罪伐厥死用德彰厥善,言逺近待之如一罪以懲之使勿犯伐去其死道德以明之使勸慕競爲善去起吕反
重言,無有逺邇二本篇旅􁄶
邦之臧惟汝衆,有善則衆臣之功臧徐子郎反
邦之不臧惟予一人有佚罰,佚失也是己失政之罰罪已之義佚音逸
凡爾衆其惟致告,致我誠告汝衆
自今至于後日各恭爾事齊乃位度乃口,奉其職事正齊其位以法度居汝口勿浮言度徐如字亦作渡
罰及爾身弗可悔,不從我謀罰及汝身雖悔可及乎
