source,commentary
春秋經傳集解襄四第十七杜氏盡二十五年經二十有三年春王二月癸酉朔日有食之,無傳
〇三月己巳𣏌伯匄卒,五同盟匄古害切
〇夏邾卑我來奔,無傳卑我是庶其之黨同有竊邑叛君之罪来奔故書卑必利切
〇葬𣏌孝公,無傳
〇陳殺其大夫慶虎及慶寅,書名皆罪其專國叛君言及史異以辭無義例
陳侯之弟黄自楚歸于陳,諸侯納之曰歸黄至楚自理得直故爲楚所納
○晉欒盈復入于晉,以惡入曰復入復扶又切注同
入于曲沃,兵敗奔曲沃據曲沃衆還與君爭非欲出附他國故不言叛還戸關切爭爭鬬之爭
〇秋齊侯伐衛遂伐晉,兩事故言遂
○八月叔孫豹帥師救晉次于雍榆,豹救晉待命于雍榆故書次雍榆晉地汲郡朝歌縣東有雍城雍於用切朝如字
〇己卯仲孫速卒,孟莊子也
〇冬十月乙亥臧孫紇出奔邾,書名者阿順季氏爲之廢長立少以取奔亡罪之爲于僞切長丁丈切少詩照切
〇晉人殺欒盈〇齊侯襲莒,輕行掩其不備曰襲因伐晉還襲莒不言遂者間有事輕遣政切
傳二十三年春杞孝公卒晉悼夫人喪之,悼夫人晉平公母𣏌孝公姊妹喪如字徐息浪切
平公不徹樂非禮也,徹去也去起吕切
禮爲鄰國闕,禮諸侯絶期故以鄰國責之爲于僞切下注爲召下而爲同期居其切
○陳侯如楚,朝也
公子黄愬二慶於楚楚人召之,二慶虎及寅也二十年二慶譖黄黄奔楚自理今陳侯往楚乃信黄爲召二慶愬息路切
使慶樂往殺之,慶樂二慶之族二慶畏誅故不敢自往使慶樂往絶句
慶氏以陳叛,因陳侯在楚而叛之不書叛不以告
夏屈建從陳侯圍陳陳人城,治城以距君屈建楚奠敖從才用切又如字
板隊而殺人役人相命各殺其長,慶氏忿其板隊遂殺築人故役人怒而作亂隊直類切注同長丁丈切
遂殺慶虎慶寅楚人納公子黄君子謂慶氏不義不可肆也,肆放也
故書曰惟命不于常,周書康誥言有義則存無義則亡
〇晉將嫁女于呉齊侯使析歸父媵之以藩載欒盈及其士,藩車之有障蔽者使若媵妾在其中析星歷切媵以證切又繩證切藩方元切障之亮切又音章
納諸曲沃,欒盈邑也
欒盈夜見胥午而告之,胥午守曲沃大夫
對曰不可天之所廢誰能興之子必不免吾非愛死也知不集也,集成也知音智又如字
盈曰雖然因子而死吾無悔矣我實不天子無咎焉,言我雖不爲天所祐子無天咎故可因咎其九切祐音又
許諾伏之而觴曲沃人,胥午匿盈而飲其衆觴式羊切匿女力切飲於鴆切
