source,commentary
春秋經傳集解昭二第二十一杜氏盡七年經四年春王正月大雨雹,當雪而雹故以為災而書于付切傳大雨雹同雹蒲
楚子蔡侯陳侯鄭伯許男徐子滕子頓子胡子沈子小邾子宋丗子佐淮夷會于申,楚靈王始合諸侯沈音審
〇楚人執徐子,稱人以執以不道於其民告
〇秋七月楚子蔡侯陳侯許男頓子胡子沈子淮夷伐吳,因申㑹以伐吳不言諸侯者鄭徐滕小邾宋不在故也胡國汝隂縣西北有胡城
〇執齊慶封殺之,楚子欲行霸爲齊討慶封故稱齊爲于僞切
〇遂滅頼〇九月取鄫,鄫莒邑傳例日克邑不用師徒曰取鄫才陵切
〇冬十有二月乙卯叔孫豹卒傳四年春王正月許男如楚楚子止之,欲與俱田
遂止鄭伯復田江南許男與焉,前年楚子巳與鄭伯田江南故言復復扶又切與音預
使椒舉如晉求諸侯二君待之,二君鄭許
椒舉致命曰寡君使舉曰日君有惠賜盟于宋,宋盟在襄二十七年
曰晉楚之從交相見也以歳之不易,不易言有難易以豉切注同難乃旦切
寡人願結驩於二三君,欲得諸侯謀事補闕驩喚端切
使舉請間君若茍無四方之虞,虞度也間徐音閑又如字度待洛切
則願假寵以請於諸侯,欲借君之威寵以致諸侯
晉侯欲勿許司馬侯曰不可楚王方侈天或者欲逞其心以厚其毒而降之罰未可知也其使能終亦未可知也晉楚唯天所相,相助也侈昌氏切又尺氏切逞勑景切相息亮切
不可與爭君其許之而脩德以待其歸若歸於德吾猶將事之況諸侯乎若適淫虐楚將棄之,棄不以爲君
吾又誰與爭公曰晉有三不殆其何敵之有,殆危也殆直改切
國險而多馬齊楚多難,多篡弑之難篡初患切弒申志切
有是三者何郷而不濟對曰恃險與馬而虞鄰國之難是三殆也四嶽,東嶽岱西嶽華南嶽衡北嶽恒郷許亮切本又作嚮嶽音岳岱音代在兖州華如字又胡化切在雍州衡如字在荆州恒如字本或作常在兾州案作恒者是也北嶽本名恒山漢爲文帝諱改作常耳
三塗,在河南陸渾縣南釋文三塗山名大行轘轅崤黽也渾戸昏切又戸困切
陽城,在陽城縣東北
大室,在河南陽城縣西南大音泰下大室同大室即中嶽嵩髙山也在豫州
荆山,在新城沶郷縣南沶音市又音爾漢書音義音穉或一音隷則當水旁作尔恐非本或作渫字誤也
中南,在始平武功縣南
九州之險也是不一姓,雖是天下至險無德則滅亡
兾之北土,燕代燕烏賢切
馬之所生無興國焉恃險與馬不可以爲固也從古以然是以先王務脩德音以亨神人,亨通也亨許庚切
不聞其務險與馬也鄰國之難不可虞也或多難以固其國啓其疆土或無難以喪其國失其守宇,於國則四垂爲宇疆居良切喪息浪切
若何虞難齊有仲孫之難而獲桓公至今頼之,仲孫公孫無知事在莊九年
晉有里平之難而獲文公是以爲盟主,里克平鄭事在僖九年􁀊普悲切
衛邢無難敵亦喪之,閔二年狄滅衛僖二十五年衛滅邢邢音刑
故人之難不可虞也恃此三者而不脩政德亡於不暇又何能濟君其許之紂作淫虐文王惠和殷是以隕周是以興夫豈爭諸侯乃許楚使使叔向對曰寡君有社稷之事是以不獲春秋時見,言不得自往謙辭紂直九切隕于敏切楚使所吏切向許丈切見賢遍切下注朝見昏見同
諸侯君實有之何辱命焉椒舉遂請昏,蓋楚子遣舉時兼使求昏
晉侯許之楚子問於子産日晉其許我諸侯乎對日許君晉君少安不在諸侯,安於小小不能逺圖少如字
其大夫多求,貪也
莫匡其君在宋之盟又日如一,晉楚同也
若不許君將焉用之,焉用宋盟焉於䖍切
王曰諸侯其來乎對曰必來從宋之盟承君之歡不畏大國,大國晉也
何故不來不來者其魯衛曹邾乎曹畏宋邾畏魯魯衛偪於齊而親於晉唯是不來其餘君之所及也誰敢不至,言楚威力所能及偪彼力切
王曰然則吾所求者無不可乎對曰求逞於人不可,逞快也求人以快意人必違之
與人同欲盡濟,爲下會申傳
〇大雨雹季武子問於申豐曰雹可禦乎,禦止也申豐魯大夫禦魚吕切下禦之同
對曰聖人在上無雹雖有不爲災古者日在北陸而藏氷,陸道也謂夏十二月日在虚危冰堅而藏之夏戸雅切下同
西陸朝覿而出之,謂夏三月日在昴畢蟄蟲出而用冰春分之中奎星朝見東方朝如字覿徒歷切昴音卯蟄直立切蟲除中切奎苦圭切
其藏冰也深山窮谷固隂沍寒於是乎取之,沍閉也必取積隂之冰所以道達其氣使不爲災沍戸故切道音導
其出之也朝之禄位賔食喪祭於是乎用之,言不獨共公共音恭
