source,commentary
,邪而行禭禮與朝而布幣無異祓音拂徐音廢
乃使巫以桃茢先祓殯,茢黍穰茢音列徐音例穰如羊切鄭注周禮云茢苕箒
楚人弗禁旣而悔之,禮君臨臣喪乃祓殯故楚悔之
〇二月癸卯齊人葬莊公於北郭,兵死不入兆域故葬北郭
〇夏四月葬楚康王公及陳侯鄭伯許男送葬至于西門之外諸侯之大夫皆至于墓楚郟敖即位,郟敖康王子熊麇也郟古洽切麇九倫切
王子圍爲令尹,圍康王弟
鄭行人子羽曰是謂不冝必代之昌松栢之下其草不殖,言楚君弱令尹強物不兩盛爲昭元年圍弑郟敖起本
〇公還及方城季武子取卞,取卞邑以自益卞本又作弁皮彦切
使公冶問,問公起居公冶季氏屬大夫冶音也
璽書追而與之,璽印也璽音徙廣雅云印謂之璽說文作璽從土云王者印也籕文從王印一刃切
曰聞守卞者將叛臣帥徒以討之旣得之矣敢告公冶致使而退,致季氏使命使所吏切注并下注而賞其使同
及舎而後聞取卞,發書乃聞之
公曰欲之而言叛祗見䟽也,言季氏欲得卞而欺我言叛益䟽我祗音支本又作多音同服云祗適也
公謂公冶曰吾可以入乎,以季氏䟽己故不敢入
對曰君實有國誰敢違君公與公冶冕服,以卿服玄冕賞之
固辭強之而後受公欲無入榮成伯賦式微乃歸,式微詩弼風曰式微式微胡不歸式用也義取寄寓之微陋勸公歸強其丈切弼音佩寓音遇
五月公至自楚公冶致其邑於季氏,本從季氏得邑故還之
而終不入焉,不入季孫家
曰欺其君何必使余季孫見之則言季氏如他日不見則終不言季氏及疾聚其臣,大夫家臣
曰我死必無以冕服斂非德賞也,言公畏季氏而賞其使非以我有德斂力驗切
且無使季氏葬我〇葬靈王,不書魯不㑹
鄭上卿有事子展使印叚往伯有曰弱不可,印叚年少官卑少詩照切
子展曰與其莫往弱不猶愈乎詩云王事靡盬不遑啓處,詩小雅盬不堅固也啓跪也言王事無不堅固故不暇跪處盬音古跪其委切
東西南北誰敢寧處,謂上卿
堅事晉楚以蕃王室也,言我固事晉楚乃所以蕃屏王室蕃芳元切
王事無曠何常之有遂使印叚如周,傳言周衰卑於晉楚
〇呉人伐越獲俘焉以爲閽使守舟呉子餘祭觀舟閽以刀弑之,言以刀明近刑人近附近之近
〇鄭子展卒子皮即位,子皮代父爲上卿
於是鄭饑而未及麥民病子皮以子展之命餼國人粟戸一鍾,在喪故以父命也六斛四斗曰鍾餼許氣切
是以得鄭國之民故罕氏常掌國政以爲上卿宋司城子罕聞之曰鄰於善民之望也,民亦望君爲善
宋亦饑請於平公出公粟以貸使大夫皆貸司城氏貸而不書,施而不德貸他代切施始䜴切下同
爲大夫之無者貸宋無飢人叔向聞之曰鄭之罕宋之樂其後亡者也二者其皆得國乎,得掌國政向許丈切
民之歸也施而不德樂氏加焉其以宋升降乎,升降隨宋盛衰
〇晉平公𣏌出也故治𣏌,治理其地脩其成
六月知悼子合諸侯之大夫以城杞孟孝伯㑹之鄭子大叔與伯石往,大叔不書不親事知音智大叔音泰
子大叔見大叔文子,文子衛大叔儀
與之語文子曰甚乎其城𣏌也子大叔曰若之何哉晉國不恤周宗之闕而夏肄是屏,周宗諸姬也夏肄𣏌也肄餘也屏城也夏戸雅切注下皆倣此肄以二切詩傳云斬而復生曰肄方言云肄餘也秦晉之間曰肄
其棄諸姬亦可知也已諸姬是棄其誰歸之吉也聞之棄同即異是謂離德詩曰恊比其鄰昏姻孔云,詩小雅言王者和恊近親則昏姻甚歸附比毗志切
晉不鄰矣其誰云之,云猶旋旋歸之
〇齊髙子容與宋司徒見知伯女齊相禮,子容髙止也司徒華定也知伯苟盈也安齊司馬侯也相禮侍威儀也女音汝相息亮切
賔出司馬侯言於知伯曰二子皆將不免子容專,專自是也
司徒侈皆亡家之主也知伯曰何如對曰專則速及,速及禍也侈昌氏切又尸氏切
侈將以其力斃,力盡而自斃斃婢丗切
專則人實斃之將及矣,爲此秋髙止出奔燕昭二十年華定出奔陳傳專則人實斃之絶句將及矣本或作侈將及矣者非
〇范獻子來聘拜城杞也,謝魯爲𣏌城爲于僞切下爲之歌同
公享之展莊叔執幣,公將以酬賔
射者三耦,二人爲耦耦五口切
公臣不足取於家臣家臣展瑕展玉父爲一耦公臣公巫召伯仲顔莊叔爲一耦鄫鼔父黨叔爲一耦,言公室卑微公臣不能備於三耦召上照切鄫才陵切黨音掌
〇晉侯使司馬女叔侯來治𣏌田,使魯歸前侵𣏌曰所歸少故不書
弗盡歸也晉悼夫人愠曰齊也取貨,夫人平公母托女也謂叔侯取貨於魯故不盡歸𣏌田愠紆運切怒也怨也
先君若有知也不尚取之,不尚叔侯之取貨
公告叔侯叔侯曰虞虢焦滑霍揚韓魏皆姬姓也,八國皆晉所滅焦在陜縣揚屬平陽郡虢瓜百切焦子消切滑乎八切
晉是以大若非侵小將何所取武獻以下兼國多矣,武公獻公晉始盛之君
誰得治之杞夏餘也而即東夷,行夷禮
魯周公之後也而睦於晉以𣏌封魯猶可而何有焉,何有盡歸之
魯之於晉也職貢不乏玩好時至公卿大夫相繼於朝史不絶書,書魯之朝聘好呼報切下好善同
府無虚月,無月不受魯貢
如是可矣何必瘠魯以肥杞且先君而有知也母寧夫人而焉用老臣,言先君母寧怪夫人之所爲無用責我瘠在亦切母音無焉於䖍切
杞文公來盟,魯歸其田故來􁋼
書曰子賤之也,賤其用夷禮
○呉公子札來聘見叔孫穆子說之謂穆子曰子其不得死乎,不得以壽死說音恱壽音授
好善而不能擇人吾聞君子務在擇人吾子爲魯宗卿而任其大政不愼舉何以堪之禍必及子,爲昭四年豎牛作亂起本
請觀於周樂,魯以周公故有天子禮樂
使工爲之歌周南召南,此皆各依其本國歌所常用聲曲召上照切本亦作邵
曰美哉,美其聲
始基之矣,周南召南王化之基
猶未也,猶有商紂未盡善也盡津忍切
然勤而不怨矣,未能安樂然其音不怨怒樂音洛
爲之歌邶鄘衛,武王伐紂分其地爲三監三監叛周公滅之更封康叔并三監之地故三國盡被康叔之化鄘音容𬒳皮義切
曰美哉淵乎憂而不困者也,淵深也亡國之音哀以思其民困衛康叔武公德化深逺雖遭宣公淫亂懿公滅亡民猶秉義不至於困思息嗣切下憂思同
吾聞衛康叔武公之德如是是其衛風乎,康叔周公弟武公康叔九丗孫皆衛之令德君也聽聲以爲别故有疑言别彼列切
爲之歌王,王黍離也幽王遇西戎之禍平王東遷王政不行於天下風俗下與諸侯同故不爲雅
曰美哉思而不懼其周之東乎,宗周隕滅故憂思猶有先王之遺風故不懼隕于敏切
爲之歌鄭,詩第七
曰美哉其細巳甚民弗堪也是其先亡乎,美其有治政之音譏其煩碎知不能乆治直吏切
爲之歌齊,詩第八
曰美哉泱泱乎大風也哉,泱泱弘大之聲泱於良切又於郎切韋昭於康切
表東海者其大公乎,大公封齊爲東海之表式大音泰
國未可量也,言其或將復興復扶又切下復譏同
爲之歌豳,詩第十五豳周之舊國在新平漆縣東北豳彼貧切
曰美哉蕩乎樂而不淫其周公之東乎,蕩乎蕩然也樂而不淫言有節周公遭管蔡之變東正三年爲成王陳后稷先公不敢荒淫以成王業故言其周公之東乎樂音岳又音洛下而又何樂而可以樂同僞于僞切王如字又于況切
爲之歌秦,詩第十一後仲尼刪定故不同删所姦切
曰此之謂夏聲夫能夏則大大之至也其周之舊乎,秦本在西戎汧隴之西秦仲始有車馬禮樂去戎狄之音而有諸夏之聲故謂之夏聲及襄公佐周平王東遷而受其故地故曰周之舊汧苦賢切去起吕切又如字
爲之歌魏,詩第九魏姬姓國閔元年晉獻公滅之
曰美哉渢渢乎大而婉險而易行以德輔此則明主也,渢渢中庸之聲婉約也險當爲儉字之誤也大而約則儉節易行惜其國小無明君也風扶弓切徐敷劒切韋昭音凡婉紆阮切險依注音儉易以䜴切
爲之歌唐,詩第十唐晉詩
曰思深哉其有陶唐氏之遺民乎不然何憂之逺也,晉本唐國故有堯之遺風憂深思逺情發於聲思息嗣切
非令德之後誰能若是爲之歌陳,詩第十二
曰國無主其能乆乎,淫聲放蕩無所畏忌故曰國無主
自鄶以下無譏焉,鄫第十三曹第十四言季子聞此二國歌不復譏論之以其微也鄶古外切
爲之歌小雅,小雅小正亦樂歌之常
曰美哉思而不貳,思文武之德無貳叛之心
怨而不言,有哀音
其周德之衰乎,衰小也
猶有先王之遺民焉,謂有殷王餘俗故未大
爲之歌大雅,大雅陳文王之德以正天下
曰廣哉熈熈乎,熈熈和樂聲
曲而有直體,論其聲
其文王之德乎,雅頌所以詠盛德形容故伹歌其美者不皆歌變雅
爲之歌頌,頌者以其成功告於神明
曰至矣哉,言道備至矣哉一本無矣字
直而不倨,倨傲倨音據徐音居傲五報切
曲而不屈,屈橈橈乃孝切
邇而不偪,謙退偪彼力切
逺而不攜,攜貳
遷而不淫,淫過蕩
復而不厭,常日新厭於豔切徐於贍切
哀而不愁,知命
樂而不荒,節之以禮
用而不匱,德弘大匱其位切
廣而不宣,不自顯
施而不費,因民所利而利之施始䜴切費芳味切
取而不貪,義然後取
處而不底,守之以道底丁禮切
行而不流,制之以義
五聲和,宫商角徴羽謂之五聲徴張里切
八風平,八方之氣謂之八風
節有度守有序,八音克諧節有度也無相奪倫守有序也
盛德之所同也,頌有殷魯故曰盛德之所同
見舞象箾南籥者,象箾舞所執南籥以籥舞也皆文王之樂箾音朔籥羊略切
曰美哉猶有憾,美哉美其容也文王恨不及已致大平憾本亦作感胡暗切大音泰
見舞大武者,武王樂
曰美哉周之盛也其若此乎見舞韶濩者,殷湯樂韶上昭切本或作招音同濩音護又戸郭切
曰聖人之弘也而猶有慙德聖人之難也,慙於始伐
見舞大夏者,禹之樂
曰美哉勤而不德非禹其誰能脩之,盡力溝洫勤也洫況域切
見舞韶箾者,舜樂箾音簫
曰德至矣哉大矣如天之無不幬也,幬覆也幬徒報切
如地之無不載也雖甚盛德其蔑以加於此矣觀止矣若有他樂吾不敢請已,魯用四代之樂故及韶箾而季子知其終也季札賢明才博在呉雖巳渉見此樂歌之文然未聞中國雅聲故請此周樂欲聽其聲然後依聲以參時政知其興衰也聞秦詩謂之夏聲聞頌曰五聲和八風平皆論聲以參政也舞畢知其樂終是素知其篇數
其出聘也通嗣君也,呉子餘祭嗣立
故遂聘于齊說晏平仲謂之曰子速納邑與政,納歸之公說音恱下同
無邑無政乃免於難齊國之政將有所歸未獲所歸難未歇也,歇盡也難乃旦切下同歇許謁切
故晏子因陳桓子以納政與邑是以免於欒髙之難,難在昭八年
聘於鄭見子産如舊相識與之縞帶子産獻紵衣焉,大帶也呉地貴縞鄭地貴紵故各獻己所貴示損已而不爲彼貨利縞古老切徐古到切繒也紵直吕切
謂子産曰鄭之執政侈難將至矣政必及子子爲政愼之以禮不然鄭國將敗,侈謂伯有
適衛說蘧瑗,蘧伯玉蘧其居切瑗于眷切
史狗,史朝之子文子朝如字下子朝同
史鰌,史魚鰌音秋
公子荆公叔發,公叔丈子
公子朝曰衛多君子未有患也自衛如晉將宿於戚,戚孫文子之邑
聞鍾聲焉曰異哉吾聞之也辯而不德必加於戮,辯猶爭也爭爭鬪之爭
夫子獲罪於君以在此,孫文子以戚叛
懼猶不足而又何樂夫子之在此也猶燕之巢於幕上,言至危幕音莫
君又在殯而可以樂乎,獻公卒未葬
遂去之,不止宿
文子聞之終身不聽琴瑟,聞義能改
適晉說趙文子韓宣子魏獻子曰晉國其萃於三族乎,言晉國之政將集於三家萃在醉切集也
說叔向將行謂叔向曰吾子勉之君侈而多良大夫皆富政將在家,富必厚施故政在家施式䜴切
吾子好直必思自免於難〇秋九月齊公孫蠆公孫竈放其大夫髙止於北燕,蠆子尾竈子雅放者宥之以逺蠆勑邁切有音又
