source,commentary
春秋經傳集解桓公第二,釋文桓公名軌惠公之子隱公之弟母仲子史記亦名允謚法辟土服遠曰桓
杜氏盡十八年經元年春王正月公即位,嗣子位定於初喪而改元必須踰年者繼父之業成父之志不忍有變於中年也諸侯每首歳必有禮於廟諸遭喪繼位者因此而改元正位百官以序故國史亦書即位之事於䇿桓公篡立而用常禮欲自同於遭喪繼位者釋例論之備矣篡初患切
○三月公會鄭伯于垂鄭伯以璧假許田〇夏四月丁未公及鄭伯盟于越,公以簒立而脩好於鄭鄭因而迎之成禮於垂終易二田然後結盟垂大丘衛地也越近垂地名鄭求祀周公魯聽受祊田令鄭廢泰山之祀知其非禮故以璧假爲文時之所隱假舉下切好呼報切傳同近附近之近祊百庚切令力呈切
〇秋大水,書災也傳例曰凡平原出水爲大水
〇冬十月傳元年春公即位脩好于鄭鄭人請復祀周公卒易祊田,事在隱八年復扶又切
公許之三月鄭伯以璧假許田爲周公祊故也,魯不冝聽鄭祀周公又不冝易取祊田犯二不冝以動故隱其實不言祊稱璧假言若進璧以假田非乆易也爲于僞切
〇夏四月丁未公及鄭伯盟于越結祊成也,結成易二田之事也傳以經不書祊故獨見祊見賢遍切
盟曰渝盟無享國,渝變也渝羊朱切享許丈切
〇秋大水凡平原出水爲大水,廣平曰原
○冬鄭伯拜盟,鄭伯若自來則經不書若遣使則當言鄭人不得稱鄭伯疑謬誤使所吏切
〇宋華父督見孔父之妻于路,華父督宋戴公孫也孔父嘉孔子六丗祖華戸化切大夫氏也後皆同督音篤
目逆而送之曰美而豔,色美曰豔豔以瞻切
經二年春王正月戊申宋督弑其君與夷及其大夫孔父,稱督以弑罪在督也孔父稱名者内不能治其閨門外取怨於民身死而禍及其君閨音圭
〇滕子來朝,無傳隱十一年稱侯今稱子者蓋時王所黜
〇三月公會齊侯陳侯鄭伯于稷以成宋亂,成平也宋有弑君之亂故爲會欲以平之稷宋地
〇夏四月取郜大鼎于宋戊申納于大廟,宋以鼎賂公大廟周公廟也始欲平宋之亂終於受賂故備書之戊申五月十日郜古報切大音泰傳大廟倣此
〇秋七月杞侯來朝,公即位而來朝
〇蔡侯鄭伯會于鄧,潁川召陵縣西南有鄧城召上照切
〇九月入𣏌,不稱主帥微者也弗地曰入帥所類切或作師
○公及戎盟于唐冬公至自唐,傳例曰告于廟也特相會故致地也凡公行還不書至者皆不告廟也隱不書至謙不敢自同於正君書勞䇿勲
傳二年春宋督攻孔氏殺孔父而取其妻公怒督懼遂弑殤公君子以督爲有無君之心而後動於惡,雖有君若無也
故先書弑其君會于稷以成宋亂爲賂故立華氏也,經稱平宋亂者蓋以魯君受賂立華氏貪縱之甚惡其指斥故遠言始與齊陳鄭爲會之本意也傳言爲賂故立華氏明經本書平宋亂爲公諱諱在受賂立華氏也猶璧假許田爲周公祊故所謂婉而成章督未死而賜族督之妄也爲于僞切注除爲會一字並同惡烏路切婉於阮切
宋殤公立十年十一戰,殤公以隱四年立十一戰皆在隱公丗
民不堪命孔父嘉爲司馬督爲太宰故因民之不堪命先宣言曰司馬則然,言公之數戰則司馬使爾嘉孔父字大音泰數音朔
巳殺孔父而弑殤公召莊公于鄭而立之以親鄭,莊公公子馮也隱三年出居于鄭馮入宋不書不告也馮皮冰切下同
以郜大鼎賂公,郜國所造器也故繫名於郜濟隂城武縣東南有北郜城
齊陳鄭皆有賂故遂相宋公夏四月取郜大鼎于宋戊申納于大廟非禮也臧哀伯諫曰,臧哀伯魯大夫僖伯之子相息亮切下注傳相同
君人者將昭德塞違以臨照百官猶懼或失之故昭令德以示子孫是以清廟茅屋,以茅飾屋著儉也淸廟肅然清静之稱著張慮切後不音者同稱尺證切
大路越席,大路玉路祀天車也越席結草越戸括切祀天車本或無天字者非
大羮不致,大羮肉汁不致五味
粢食不鑿,黍稷曰粢不精鑿粢音咨食音嗣餅也鑿子洛切字林作毇子沃切云糲米一斛春爲八斗
昭其儉也,此四者皆示儉
衮冕黻珽,衮畫衣也冕冠也黻韋韠以蔽膝也珽玉笏也若今吏之持簿衮古本切黻音弗下同珽他頂切韠音必笏音忽簿歩古切徐廣云持簿手版也
帶裳幅舄,帶革帶也衣下曰裳幅若今行縢者舄複履幅音逼舄音昔縢徒登切複音福
衡紞紘綖,衡維持冠者紞冠之垂者紘纓從下而上者綖冠上覆紞多敢切字林丁坎切紘獲耕切綖音延字林弋善切上時掌切下上丁同
昭其度也,尊卑各有制度
藻率鞞鞛,藻率以韋爲之所以藉王也王五采公侯伯三采子男二采鞸佩刀削上飾鞛下飾率音律鞸補頂切鞛布孔切藉在夜切削音笑
