source,commentary
春秋經傳集解昭三第二十二杜氏盡十二年經八年春陳侯之弟招殺陳丗子偃師,以首惡從殺例故稱弟又稱丗子招常遥切
〇夏四月辛丑陳侯溺卒,襄二十七年大夫盟干宋溺乃歷切
〇叔弓如晉〇楚人執陳行人干徵師殺之,稱行人明非行人罪干古丹切
〇陳公子留岀奔鄭,留爲招所立未成尹而岀奔
○秋蒐于紅,革車干乗不言大者經文闕也紅魯地沛國蕭縣西有紅亭逺疑蒐所求切紅戸東切乗繩證切沛音貝
〇陳人殺其大夫公子過,與招共殺偃師書名罪之過古禾切
〇大雩,無傳不旱而秋雩過也
〇冬十月壬午楚師滅陳,不稱將帥不以告壬午月十八日將子匠切帥所類切
〇執陳公子招放之于越,無傳復稱公子兄巳卒復扶又切
〇殺陳孔奐,無傳招之黨楚殺之奐呼亂切
〇葬陳哀公,嬖人袁克葬之魯往會故書嬖必計切
傳八年春石言于晉魏榆,魏榆晉地服云魏邑也榆州里名
晉侯問於師曠曰石何故言對曰石不能言或馮焉,謂有精神馮依石而言馮皮冰切
不然民聽濫也,濫失也濫力暫切
抑臣又聞之,抑疑辭
曰作事不時怨讟動于民則有非言之物而言今宫室崇侈民力彫盡,彫傷也讟徒木切侈昌氏切又尺氏切
怨讟並作莫保其性,性命也民不敢自保其性命
石言不亦冝乎於是晉侯方築虒祁之宫,虒祁地名在絳西四十里臨汾水虒音斯祁巨之切又臣之切汾扶云切
叔向曰子野之言君子哉,子野師曠字
君子之言信而有徴故怨逺於其身,怨咎逺其身也逺于萬切各其九切
小人之言僭而無徴故怨咎及之詩曰哀哉不能言匪舌是出唯躬是瘁,詩小雅也不能言謂不知言理以僣言見退者其言非不從舌出以僭而無信自取瘁病故哀之僭子念切岀如字又尺逐切瘁在醉切
哿矣能言巧言如流俾躬處休其是之謂乎,哿嘉也巧言如流謂非正言而順敘以聽言見荅者言其可嘉以信而有徵自取安逸師曠此言緣問流轉終歸于諌故以比巧言如流也當叔向時詩義如此故與今說詩者小異哿古可切毛詩傳云可也俾必爾切本又作卑休許虯切美也
是宫也成諸侯必叛君必有咎夫子知之矣,謂十年晉侯彪卒傳
○陳哀公元妃鄭姬生悼大子偃師,元妃嫡夫人也嫡本又作適丁歷切
二妃生公子留下妃生公子勝二妃嬖留有寵屬諸司徒招與公子過,招及過皆哀公弟也勝升證切又音升屬音燭
哀公有廢疾三月甲申公子招公子過殺悼大子偃師而立公子留夏四月辛亥哀公縊,憂恚自殺經書辛丑從赴廢甫肺切縊一䜴切恚一睡切
干徴師赴于楚,干徵師陳大夫
且告有立公子勝愬之于楚,以招過殺偃師告愬也
楚人執而殺之,殺干徵師
公子留奔鄭書日陳侯之弟招殺陳丗子偃師罪在招也楚人執陳行人干徴師殺之罪不在行人也,疑爲招赴楚當同罪故重發之爲干僞切下爲子爲之同重直用切
〇叔弓如晉賀虒祁也,賀宮成
游吉相鄭伯以如晉亦賀虒祁也史趙見子大叔曰甚哉其相蒙也,蒙欺也相息亮切下而相同
可弔也而又賀之子大叔曰若何弔也其非唯我賀將天下實賀,言諸侯畏晉非獨鄭若何弔也本或作若可弔也
○秋大蒐于紅自根牟至于商衛革車千乗,大蒐數軍實簡車馬也根牟魯東界琅邪陽都縣有牟郷商宋地魯西境接宋衛也言千乗明大蒐且見魯衆之大數也乗繩証切數色主切見賢遍切下同
〇七月甲戍齊子尾卒子旗欲治其室,子旗欒施也欲并治子尾之家政
丁丑殺梁嬰,梁嬰子尾家宰
八月庚戍逐子成子工子車,三子齊大夫子尾之屬子成頃公子固也子工成之弟鑄也子車頃公之孫捷也頃音傾下同鑄之樹切捷在接切
皆來奔,不書非卿
而立子良氏之宰,子良子尾之子髙彊也子旗爲子良立宰
其臣曰孺子長矣,孺子謂子良孺而樹切本亦作􁅈長丁丈切
而相吾室欲兼我也,兼并也
授甲將攻之陳桓子善於子尾亦授甲將助之或告子旗子旗不信則數人告將往又數人告於道遂如陳氏桓子將出矣聞之而還,聞子旗至數色主切下同
游服而逆之,去戎備著常游戲之服去起吕切著張略切
請命,問桓子所至
對曰聞彊氏授甲將攻子子聞諸曰弗聞子合亦授甲無宇請從,無宇桓子名盍胡臘切從才用切
子旗曰子胡然彼孺子也吾誨之猶懼其不濟吾又寵秩之,請爲之立宰
其若先人何子盍謂之,謂之使無攻我
周書曰惠不惠茂不茂,周書康誥也言當施惠於不惠者勸勉於不勉者茂勉也
康叔所以服弘大也,服行也
桓子稽顙曰頃靈福子,頃公靈公欒氏所事之君稽音啓顙素黨切
吾猶有望,望子旗惠及己
遂和之如初,和欒髙二家
〇陳公子招歸罪於公子過而殺之,言招所以不死而得放
九月楚公子棄疾帥師奉孫呉圍陳,孫呉悼大子偃師之子惠公
宋戴惡會之,戴惡宋大夫
冬十一月壬午滅陳,壬午十月十八日傳言十一月誤
輿嬖袁克殺馬毀玉以葬,輿衆也袁克嬖人之責者欲以非禮厚葬哀公
楚人將殺之請寘之,置馬玉寘之䜴切
旣又請私,私盡君臣恩
私於幄加絰於顙而逃,幄帳也逃不欲爲楚臣幄於角切絰直結切
使穿封戍爲陳公,戌楚大夫滅陳爲縣使戍爲縣公穿音川戍音恤
曰城麇之役不謟,成麇役在襄二十六年戍與靈王爭皇頡麇九倫切謟勑檢切頡戸結切
侍飲酒於王王曰城麇之役女知寡人之及此女其辟寡人乎,及此謂爲王女音汝下同
對曰若知君之及此臣必致死禮以息楚國,息寧靜也
晉侯問於史趙曰陳其遂亡乎對曰未也公曰何故對曰陳顓頊之族也,陳祖舜舜出顓頊顓音專頊許玉切
歲在鶉火是以卒滅陳將如之,顓頊氏以嵗在鶉火而滅火盛而水滅鶉市春切
今在析水之津猶將復由,箕斗之間有天漢故謂之所木之津由用也析星歷切復扶又切一音服
且陳氏得政于齊而後陳卒亡,物莫能兩盛
自幕至于瞽瞍無違命,幕舜之先瞽瞍舜父從幕至瞽瞍間無違天命廢絶者幕音莫瞽音古瞍素口切
舜重之以明德寘德於遂,遂舜後蓋殷之興存舜之後而封遂言舜德乃至於遂重直用切
遂丗守之及胡公不淫故周賜之姓使祀虞帝,胡公滿遂之後也事周武王賜姓曰嬀封諸陳紹舜後嬀九危切
臣聞盛德必百丗祀虞之丗數未也繼守將在齊其兆旣在矣,言陳氏興盛於齊形兆巳見見賢遍切
經九年春叔弓會楚子于陳,以事往非行會禮
〇許遷于夷,許畏鄭欲遷故以自遷爲文
〇夏四月陳災,天火日災陳旣巳滅降爲楚縣而書陳災者猶晉之梁山沙鹿崩不書晉災言繫於所災所害故以所在爲名
〇秋仲孫貜如齊,貜俱縛切徐俱碧切
〇冬築郎囿,囿音又苑也於郎地築苑舊于目切
傳九年春叔弓宋華亥鄭游吉衛趙黶會楚子于陳,楚子在陳故四國大夫往非盟主所召不行會禮故不揔書黶於滅切
〇二月庚申楚公子棄疾遷許于夷實城父,此時改城父爲夷故傳實之城父縣屬譙郡
取州來淮北之田以益之,益許田
伍舉授許男田然丹遷城父人於陳以夷濮西田益之,以夷田在濮水西者與城父人濮音卜
遷方城外人於許,成十五年許遷於葉因謂之許今許遷於夷故以方城外人實其處傳言靈王使民不安葉始渉切處昌慮切
〇周甘人與晉閻嘉爭閻田,甘人甘大夫襄也閻嘉晉閻縣大夫閻似廉切
晉梁丙張趯率隂戎伐潁,隂戎陸渾之戎潁周邑趯他歷切
王使詹桓伯辭於晉,辭責讓之桓伯周大夫詹之廉切
曰我自夏以后稷魏駘芮𡵨畢吾西土也,在夏丗以后稷功受此五國爲西土之長駘在始平武功縣所治釐城𡵨在扶風美陽縣西北夏户雅切駘他來切依字應作邰芮如銳切𡵨其冝切長丁丈切下師長同治直吏切釐本又作漦他本切又音來又力之切
及武王克商蒲姑商奄吾東土也,樂安博昌縣北有蒲姑城蒲如字一音薄奄於檢切樂音洛
巴濮楚鄧吾南土也肅愼燕毫吾北土也,肅愼北夷在玄莬北三千餘里巴必加切燕於賢切亳歩各切
吾何邇封之有,邇近也
文武成康之建母弟以蕃屏周亦其廢隊是爲,爲後丗廢隊兄弟之國當救濟之蕃方元切屏必井切隊直類切爲于僞切
豈如弁髦而因以敝之,童子垂髦始冠必三加冠成禮而棄其始冠故言弁髦因以敝之弁皮彦切本又作卞髦音毛冠古亂切
先王居檮杌于四裔以禦螭魅,言檮机略舉四凶之一下言四裔則三苗在其中檮徒刀切杌五忽切裔以制切禦魚吕切螭勑知切魅本又作鬽武兾切
故允姓之姦居于瓜州,允姓隂戎之祖與三苗俱放三危者瓜州今敦煌瓜古華切敦都門切煌音皇
伯父惠公歸自秦而誘以來,僖十五年晉惠公自秦歸二十二年秦晉遷陸渾之戎於伊川
使偪我諸姬入我郊甸則戎焉取之,邑外爲郊郊外爲甸言戎取周郊甸之地偪彼力切甸徒遍切焉於䖍切又如字
戎有中國誰之咎也,咎在晉咎其九切
后稷封殖天下今戎制之不亦難乎,后稷修封疆殖五榖今戎得之唯以畜牧殖時力切疆居良切畜許又切又許六切牧音目又音茂
伯父圖之我在伯父猶衣服之有冠冕木水之有本原民人之有謀主也,民人謀主宗族之師長
伯父若裂冠毀冕拔本塞原專棄謀主雖戎狄其何有余一人,伯父猶然則雖戎狄無所可責晉率隂戎伐周邑故云然
叔向謂宣子曰文之伯也豈能改物,言文公雖伯未能改正朔易服色伯如字又音霸
翼戴天子而加之以共,翼佐也
自文以來丗有衰德而暴滅宗周,宗周天子
以宣示其侈諸侯之貳不亦冝乎且王辭直子其圖之宣子說王有姻喪,外親之喪說音恱
使趙成如周弔且致閻田與禭,禭送死衣禭音遂
反潁俘王亦使賔滑執甘大夫襄以說於晉晉人禮而歸之,賔滑周大夫俘芳夫切滑乎八切又于八切說如字又音恱
〇夏四月陳災鄭禆竈曰五年陳將復封封五十二年而遂亡子産問其故對曰陳水屬也,陳顓頊之後故爲水屬復扶又切下注復封同
火水妃也,火畏水故爲之妃妃芳非切又音配
而楚所相也,相治也楚之先祝融爲髙辛氏火正主治火事相息亮切注同
今火出而火陳,火心星也火出於周爲五月而以四月岀者以長曆推前年誤置閏
逐楚而建陳也,水得妃而興陳興則楚衰故曰逐楚而建陳
妃以五成故曰五年,妃合也五行各相妃合得五而成故五歳而陳復封爲十三年陳侯呉歸于陳傳妃音配注同
歲五及鶉火而後陳卒亡楚克有之天之道也故曰五十二年,是歳歳在星紀五歳及大梁而陳復封自大梁四歳而及鶉少後四周四十八歳凡五及鶉火五十二年天數以五爲紀故五及鶉火火盛水衰
〇晉荀盈如齊逆女,自爲逆爲于僞切
還六月卒于戲陽,魏郡内黃縣北有戲陽城戲許冝切
殯于絳未葬晉侯飲酒樂膳宰屠蒯趨入請佐公使尊,公之使人執尊酌酒請爲之佐樂音洛屠音徒禮記作杜蒯苦怪切如字亦所吏切
許之,公許之
而遂酌以飲工,工樂師師曠也飲於鴆切下又飲同
曰女爲君耳將司聦也,樂所以聦耳女音汝下同
辰在子卯謂之疾日,疾惡也紂以甲子喪桀以乙卯亡故國君以爲忌日喪息浪切
君徹宴樂學人舎業爲疾故也君之卿佐是謂股肱股肱或虧何痛如之,言痛疾過於忌日舎音捨爲于僞切下爲是同
女弗聞而樂是不聦也,不聞是義而作樂
又飲外嬖嬖叔,外都大夫之嬖者
曰女爲君目將司明也,職在外故主視
服以旌禮,旌表也
禮以行事,事政令
事有其物,物類也
物有其容,容貌也
今君之容非其物也,有卿佐之喪而作樂歡會故曰非其物
而女不見是不明也亦自飲也曰味以行氣氣以實志,氣和則志充
志以定言,在心爲志發口爲言
言以出令臣實司味二御失官而君弗命臣之罪也,工與嬖叙時御君者失官不聦明
公說徹酒初公欲廢知氏而立其外嬖爲是悛而止秋八月使荀躒佐下軍以說焉,躒荀盈之子知文子也佐下軍代父也說自解說公說音恱知音智下同悛七全切躒本又作擽力狄切徐音洛
〇孟僖子如齊殷聘禮也,自叔老聘齊至今二十年禮意乆曠今脩盛聘以無忘舊好故曰禮好呼報切
〇冬築郎囿書時也季平子欲其速成也叔孫昭子曰詩曰經始勿亟庶民子來,詩大雅言文王始經營靈臺非急疾之衆民自以子義來勸樂爲之亟紀力切樂如字又五敎切一音洛
焉用速成以其勦民也,勦熒也焉於䖍切勦初交切又子小切
無囿猶可無名其可乎經十年春王正月〇夏齊欒施來奔,耆酒好内以取敗亡故書名耆市志切傳同好呼報切
〇秋七月季孫意如叔弓仲孫貜帥師伐莒,三大夫皆卿故書之季孫爲主二子從之
〇戊子晉侯彪卒,五同盟彪彼虯切
〇九月叔孫婼如晉葬晉平公,三月而葬速
○十有二月甲子宋公成卒,十一同盟也無冬史闕文成音城何休音恤
傳十年春王正月有星出於婺女,客星也不書非孛婺武付切孛蒲對切
鄭禆竈言於子産曰七月戊子晉君將死今兹歲在顓頊之虚,歳歳星也顓頊之虚謂玄枵禆婢支切虚起魚切枵許驕切
姜氏任氏實守其地,姜齊姓任薛姓齊薛二國守玄枵之地任音壬
居其維首而有妖星焉告邑姜也,客星居玄枵之維首邑姜齊大公女晉唐叔之母星占婺女爲旣嫁之女織女爲處女邑姜齊之旣嫁女妖星在婺女齊得歳故知禍歸邑姜大音泰
邑姜晉之妣也天以七紀,二十八宿面七妣必履切宿音秀
戊子逢公以登星斯於是乎出,逢公殷諸侯居齊地者逢公將死妖星岀婺女時非歲星所在故齊自當禍而以戊子日卒
吾是以譏之,爲晉侯彪卒傳
○齊惠欒髙氏皆耆酒,欒髙二族皆出惠公
信内多怨,說婦人言故多怨說音恱
彊於陳鮑氏而惡之,惡陳鮑惡烏路切
夏有告陳桓子曰子旗子良將攻陳鮑亦告鮑氏桓子受甲而如鮑氏遭子良醉而騁,欲及子良醉故騁告鮑文子騁勑領切
遂見文子,文子鮑國
則亦授甲矣使視二子,二子子旗子良
則皆將飲酒桓子曰彼雖不信,彼傳言者傳直專切
聞我授甲則必逐我及其飲酒也先伐諸陳鮑方睦遂伐欒髙氏子良曰先得公陳鮑焉往,欲以公自輔助先伐諸一本無伐字焉於䖍切
遂伐虎門,欲入公不聽故伐公門
晏平仲端委立于虎門之外,端委朝服
四族召之無所往,四族欒髙陳鮑
其徒曰助陳鮑乎曰何善焉,言無善義可助
助欒髙乎曰庸愈乎,罪惡不差於陳鮑差𥘉賣切
然則歸乎曰公伐焉歸公召之而後入公卜使王黒以靈姑銔率吉請斷三尺焉而用之,王黒齊大夫靈姑銔公旗名斷三尺不敢與君同銔扶眉切又音平率所律切徐所類切斷丁管切
五月庚辰戰于稷,稷祀后稷之處稷地名六國時齊有稷下館處昌慮切
欒髙敗又敗諸莊,莊六軌之道
國人追之又敗諸鹿門,鹿門齊城門
欒施髙彊來奔,髙彊不書非卿
陳鮑分其室晏子謂桓子必致諸公讓德之主也讓之謂懿德凡有血氣皆有爭心故利不可強,不可強取爭爭鬪之爭強其丈切
思義爲愈義利之本也蕰利生孽,蕰畜也孽妖害也蕰紆粉切孽魚列切畜勑六切
姑使無蕰乎可以滋長桓子盡致諸公而請老于莒,莒齊邑長丁丈切
桓子召子山,子山子商子周襄三十一年子尾所逐羣公子
私具幄幕器用從者之衣屨,私具不告公幄於角切幕音莫從才用切屨九具切
而反棘焉,棘子山故邑齊國西安縣東有㦸里亭
子商亦如之而反其邑子周亦如之而與之夫于,子周本無邑故更與之濟南於陵縣西北有于亭
反子城子公公孫捷,三子八年子旗所逐
而皆益其禄凡公子公孫之無禄者私分之邑,桓子以己邑分之
國之貧約孤寡者私與之粟曰詩云陳錫載周能施也,詩大雅言文王能布陳大利以賜天下行之周徧載如字詩作哉毛云哉載也鄭云始也施始䜴切下注同徧音遍
桓公是以霸,齊桓公亦能施以致霸
公與桓子莒之旁邑辭,讓不受
穆孟姬爲之請髙唐陳氏始大,穆孟姬景公母傳言陳氏所以興爲于僞切
〇秋七月平子伐莒取郠,郠莒地取郠不書公見討於平丘魯諱之郠古杏切
獻俘姑用人於亳社,以人祭殷社俘芳夫切亳歩洛切
臧武仲在齊聞之曰周公其不饗魯祭乎周公饗義魯無義詩曰德音孔昭視民不佻,詩小雅佻偷也言明德君子必愛民視如字詩作示佻他彫切
佻之謂甚矣而壹用之將誰福哉,壹同也同人於畜牲畜許六切
〇戊子晉平公卒,如禆竈之言
鄭伯如晉及河晉人辭之游吉遂如晉,禮諸侯不相弔故辭
〇九月叔孫婼齊國弱宋華定衛北宫喜鄭罕虎許人曹人莒人邾人薛人杞人小邾人如晉葬平公也,經不書諸侯大夫者非盟會
鄭子皮將以幣行,見新君之贄見賢遍切下得見同贄音至
