source,commentary
僖下第七杜氏盡三十三年經二十七年有好,呼報反
與盟,音預
傳二十七年不共,音恭本亦作恭下注同
責禮也,本或作責無禮者非
於睽,苦圭反又音圭
終朝,如字注同
不戮,音六
復治,扶又反
於蔿,于委反
貫三人,音官又古亂反
飲之,於鴆反
伯嬴,音盈
幼少,詩照反下同
傳政,直專反
幾何,居豈反
三百乗,繩證反下同
先軫,之忍反
報施,式豉反注同
蒐于,所求反
被廬,皮義反下力居反
元帥,所類反注同
郤榖,本又作縠同胡木反
臣亟,欺兾反數也
說禮,音恱
將中,子匠反下將上將下皆同
郤溱,側巾反
欒枝,魯官反
中行,戸剛反
少長,丁丈反
執秩,直乙反
經二十八年刺之,七賜反殺也
子叢,似東反
不枉,紆往反
卑宋,必利反與也注同
譎而,古穴反
城濮,音卜
小子憖,魚覲反
不與,音預
踐土,似淺反土如字或一音杜
同歃,所洽反本又作喢
元咺,況晚反
雖爲,于僞反下爲其同
訟訴,本又作愬蘇路反
陳共,音恭下共公同
狩于,本又作守音同
比再,如字王俾利反
侯獳,乃侯反
傳二十八年汲郡,音急
將中,子匠反注同
胥臣,思徐反
斂盂,徐音廉又力檢反盂音于
以說于晉,音恱或如字
以說焉,如字王音恱
磔,張宅反
輿人,音餘衆也
爲將,如字又于僞反
兇懼,凶勇反
恐懼,丘反
勇棺而,古患反一音官
乗軒,許言反大夫車
報施,始豉反注同
報飱,音孫
顚頡,戸結反
從亡,才用反
爇,如恱反燒也
見,賢遍反
使者,所吏反
距,音巨
躍,羊畧反
三百,上如字又息暫反百音陌勱也下放此
跳踊,徒彫反
猶勱,音邁
乃舎,如字又音捨下同
以徇,似俊反
門尹般,音班
舎我,音捨
藉之,在亦反借也
使爲,于僞反
公說,音恱
以卑,必利反
允當,丁浪反
過分,扶問反
伯棼,扶云反王扶粉反
以閒,閒厠之閒注同
讒慝,吐得反
乗入,繩證反
西廣,古曠反注同
六卒,子忽反注同
宛春,於元反又於阮反
出竟,音境
三施,始豉反
公說,音恱
乃拘,音俱
過楚,古禾反
背惠,音佩下及注同
以亢,苦浪反當也
崔夭,於表反
背酅,戸圭反丘陵險阻名也
每每,亡回反又梅對反
舎其,音捨
子搏,音博手搏也
而盬,音古啑也
其腦,乃老反
啑也,子荅反又所荅反又子甲反
上嚮,許亮反下同或作向
君馮,皮冰反
軾,音式
得臣與,音預
寓目,音遇寄也
爲大夫,于僞反
令戒,力呈反
車乗,繩證反下及注同
詰,起吉反
朝,如字注同詰朝平旦
將見,如字又賢遍反
韅,許見反王又去見反在背曰韅說文作云著掖皮
靷,以刃反在胷曰靷說文云軸也
鞅,於杖反在腹曰鞅說文云頸皮也
靽,音半在後曰靽一云縶也
在背,如字
有莘,所巾反
之虚,丘魚反
少,詩照反注同
長,丁丈反注同
攻,如字又音貢
陳于,直勒反
六卒,子忽反下同
將中軍,子匠反下及注同
師潰,戸内反
二旆,薄貝反
僞遁,徒困反
夾攻,古洽反又音頰
衡雍,於用反
卷縣,音權又丘權反
往勞,力報反
故爲,于僞反下文同
郷役,許亮反本又作曏同屬也
猶屬,音燭
駟,音四
介,音界
被甲,皮義反
歩卒,子忽反
傅相,息亮反
大輅,音路
彤弓,徒冬反赤弓
玈弓,音盧黒弓也本或作旅字非也
矢千,本或作玈弓十玈矢千後人專輒加也
秬,音巨黒黍也
鬯,勑亮反香酒也
卣,音酉又音由器名爾雅云卣中尊也
虎賁,音奔
糾逖,勑歷反逺也
王慝,他得反惡也
三辭,息暫反又如字後例放此
丕顯,普悲反大也
休命,許虯反注同美也
三見,賢遍反
使攝君事,並如字或讀連上奉字爲句使音所吏反非也
別於,彼列反
皆㢡,將丈反助也
有渝,羊朱反變也
殛之,紀力反本又作極誅也下是糾是殛同
卑,必爾反本亦作俾使也
隊其,直類反隕也
祚國,才故反
隊隕,于敏反
德攻,如字一音公送反
瓊,求營反說文云赤玉
玣,本又作弁皮彦反
會弁,本又作璯古外反又戸外反
先戰,如字又悉薦反
卑余,必利反與也
賜女,音汝
之麋,亡皮反水草交曰麋
宋藪,素口反
剛愎,皮逼反
糞土,弗問反
盡心盡力,並津忍反
皆從,如字又才用反
荅王使,所吏反下前使同
欲令,力呈反
連榖,胡木反
縊而,一賜反一音於計反
縣絶,音玄
屬文,音燭
喜見,賢遍反
從公,才用反又如字
入守,手又反
故聽,吐丁反
宛濮,於阮反
甯俞,羊朱反
近濮,附近之近
其衷,音忠或丁仲反下同
誰扞,戸旦反
牧圉,音目養牛曰牧養馬曰圉
先期,悉薦反
長牂,子郎反
使也,所吏反
歂犬,市專反
華仲,戸化反又如字
射而,食亦反下注同
枕之,支鴆反注同
左旃,章然反通帛曰旃爾雅云因章曰旃
祁瞞,莫干反
奸命,音于
茅茷,扶廢反
之僑,其驕反
旅凱,開在反
樂也,音洛
授馘,古獲反
授數,色主反
鍼莊,其廉反
爲坐,如字或一音才臥反
長吏,丁丈反
吏卒,子忽反
刖鍼,音月又五割反
寘諸,之豉反
納槖,音託衣囊也
饘,之然反麋也
幽隘,於賣反
衣囊,乃郎反
麋也,亡皮反
子適,丁歷反
諸侯見,賢遍反
之殺,音試
泄冶,息例反下音也
危疑,如字一夲危作佹音九委反
爲解,戸賣反注同又古買反
振鐸,待洛反
正邪,似嗟反
舎此,音捨
公說,音恱
三行,戸郎反下及注同
將中行,子匠反
屠,音徒
擊,古狄反又音計
先蔑,立結反
今復,扶又反
經二十九年介,音戒國名
黔,巨廉反又音琴
陬,子侯反又側留反
翟泉,直歷反
大倉,音泰
大雨,于付反傳同
雹,蒲學反
傳二十九年昌衍,以善反
饋之,其媿反
芻米,初俱反
陳轅,音袁
濤塗,音桃
小子憖,魚覲反
向戌,式亮反
輯睦,音集又七入反
以瀆,徒木反
上敵,時掌反又如字
公與,音預
重發,直用反
復來,扶又反
燕好,呼報反注同
三犧,許冝反
經三十年魯爲,于僞反
函陵,音咸
氾南,音凡傳同
兼冢宰,如字又經念反
傳三十年狄閒,閒厠之閒
醫衍,以善反
酖衞侯,音鴆
公爲,于僞反注同
十㲄,音角
同好,呼報反
周歂,市專反
冶,音也
廑,音覲又音謹人名也漢書音義云古勤字也鄭氏音勤
子適,丁歷反
過鄭,古禾反
佚之狐,音逸
夜縋,文僞反
縣城,音玄
焉用,於䖍反下焉取之同
倍鄰,蒲回反益也
若舎,音捨又如字
共其,音恭本亦作供
使人,所吏反
朝濟,上如字注同
設版,音板
言背,音佩
何厭,於鹽反
封疆,居良反
伯說,音恱
反爲,于僞反
微夫人,音扶注同
不知,音智
無與,音預
周公閱,音恱
昌歜,在感反昌蒲葅
葅,莊居反
熬稻,五刀反
經三十一年分野,扶問反
自爲,于僞反
狄難,乃旦反
顓,音專
頊,許玉反
之虚,起魚反
傳三十一年竟界,音境
重館,直龍反注同
方與,音房下音預
自洮,吐刁反
東傅,音附
盡曹,津忍反
樂安,音洛
三行,戸郭反
軍帥,所類反
卜曰三百年,曰音越或人實反非也
相奪,息亮反注及下皆同
夏后,戸雅反下同
不歆,許金反
以閒,閒厠之閒
惡公子,烏路反下同
經三十二年伯捷,在接反
廬,力於反
帳,張亮反
傳三十二年交使,所吏反
窆棺,彼驗反一本作塗
柩有,其救反禮云在牀曰尸在棺曰柩
牛呴,呼口反
過,古禾反又古臥反
軼我,直結反又音逸
籥也,餘若反
蹇叔,紀輦反
悖心,必内反
孟子,本或作孟兮
中壽,音授又如字
木拱,九勇反合手曰拱
與師,音預
於殽,本又作崤戸交反劉昌宗音豪
澠池,緜善反又緜忍反
夏后,戸雅反注同
皐,古刀反
所辟,音避
南谷,古木反又音欲
相嶔,許金反又音欽本或作嵐力含反
惡其,烏路反
爲明,于僞反
經三十三年背喪,音佩
掎之,居綺反
同陳,直覲反
訾,子斯反
隕霜,于敏反
傳三十三年免胄,直救反
兜,丁侯反
鍪,亡侯反
大將,子匠反
超乗,繩證反下及注皆同
師輕,遣政反下同
則脫,他活反易也
脫易,以豉反
先牛,悉薦反注有以先之同
犒師,苦報反
行賈,音古
獻遺,唯季反
歩師,歩猶行也
從者,才用反下同
不腆,他典反厚也
爲從,于僞反下爲吾子同
之積,子賜反注同
使遽,其據反傳也
傳車,張戀反
秣馬,音末榖馬也說文作䬴云食馬榖也
餼牽,許氣反牲腥曰餼牲生曰牽
原圃,布古反
其麋,亡悲反
以閒,閒厠之閒
令敝,力呈反
郊勞,力報反注同
贈賄,呼罪反
審當,丁浪反又如字
天奉,扶用反與也注及下同
可縱,子用反下同
秦施,始豉反注及下同
一日縱,子用反
數世,所主反
背君,音佩
墨衰,七雷反
絰,直結反
萊駒,音來
文嬴,音盈
三帥,所類反注同
所妻,七計反
適母,丁歷反
不厭,於豔反又於鹽反
就戮,音六
以逞,勑領反
而拘,音俱
猶卒,子忽反
墮軍,許規反毁也
而長,丁丈反
而唾,他臥反
左驂,七南反
以纍,律追反繫也
釁鼓,許覲反
郷師,許亮反
不替,他計反
一眚,所景反過也
掩大德,於檢反
復伐,扶又反
及箕,音基
別種,章勇反
臼季,其九反
使,所吏反
過兾,古禾反又古臥反
缺耨,乃豆反鉏田也
饁之,于輒反字林于劫反野饋也
鉏也,本又作鋤仕居反
野饋,其位反餉也
兾芮,如銳反
欲殺,音試或如字
殛,紀力反誅也
鯀,古本反禹父也
實相,息亮反
不共,音恭
采葑,芳逢反
采菲,芳匪反
先且居,子余反
將中軍,子匠反
復與,扶又反重也又音服還也
軍行,戸剛反
桔,戸結反
柣,大結反
覆于,芳服反注同
之汪,烏黃反池也
髠,苦門反
屯,徒門反
斂而,力豔反
鄶城,古外反
夾,古洽反一音古協反
泜,音雉又直里反王又徒死反
東徑,音經
而陳,直覲反注同
紓我,音舒緩也一音直吕反
費財,芳味反
遁矣,徒困反
簡編,必連反又布千反
倒錯,丁老反
而祔,音附
以上,時掌反
烝,之承反
嘗禘,大計反
