source,commentary
昭三第二十二杜氏盡十二年經八年招,常遥反
侯溺,乃歷反
于徴師,古丹反
蒐,所求反
于紅,戸東反
千乗,繩證反
沛國,音貝
子過,古禾反
不稱將,子匠反
帥,所類反
復稱,扶又反
孔奐,呼亂反
嬖人,必計反
傳八年魏榆,地名服云魏邑也榆州里名
或馮焉,皮冰反注同
聽濫,力暫反失也
怨讟,徒木反
崇侈,昌氏反又尸氏反
虒,音斯本又作同
祁,巨之反一音巨支反
臨汾,扶云反
怨逺,于萬反注同
怨咎,其九反下文同
僭而,子念反注同不信也
是出,如字又尺遂反
是瘁,在醉反
哿矣,古可反嘉也毛詩傳云可也
卑躬,必爾反本又作俾
處休,許虯反美也
適夫人,丁歷反本又作嫡
公子勝,升證反又音升
屬諸,音燭
廢疾,甫肺反
哀公縊,一豉反
憂恚,一睡反
疑爲,于僞反下爲子良立宰爲之立宰同
故重,直用反
相鄭,息亮反下而相吾室同
若何弔也,本或作若可弔也
千乗,繩證反注同
數軍,色主反
西竟,音境
且見,賢遍反
頃公,音傾下文並同
鑄也,之樹反
捷也,在接反
孺子,而樹反本亦作􁅈
長矣,丁丈反
則數人,色主反下同
去戎,起呂反
著常,張畧反
子盍,胡臘反下同
請從,才用反
稽顙,音啓下素黨反
請寘,之豉反
於幄,於角反
加絰,直結反
使穿,音川
封戌,音恤
城麇,九倫反
不諂,勑檢反
皇頡,戶結反
女知,音汝下同
顓,音專
頊,許玉反
鶉火,市春反
析木,星歴反
將復,扶又反一音服
自幕,音莫
瞽,音古
瞍,素口反
舜重,直用反
曰媯,九危反
已見,賢遍反
經九年仲孫貜,俱縳反徐又居碧反
郎囿,音又苑也於郎地築苑也舊于目反
傳九年趙黶,於減反
濮西,音卜
於葉,始渉反
其處,昌慮反
閻嘉,以廉反
張趯,他歴反
詹桓,之廉反
自夏,戶雅反注同
駘,他來反依字應作邰
芮,如銳反
岐,其冝反
之長,丁丈反下師長同
所治,直吏反
漦城,他來反又音來一音力之反本或作釐
蒲姑,如字又音薄
商奄,於檢反
樂安,音洛
巴,必加反
燕,於賢反
亳,歩各反
以蕃,方元反
屏周,必并反
廢隊,直類反注同
是為,于偽反注同
如卞,本又作弁皮彥反
髦,音毛
始冠,古亂反
檮,徒刀反
杌,五忽反
四裔,以制反
以禦,魚呂反
螭,勑知反
魅,本又作鬽武冀反
之姦,古顔反
瓜州,古華反
敦,都門反
煌,音皇
使偪,彼力反
郊甸,徒遍反
戎焉,於䖍反又如字
之咎,其九反
封殖,時力反
封疆,居良反
以畜,許又反一音許六反
牧,音目又音茂
文之伯,如字又音霸
子說,音恱
與禭,音遂贈死衣服
潁俘,芳夫反
賔滑,呼八反又于八反
以說,如字又音恱
將復,扶又反下注復封皆同
水妃也,芳非反一音配注同
所相,息亮反注同治也
妃以五成,妃音配注並同
自為,于偽反
戲陽,許冝反
飲酒樂,音洛
屠,音徒禮記作杜
蒯,苦怪反
請佐公使尊,使音如字亦所吏反
以飲,於鴆反下又飲同
女爲,音汝下皆同
甲子喪,息浪反
人舎,音捨
爲疾,于僞反下爲是同
公說,音恱
知氏,音智下同
悛,七全反
荀躒,本又作櫟力狄反徐音洛
舊好,呼報反
勿亟,紀力反
勸樂,如字又五敎反一音洛
焉用,於䖍反
以勦,初交反又子小反勞也
經十年耆酒,市志反傳同
好内,呼報反
侯彪,彼虯反
宋公成,音城何休音恤
傳十年婺女,武付反
非孛,蒲對反
裨竈,婢支反
之虚,起魚反注同
玄枵,許驕反
任氏,音壬注同
大公,音泰
之妣,必履反
二十八宿,音秀
說婦人,音恱
而惡,烏路反注同
而騁,勑領反
傳言者,直專反
先伐諸,一本無伐字
焉往,於䖍反下焉歸同
不差,初賣反
靈姑銔,扶眉反又音㔻
率吉,所律反徐所類反
請斷,丁管反注同
于稷,杜云祀后稷之處也一云稷地名六國時齊有稷下館
之處,昌慮反
有爭,爭鬪之爭
可強,其丈反注同
藴利,紆粉反
生㜸,魚列反
