source,commentary
文下第九杜氏盡十八年經十一年伐麇,九倫反
叔彭生,叔又作叔本或作叔仲彭生仲衍字
郤缺,丘恱反
于鹹,音咸
傳十一年復伐,扶又反
錫穴,音羊本或作錫星歷反
來見,賢遍反
鄋,所求反說文作云北方長狄國也在夏爲防風氏殷爲汪芒氏字林一音先牢反
瞞,莫干反鄋瞞狄國名
漆姓,音七
叔夏,戸雅反
駟乗,繩證反注及下皆同
僑如,本又作喬其驕反
蓋長,如字又直亮反
摏,舒容反衝也
其喉,音侯
以戈,古禾反
其處,昌吕反
而名,如字或亡政反
御之,魚吕反本亦作禦
耏班,音而
征稅,舒銳反
滅潞,音路
且壽,如字一音授
之種,章勇反
郕,音成
朱儒,如朱反
夫鍾,音扶
弗狥,似俊反順也
經十二年見公,賢遍反
復稱,扶又反一音服
舎夷,音捨
皆陳,直覲反
蒲坂,音反
及鄆,音運
姑幕,音莫
貟亭,音云一音運本又作鄖音同
傳十二年郕邽,音圭
不復,扶又反
見其,賢遍反
未笄,古兮反
之好,呼報反注及下皆同
重之,直用反
珪璋,音章
不腆,他典反
儌福,古堯反要也
儌要,於堯反下同
瑞節,垂僞反
以藉,在夜反薦也注同
厚賄,呼罪反
秦爲,于僞反
令狐,力丁反
將中,子匠反下皆同
臾駢,歩邊反
欒,力官反
盾,徒本反
歩招,上遥反
深壘,力軌反
曰穿,音川
年少,詩照反
且惡,烏路反
輕者,遣政反
肆焉,音四
禱求,丁考反一音丁報反
裹糧,音果
軍帥,所類反
散位,悉但反
致爭,爭鬪之爭
未憖,魚覲反又魚轄反缺也方言云傷也字林云閒也牛吝反
使者,所吏反
將遁,徒困反
薄諸,蒲莫反下同
必敗,卑賣反
復侵,扶又反
經十三年蘧,其居反
蒢,丈居反
大室,音泰注及傳同
于沓,徒荅反
于棐,方尾反又非尾反
傳十三年詹嘉,章廉反
之塞,悉代反
令帥,力呈反
華隂,戸化反
潼關,音童
難日,乃旦反下人實反
中行,戸郎反注同
始將,子匠反
其知,音智
其帑,音奴
躡士,女渉反
與夫,音扶
若背,音佩下同
繞朝,如字又張遥反
以筴,本又作䇿初革反馬檛也
馬檛,張瓜反馬杖也王鄒華反字林作􁑎云箠也竹瓜反
人譟,素報反
而還,音旋
劉累,劣彼反
于繹,音亦
鄒縣,側留反
必與,音預
傳世,直專反
傾頽,大回反
以見,賢遍反
鰥寡,古頑反
欲爲,于僞反下皆同
鄘風,音容
三捷,息暫反又如字下在接反
經十四年侯潘,判于反
星孛,音佩徐扶憒反嵇康音渤海字
彗也,嵇似歳反一音雖遂反
旣見,賢遍反
捷葘,側其反
不度,待洛反
之竟,音境
單伯,音善
爲魯,于僞反
王使,所吏反
傳十四年頃王,音傾
公閱,音恱
懲不,直升反
妃齊,音配本亦作配
驟,仕救反
施於,式豉反
數也,音朔
盡其,津忍反
貸於公,音待又音忒注同
殺舎,如字又音試
多畜,勑六反本亦作蓄
憾,本又作感戸暗反恨也
將復,扶又反
宋殺,音試下同
八百乗,繩證反注同
貜,俱縛反徐居碧反
且,子餘反
長,丁丈反下注同
立適,丁歷反
𥅆啓,乃甘反
子燮,普協反
儀守,手又反
舒蓼,音了
而還,音旋
廬,力於反又音盧注同
戢黎,側立反
麇,九倫反
己氏,音紀又音祀
爲請,如字一音于僞反下以爲請同十五年亦放此
使與,音預
盡室,津忍反
以復,扶又反
尚少,詩照反
立難,乃多反又如字
汙君,汙辱之汙
告難,乃旦反
夫己氏,音扶己音紀
焉用,於䖍反
經十五年華孫,戸化反
奉使,所吏反
皆從,才用反
其郛,音孚郭也
傳十五年爲單,于僞反下爲孟及下注爲惠叔皆同
皆從,才用反注旅從同又音如字
贄幣,音至
率多,所類反又音律
使重,所吏反
亞旅,於嫁反
長庶,丁丈反
寘諸,之豉反
竟上,音境
不殯,必刃反
卞人,皮彦反
期年,居其反
爲孟,于僞反
共仲,音恭
聲己,音紀
史佚,音逸
