source,commentary
襄四第十七杜氏盡二十五年經二十三年伯匄,古害反
畀我,必利反
復入,扶又反注同
還與,户闗反
君爭,爭鬪之爭
雍榆,於用反
朝歌,如字
為之,于偽反
廢長,丁丈反
立少,詩照反
輕行,遣政反
傳二十三年喪之,如字徐息浪反
徹去,起呂反
禮為,于偽反下注為召下而為並同
絶期,居其反
愬二,悉路反
使慶樂往,絶句
從陳侯,才用反又如字
板隊,直類反注同
其長,丁丈反
析歸父,星歷反
媵之,以證反又䋲證反
以藩,方元反注同
有鄣,之亮反又音章
知不,音智又如字
無咎,其九反
所祐,音又
而觴,式羊反
午匿,女力反
而飲,於鴆反
徧拜,音遍
原屏,薄經反
之難,乃旦反
知悼,音智
子少,詩照反注同
嬖於,必計反
七輿,音餘
王鮒,音附
侍坐,如字一音才臥反
以走,如字一音奏
民柄,彼命反
可強,其丈反下注强取同
無解,徒賣反
墨縗,七雷反本又作衰音同
冒,莫報反
絰,直結反冒絰以絰冒其首也一云縗冒絰三者皆墨之
内應,應對之應
臺觀,官喚反
備守,手又反
旣乗,繩證反下驂乗超乗幷注同
備隋,待果反
隊也,直類反
跳,徒彫反
上獻子,時掌反
左援,音袁
斐豹,音非一音芳匪反
督戎,丁毒反
閉著,陟畧反
帥卒,子忽反
訟女,音汝注同
射之,食亦反
不中,丁仲反
又注,之住反注同
屬矢,之玉反
槐本,音懷
而覆,芳服反注同
轢槐,音歷
斷,音短
肘,張九反
王孫揮,許韋反
召揚,上照反
申鮮虞,音仙
之傅摯,音至本或作申鮮虞之子傅摯
晏父戎,音甫
貳廣,古曠反注同
邢公,音刑
牢成,魯刀反一本作罕成
襄罷師,音皮徐音彼一音皮買反
狼,音郎
蘧䟽,其居反
胠,起居反徐又音脅或起業反
侯朝,如字一音直遥反
桓跳,徒彫反
大殿,都練反注同
夏之,戸雅反
御寇,魚吕反
駟乗,繩證反
閒大國,閒厠之閒又如字
其咎,其九反
其難,乃旦反
欲殺,申志反下同
以說,音恱又如字
於背,音佩
二隊,徒對反徐徒猥反
登大,音泰
行,徐戸郎反一音如字
隘道,於懈反
熒,戸扃反
廷,音庭本亦作庭
築壘,力軌反
辟也,音壁
郫,婢支反
少水,詩照反少水地名下注孟氏之少立少同
京觀,官喚反
趙勝,音升一音申證反
晏氂,力之反徐音來
無適,丁歷反
公彌長,丁丈反下皆同
公鉏,仕居反
紇也,恨發反
具敝車,婢世反徐扶滅反
飲我,於鴆反下皆同
吾爲,于僞反下注爲定爲公鉏同
重席,直恭反
新樽,音尊本亦作尊
復絜,扶又反下非復下文復戰同
澡之,音早
慍而,紆運反怨也怒也
位處,昌慮反
朝夕,如字
恪居,苦各反
舎旃,音捨
惡臧,烏路反下之惡子之惡我亦君所惡同
騶,側留反
豐點,都簟反徐之廉反
好,呼報反
羯,居竭反
弗應,應對之應
焉在,於䖍反
疾疢,恥刃反
之療,力召反
將辟,婢亦反徐甫亦反注同
藉除,徐音借又如字藉亦借也
穿藏,才浪反
隧正,音遂下文且于之隧同
甲從,才用反注同一音如字
娶于,七住反
鑄,之樹反
蛇丘,音移
所治,直吏反
其姪,大結反又丈一反
大蔡,龜名也一云龜出蔡地因以爲名
宗祧,他彫反
請爲先人,于僞反下爲已請自爲請爲其先人下文遂自爲也皆同
知不足,音智
要君,一遥反下同
毋或,音無下同
不聽,吐定反
殺適,丁歷反
蕩覆,芳服反
盍以,戸臘反
誰居,音基注同
猶與,音餘
且于,子餘反
杞殖,市力反
華還,胡化反下音旋
狹路,戸夾反
近莒,附近之近
敝廬,力居反
得與,音預
臧孫聞之見,賢遍反
齊侯,絶句一讀以見字絶句齊侯向下讀
知之,音智下同
經二十四年陳鍼,其廉反
冝咎,其九反
惡之,烏路反
大饑,居疑反又音機
傳二十四年以上,時掌反注同
所治,直吏反
事見,賢遍反
隰叔,徐入反
復爲,扶又反下同
主夏,戸雅反注同
旣没其言立,今俗本皆作其言立於世檢元熈以前本則無於世二字
大上,音泰
史佚,音逸
周任,音壬
宗祊,布彭反注同
寓書,音遇寄也
長國,丁丈反
之難,如字又乃旦反
之賄,呼罪反
没没,如字一音妹沈溺也
將焉,於䖍反
逺聞,音問又如字
則樂樂則,並音洛
也夫,音扶下也夫同
臨女,音汝
毋寧,音無
浚我,思俊反取也
以焚,扶云反斃也服云焚讀曰僨僨僵也
焚斃,婢世反
子說,音恱
爲重幣,于僞反下注魯爲同
子西相,息亮反
介恃,音戒因也注及下同
是以請請罪焉,請並七井反徐上請字音情
薳啓彊,其良反又居良反
蒐軍,所求反
因閱,音恱
數,所主反
不戢,側立反藏也
黔,其廉反又其今反如淳音耿弇反
陬縣,側留反又子侯反韋昭音諏
計其,音基又如字漢書作斤如淳斤音基
張骼,庚百反一音古洛反
輔躒,力狄反徐音洛
宛,於元反
射犬,食亦反徐神石反
子大叔,音泰
卑下,遐嫁反
常分,扶問反
部,蒲口反徐扶茍反
婁,本或作樓路口反徐力侯反部婁小阜也
小阜,扶有反
在幄,於角反帳也
而後食,音嗣
御廣,古曠反注同
巳皆乗乗車,下乗字繩證反注及下皆同
皆踞,俱慮反
轉,張戀反注及下同衣裝也一音張臠反
衣裝,側良反一本作囊
取胄,直救反
於櫜,古毛反
入壘,力軌反
搏人,音愽徐甫各反
挾囚,音協
復踞,扶又反下復討同
曩者,奴黨反曏也
怯也,去業反
之亟,居力反急也注同
爲楚,于僞反下注同
荒浦,判五反
師祁犂,力兮反又利之反
城郟,古洽反
公孫揮,許韋反
降下,戸嫁反又如字
以語,魚據反
􁈻蔑,子公反
下人,戸嫁反
言易,以䜴反
且夫,音扶
知人,音智
亡釁,許覲反
經二十五年雖背,音佩
重丘,直龍反
衞衎,苦旦反
吳子遏,於葛反徐音謁
傳二十五年爲晉,于僞反下爲己娶同
孟公綽,昌若反徐本作卓音綽
使偃取之,如字又七住反注同音七住反注本或作娶字
辯別,彼列反
坎下,苦敢反
兊上,徒外反
巽下,音遜
中男,丁仲反
風隕,于敏反
不可取,七住反注同
其繇,直又反
蒺,音疾
