source,commentary
春秋公羊經傳解詁昭公第十何休學元年春王正月公即位〇叔孫豹㑹晉趙武楚公子圍齊國酌宋向戍衛石惡陳公子招蔡公孫歸生鄭軒虎許人曹人于漷,戍惡皆與君同名不正之者正之當貶貶之嫌觸大惡方譏二名爲諱義當正亦可知〇國酌二傳作國弱招上遥反軒虎軒依字許言反舊音罕二傳作罕虎漷音郭又音虢左氏作虢榖梁作郭
此陳侯之弟招也何以不稱弟,据八年稱弟
貶曷爲貶,据八年殺偃師猶不貶
爲殺丗子偃師貶曰陳侯之弟招殺陳丗子偃師大夫相殺稱人此其稱名氏以殺何,難八年事○爲殺于僞反下注爲内爲仕皆同難八乃旦反二年注同
言將自是弑君也,明其欲弑君故令與弑君而立者同文孔瑗弑君本謀在招〇令力呈反
今將爾詞曷爲與親弑者同君親無將將而必誅焉然則曷爲不於其弑焉貶,据未弑也
以親者弑然後其罪惡甚春秋不待貶絶而罪惡見者不貶絶以見罪惡也,招殺偃師是也○見者賢徧反下同
貶絶然後罪惡見者貶絶以見罪惡也,招稱公子及楚人討夏徴舒貶皆是也
今招之罪已重矣曷爲復貶乎此,据棄疾不豫貶〇復扶又反
著招之有罪也何著乎招之有罪,据棄疾不著
言楚之託乎討招以滅陳也,起楚託討招以滅陳意也所以起之者八年先言滅後言執託討招不明故豫貶於此明楚先以正罪討招乃滅陳也
○三月取運運者何内之邑也其言取之何,据自魯之有
不聽也,不聽者叛也不言叛者爲内諱故書取以起之不先以文德來之而便以兵取之當與外取邑同罪故書取月者爲内喜得之
○夏秦伯之弟鍼出奔晉秦無大夫此何以書仕諸晉也,爲仕之於晉書〇鍼其廉反
曷爲仕諸晉,据國地足以禄之
有千乗之國,十井爲一乗公侯封方百里凡千乗伯四百九十乘子男二百五十乗時秦侵伐自廣大故曰千乗〇千乗繩證反注同
而不能容其母弟故君子謂之出奔也,弟賢當任用之不肖當安處之乃仕之他國與逐之無異故云爾
〇六月丁巳邾婁子華卒○晉荀呉帥師敗狄于大原此大鹵也曷爲謂之大原,据讀言大原也〇大原者泰下同鹵力古反
地物從中國,以中國形名言之所以曉中國教殊俗也
邑人名從主人,邑人名自夷狄所名也不若地物有形名可得正故從夷狄辭言之
原者何上平曰原下平曰隰,分别之者地勢各有所生原宜粟隰宜麥當教民所宜因以制貢賦〇隰音習别彼列反
○秋莒去疾自齊入于莒〇莒展出奔呉,主書去疾者重篡也莒無大夫書展者起與去疾爭篡當國出奔言自齊者當坐有力也皆不氏者當國也不從莒無大夫去氏者莒殺意恢稱公子篡重不嫌本不當氏○去疾起呂反
叔弓帥師疆運田疆運田者何與莒爲竟也,疆竟也與莒是正竟界若言城中丘○疆運居良反下同
與莒爲竟則曷爲帥師而往,据非侵伐
畏莒也,畏莒有賊臣亂子而興師與之正竟刺魯微弱失操煩擾百姓
葬邾婁悼公冬十有一月己酉楚子卷卒,〇卷音權左氏作麇
〇楚公子比出奔晉,辟内難也
二年春晉侯使韓起來聘夏叔弓如晉〇秋鄭殺其大夫公孫黒〇冬公如晉至河乃復其言至河乃復何,据公如晉次于乾侯而還言至自乾侯不言至乾侯乃復
不敢進也,乃難辭也時聞晉欲執之不敢往君子榮見與恥見距故諱使若至河河水有難而反○乃難奴旦反下有難同
季孫宿如晉三年春王正月丁未滕子泉卒夏叔弓如滕○五月葬滕成公,月者襄公上葬諸侯莫肯加禮獨滕子來㑹葬故恩録之明公當自行不當遣大夫失禮尤重以責内
秋小邾婁子來朝〇八月大雩,先是公季孫宿比如晉
〇冬大雨雹,爲季氏○雨于付反雹歩角反爲于僞反
北燕伯𣢾出奔齊,名者所見丗著治大平責小國詳録出奔當誅〇治直臾反大音泰
四年春王正月大雨雪,爲季氏○大雨雪于付反左氏作大雨雹爲季于僞反下文及注爲齊誅並同
○夏楚子蔡侯陳侯鄭伯許男徐子滕子頓子胡子沈子小邾婁子宋丗子佐淮夷㑹于申,不殊淮夷者楚子主㑹行義故君子不殊其類所以順楚而病中國
楚人執徐子〇秋七月楚子蔡侯陳侯許男頓子胡子沈子淮夷伐呉執齊慶封殺之此伐呉也其言執齊慶封何爲齊誅也,故繫之齊
其爲齊誅奈何慶封走之呉,以襄公二十八年奔魯自是走之呉不書者以絶于齊在魯不復爲大夫賤故不復録之〇不復扶又反下同
呉封之於防,不書入防者使防繫呉嫌犯呉也去呉嫌齊邑也○去起呂反
然則曷爲不言伐防,据防巳爲國
不與諸侯專封也,故奪言伐呉
慶封之罪何脅齊君而亂齊國也,道爲齊誅意也稱侯而執者伯討也月者善義兵
遂滅厲,莊王滅蕭日此不日者靈王非賢責之略〇滅厲如字又音賴左氏作賴
○九月取鄫其言取之何,据國言滅
滅之也滅之則其言取之何内大惡諱也,因鄫上有滅文故使若取内邑
冬十有二月乙卯叔孫豹卒五年春王正月舎中軍舎中軍者何復古也,善復古也〇舎中音捨下及注同
然則曷爲不言三卿,据上言作三軍等問不言軍云卿者上師解也三卿因以爲難〇爲難乃旦反下同
五亦有中三亦有中,此乃解上作三軍時意作時益中軍不可言中軍者五亦有中三亦有中不知何中也今此据上作三軍不言中則益三之中舎三之中皆可知也弟子夲据上言作三難下中不言三也如師解言本益中故下言舎中爲其將復据下中難上不言中故解上以解下如此則下不言三亦可知也不言卿者欲同上下文以相起傳不足以解之者以上解下文當同亦可知月者善録之○爲于僞反復扶又反
〇楚殺其大夫屈申〇公如晉○夏莒牟夷以牟婁及防兹來奔莒牟夷者何莒大夫也莒無大夫此何以書重地也其言及防茲來奔何,据􁇀閭丘不言及髙張言及
不以私邑累公邑也,公邑君邑也私邑臣邑也累次也義不可使臣邑與君邑相次序故言及以絶之
○秋七月公至自晉〇戊辰叔弓帥師敗莒師于濆泉濆泉者何直泉也直泉者何涌泉也,蓋戰而涌爲異也不傳異者外異不書此象公在晉臣下專受莒叛臣地以興兵戰鬬百姓悲怨歎息氣逆之所致故因以著戰處欲明天之與人相報應之義〇濆泉扶粉反濆泉踊泉也左氏作蚡泉榖梁作賁泉處昌慮反應應對之應
秦伯卒何以不名,据諸侯名
秦者夷也匿嫡之名也,嫡子生不以名令于四竟擇勇猛者而立之○嫡之丁歷反注及下同
其名何,据泰伯嬰稻名
嫡得之也,獨嬰稻以嫡得立之
○冬楚子蔡侯陳侯許男頓子沈子徐人越人伐呉,呉未服慶封之罪故也越稱人者俱助義兵意進于淮夷故加人以進之義兵不月者進越爲義兵明故省文
六年春王正月𣏌伯益姑卒,不日者行微弱故略之上城𣏌巳貶復卒略之者入所見丗責小國詳始録内行也諸侯内行小失不可勝書故於終略責之見其義○復扶又反内行下孟反下同勝音升見賢徧反
○葬秦景公夏季孫宿如晉葬𣏌文公宋華合比出奔衛,〇比如字又毗志反
秋九月大雩,先是季孫宿如晉是後叔弓與公比如楚有豫賦之煩也○賦歛力驗反或無此字
楚薳頗帥師伐呉冬叔弓如楚○齊侯伐北燕七年春王正月曁齊平,書者善録内也不出主名者君相與平國中皆安故以舉國體言之月者刺内曁曁也時魯方結婚于呉外慕強楚故不汲汲于齊○曁其器反
三月公如楚叔孫舎如齊莅盟,〇叔孫舎二傳作婼
夏四月甲辰朔日有食之,是後楚滅陳楚弒其君于乾谿
○秋八月戊辰衛侯惡卒九月公至自楚○冬十有一月癸未季孫宿卒十有二月癸亥葬衛襄公,當時而日者丗子輙有惡疾不早廢之臨死乃命臣下廢之自下廢上鮮不爲亂故危録之○當丁浪反又如字鮮息淺反
八年春陳侯之弟招殺陳丗子偃師,說在元年變其言陳者起招致楚滅陳自此始故重舉國〇故重直用反年末同
夏四月辛丑陳侯溺卒,〇溺乃狄反
叔弓如晉楚人執陳行人于徴師殺之陳公子留岀奔鄭秋蒐于紅蒐者何簡車徒也,徒衆〇廋所留反本亦作蒐
何以書蓋以罕書也,說在桓六年
陳人殺其大夫公子過,〇過音戈
大雩,先是公如楚半年乃歸費多賦重所致〇費芳味反
冬十月壬午楚師滅陳執陳公子招放之于越殺陳孔瑗○葬陳哀公,日者疾詐諼滅人也不舉滅爲重復書三事言執者疾諼託義故列見之託義不先書者本懷滅心重舉陳者上巳言滅不復重舉無以明○諼況元反復書扶又反下同見賢徧反
九年春叔弓㑹楚子于陳,陳巳滅復見者從地名録猶宋郜以邑録不舉小地者顧後當存○復見扶又反下同下賢徧反
許遷于夷夏四月陳火陳巳滅矣其言陳火何,据災異爲有國者戒〇陳火左氏作災
存陳也,陳巳滅復火者死灰復燃之象也此天意欲存之故從有國記災
曰存陳悕矣,書火存陳者若曰陳爲天所存悲之〇悕音希悲也
曷爲存陳,据災非一天意曷爲悲陳而存之
滅人之國執人之罪人,罪人招也
殺人之賊,孔瑗弑君賊也
葬人之君若是則陳存悕矣,楚爲無道託討賊行義陳臣子辟門虚心待之而滅其國若是則天存之者悲之也不書孔瑗弑君者本爲招弒當舉招爲重方不與楚討賊故没招正賊文以將與上貶起之月者閔之○辟婢亦反開也本爲于僞反
秋仲孫貜如齊貜,俱縳反又居碧反
○冬築郎囿,○囿音又
十年春王正月夏晉欒施來奔,〇晉欒施左氏作齊欒施
〇秋七月季孫隱如叔弓仲孫貜帥師伐莒,〇隱如左氏作意如
戊子晉侯彪卒,○彪彼虬反
九月叔孫舎如晉葬晉平公十有二月甲子宋公戍卒,去冬者蓋昭公取吴孟子之年故貶之○宋戍讀左傳者音成何云向戍與君同名則宜音恤去起呂反
十有一年春王正月叔弓如宋葬宋平公夏四月丁巳楚子䖍誘蔡侯般殺之于申楚子䖍何以名,据誘戎曼子不名〇戎曼音蠻
絶曷爲絶之,据俱誘之
爲其誘討也,使不自知而死故加誘○爲于僞反
此討賊也,蔡侯般弒父而立
雖誘之則曷爲絶之,据與莊王外討晉文譎尊○譎古穴反
懷惡而討不義君子不予也,内懷利國之心而外託討賊故不與其討賊而責其誘詐也地者起以好㑹誘之〇好呼報反
楚公子棄疾帥師圍蔡〇五月甲申夫人歸氏薨大蒐于比蒲大蒐者何簡車徒也何以書蓋以罕書也,說在桓六年○比音毗
仲孫貜㑹邾婁子盟于侵羊,不日者蓋諱喪盟使若議結善事○侵羊二傳作祲祥
