source,commentary
仲尼燕居第二十八,陸曰鄭云善其不倦燕居猶使三子侍言及於礼著其字言可法也退朝而處曰燕居
鄭氏註仲尼燕居子張子貢言游侍縱言至於禮,言游言偃子游也縱言汎說事○燕於見反汎芳劒反
子曰居女三人者吾語女禮使女以禮周流無不徧也,居女三人者女三人且坐也使之坐凡与尊者言更端則起○女音汝後同本亦作汝語魚據反下及注語女皆同徧音遍重言子曰居吾語女礼樂記居吾語女
子貢越席而對曰敢問何如,對應也重言敢問何如二一見樂記
子曰敬而不中禮謂之野恭而不中禮謂之給勇而不中禮謂之逆子曰給奪慈仁,奪猶乱也巧言足㳟之人似慈仁實鮮仁特言是者感子貢也子貢辯近於給○中丁仲反下同給音急徐渠急反又其刼反下同足將注反又如字鮮仙淺反近附近之近
子曰師爾過而商也不及子産猶衆人之母也能食之不能教也,過与不及言敏鈍不同俱違礼也衆人之母言子産慈仁多不矜莊又与子張相反子産甞以其乗車済冬渉者而車梁不成是慈仁亦違禮○食音嗣敏頰徒遜反乗縄證反又如字
子貢越席而對曰敢問將何以爲此中者也子曰禮乎禮夫禮所以制中也,禮乎禮唯有禮也
子貢退言游進曰敢問禮也者領惡而全好者與子曰然,領猶治也好善也○與音餘下無相與同
然則何如子曰郊社之義所以仁鬼神也嘗禘之禮所以仁昭穆也饋奠之禮所以仁死䘮也射郷之禮所以仁郷黨也食饗之禮所以仁賔客也,仁猶存也凡存此者所以全善之道也郊社嘗禘饋奠存死之善者也射郷食饗存生之善者也郊有后稷社有句龍○昭穆上遥反穆亦作繆音同食饗音嗣注同句古侯反重意郊社之義所以仁鬼神也中庸三十一篇郊社之礼所以事上帝也甞禘之禮所以仁昭穆也中庸宗廟之禮所以事昭穆也
子曰明乎郊社之義嘗禘之禮治國其如指諸掌而巳乎是故以之居處有禮故長㓜辨也以之閨門之内有禮故三族和也以之朝廷有禮故官爵序也以之田獵有禮故戎事閑也以之軍旅有禮故武功成也是故宫室得其度量鼎得其象味得其時樂得其節車得其式鬼神得其饗䘮紀得其哀辨說得其黨官得其體政事得其施加於身而錯於前凡衆之動得其冝,治囯指諸掌言易知也郊社嘗禘尊卑之事有治囯之象焉辨别也三族父子孫也凡言得者得法於礼也量豆區斗斛也味酸苦之属也四時有所多及獻所冝也式謂載也所載有尊卑辨礼之說謂礼樂之官教斈者黨類也躰尊卑異而合同○長丁丈反後皆同量音諒注及下同錯七故反本又作措後同易以䜴反别彼列反下其别同區烏侯反重意明乎郊社之義甞禘之礼治囯其如指諸掌而已乎中庸明乎郊社之礼禘甞之義治囯其如示諸掌乎
子曰禮者何也即事之治也君子有其事必有其治治國而無禮譬猶瞽之無相與倀倀乎其何之譬如終夜有求於幽室之中非燭何見若無禮則手足無所錯耳目無所加進退揖譲無所制是故以之居處長㓜失其别閨門三族失其和朝廷官爵失其序田獵戎事失其䇿軍旅武功失其制宫室失其度量鼎失其象味失其時樂失其節車失其式鬼神失其饗䘮紀失其哀辨說失其黨官失其體政事失其施加於身而錯於前凡衆之動失其冝如此則無以祖洽於衆也,凡言失者无禮故也䇿謀也祖始也洽合也言失禮無以爲衆倡始无以合和衆○治直吏反下其治治國並同瞽音古相息亮反倀勑良反无見貌䇿𥘉革反爲衆于僞反又如字倡尺亮反
子曰慎聽之女三人者吾語女禮猶有九焉大饗有四焉苟知此矣雖在畎畒之中事之聖人巳兩君相見揖譲而入門入門而縣興揖譲而升堂升堂而樂闋下管象武夏籥序興陳其薦爼序其禮樂備其百官如此而后君子知仁焉行中規還中矩和鵉中采齊客出以雍徹以振羽是故君子無物而不在禮矣入門而金作示情也升歌清廟示德也下而管象示事也是故古之君子不必親相與言也以禮樂相示而巳,猶有九焉吾所欲語女餘有九也但大饗有四大饗謂饗諸侯來朝者也四者謂金再作升歌清廟下管象也事之謂立置乃位也聖人巳者是聖人也縣㒷金作也金再作者獻主君又作也下謂堂下也象武武舞也夏籥文舞也序更也堂下吹管舞文武之樂更起也知仁焉知礼樂所存也采斉雍振羽皆樂章也振羽振鷺及雍金作示情也賔主人各以情相示也金性内明象人情也示徳也相示以德也清廟頌文王之徳示事也相示以事也武象武王之大事也○畎古犬反縣音玄注同闋苦穴反籥音藥中丁仲反下同還音旋齊本又作薺在細在私二反注同更音庚下同鷺音路重意行中規旋中矩玉藻十二篇周旋中規折旋中矩
子曰禮也者理也樂也者節也君子無理不動無節不作不能詩於禮繆不能樂於禮素薄於德於禮虚,繆誤也素猶質也歌詩所以通禮意也作樂所以同成禮文也崇德所以實禮行也王制曰樂正崇四術立四教順先王詩書禮樂以造士春秋教以禮樂冬夏教以詩書王大子王子羣后之大子卿大夫元士之適子囯之俊選皆造焉則古之人皆知諸侯之礼樂○繆音謬注同行下孟反又如字夏户嫁反大子音㤗下大子下文大乎同適丁歷反選宣面反造才早反徐又七到反
子曰制度在禮文爲在禮行之其在人乎,文爲文章所爲
子貢越席而對曰敢問夔其窮與,見其不逹於禮○夔求龜反與音餘
子曰古之人與古之人也逹於禮而不逹於樂謂之素逹於樂而不逹於禮謂之偏夫䕫逹於樂而不逹於禮是以傳於此名也古之人也,素與徧俱不備耳䕫逹於樂傳丗名此賢人也非不能非所謂窮○傳丈專反注同
子張問政子曰師乎前吾語女乎君子明於禮樂舉而錯之而巳,言禮樂足以爲政也錯猶施行也子曰師乎絶句
子張復問子曰師爾以爲必鋪几筵升降酌獻酬酢然後謂之禮乎爾以爲必行綴兆興羽籥作鍾鼓然後謂之樂乎言而履之禮也行而樂之樂也君子力此二者以南面而立夫是以天下太平也諸侯朝萬物服體而百官莫敢不承事矣禮之所興衆之所治也禮之所廢衆之所亂也目巧之室則有奥阼席則有上下車則有左右行則有隨立則有序古之義也室而無奥阼則亂於堂室也席而無上下則亂於席上也車而無左右則亂於車也行而無隨則亂於塗也立而無序則亂於位也昔聖帝明王諸侯辨貴賤長㓜逺近男女外内莫敢相踰越皆由此塗出也,服躰躰服也謂萬物之符長皆來爲瑞應也衆之所治衆之所以治也衆之所乱衆之所以乱也目巧謂但用巧目善意作室不由法度猶有奥阼賔主之處也自目巧以下古今常事不可廢改也○復扶又反鋪普胡反徐音孚楽之音洛又音岳治直吏反注同奥字又作奥烏報反阼才故反符長丁丈反隱義云符謂甘露醴泉之屬長謂麟鳯五靈之屬應應對之應徐於甑反處昌慮反重意南面而立夫是以而天下太平也礼器十篇垩人南面而立而天下大治大傳十六篇垩人南面而治天下
