source,commentary
射義第四十六,陸曰鄭云射義者以其記燕射大射之禮觀德行取其士之義也别録屬吉禮
禮記鄭氏註古者諸侯之射也必先行燕禮卿大夫士之射也必先行郷飲酒之禮故燕禮者所以明君臣之義也郷飲酒之禮者所以明長㓜之序也,言别尊卑老稺然後射以觀德行也○長丁丈反别彼列反稺音值行下孟反下文注德行皆同重言燕礼者所以明君臣之義也二一見下篇燕義又經解二十六朝覲之礼所以明君臣之義也〇郷飲酒之禮所以明長㓜之序也重見經解
故射者進退周還必中禮内志正外體直然後持弓矢審固持弓矢審固然後可以言中此可以觀德行矣,内正外直習於禮樂有德行者也正鵠之名岀自此也〇中丁仲反下同正音征鵠古毒反徐又如字重言持弓矢審固重見篇末重意此可以觀德行矣樂記可以觀德矣
其節天子以騶虞爲節諸侯以貍首爲節卿大夫以采蘋爲節士以采繁爲節騶虞者樂官備也貍首者樂㑹時也采蘋者樂循法也采繁者樂不失職也是故天子以備官爲節諸侯以時㑹天子爲節卿大夫以循法爲節士以不失職爲節故明乎其節之志以不失其事則功成而德行立德行立則無暴亂之禍矣功成則國安故曰射者所以觀盛德也,騶虞采蘋采繁今詩篇名貍首逸下云曾孫侯氏是也樂官備者謂騶虞曰壹發五豝喻得賢者多也于嗟乎騶虞嘆仁人也樂㑹時者謂貍首曰小大莫處御于君所樂循法者謂采蘋曰于以采蘋南澗之濵循澗以采蘋喻循法度以成君事也樂不失職者謂采繁曰𬒳之童童夙夜在公〇騶側尤反徐側侯反貍力之反貍之言不來也首先也此逸詩也鄭以下所引曾孫侯氏爲貍首之詩也蘋音頻繁音煩循徐辝均反豝百麻反獸一歳曰豝詩傳云豕牝曰豝澗音諫山夾水曰澗濵音賔涯也被皮義反徐扶義反僮音童本亦作童毛詩傳云竦敬也重言則無暴亂之禍矣二一見上篇郷飲酒義
是故古者天子以射選諸侯卿大夫士射者男子之事也因而飾之以禮樂也故事之盡禮樂而可數爲以立德行者莫若射故聖王務焉,選士者先考德行乃後决之於射男子生而有射事長斈禮樂以飾之○数色角反下同長丁丈反重意故聖王務焉上篇是故聖人務焉
是故古者天子之制諸侯歳獻貢士於天子天子試之於射宫其容體比於禮其節比於樂而中多者得與於祭其容體不比於禮其節不比於樂而中少者不得與於祭數與於祭而君有慶數不與於祭而君有讓數有慶而益地數有讓而削地故曰射者射爲諸侯也,歳獻獻囯事之書及計偕物也三歳而貢士舊說云大國三人次囯二人小囯一人○比毗志反下同親合也中丁仲反下同得与音預下皆同削胥略反偕音皆俱也
是以諸侯君臣盡志於射以習禮樂夫君臣習禮樂而以流亡者未之有也,流猶放也書曰流共工於幽州○共音恭重言未之有也重見大斈四十二篇
故詩曰曾孫侯氏四正具舉大夫君子凢以庶士小大莫處御于君所以燕以射則燕則譽言君臣相與盡志於射以習禮樂則安則譽也是以天子制之而諸侯務焉此天子之所以養諸侯而兵不用諸侯自爲正之具也,此曽孫之詩諸侯之射節也四正正爵四行也四行者􁉨賔献公獻卿獻大夫乃後樂作而射也莫處無安居其官次者也御猶侍也以燕以射先行燕礼乃射也則燕則譽言囯安則有名譽譽或爲与
孔子射於矍相之圃蓋觀者如堵牆,矍相地名也樹菜𬞞曰圃○矍俱縛反注同相息亮反矍相地名圃音𥙷徐音布觀如字又古亂反堵丁古反𬞞一本作䟽所魚反
射至於司馬使子路執弓矢岀延射曰賁軍之將亡國之大夫與爲人後者不入其餘皆入蓋去者半入者半,先行飲酒礼將射乃以司正爲司馬子路執弓矢出延射則爲司射也延進也岀進觀者欲射者也賁讀爲僨僨猶覆敗也亡囯亡君之囯者也与猶竒也後人者一人而巳旣有爲者而往竒之是貪財也子路陳此三者而觀者畏其義則或去也延或爲誓○賁依注讀爲僨音奮覆敗也將子匠反與音預注同不入一本作不得入者非也賁讀音奔覆芳卜反竒居冝反下同後如字又音候
又使公罔之裘序黙揚觶而語公罔之裘揚觶而語曰㓜壯孝弟耆耋好禮不從流俗脩身以俟死者不在此位也蓋去者半處者半序點又揚觶而語曰好學不倦好禮不變旄期稱道不亂者不在此位也蓋㢙有存者,之發聲也射畢又使此二人㪯觶者古者於旅也語語謂說義理也三十日壯耆耋皆老也流俗失俗也處猶留也八十九十日旄百年日期頥稱猶言也行也者不言有此行不可以在此賔位也序點或爲徐點壯或爲將旄期或爲旄勤今礼掦皆作騰○公罔人姓也又作㘝之䘮裘名也之語助序點多簟反序姓點名也觶之䜴反弟音弟耆音祁巨攴反六十日耆耋大結反十十日耋一云八十日耋好呼報反下同脩身以俟死絶句者不此二字一句下及注皆同旄本又作耄莫報反八十九十日耄期本又作旗音其如字百年日期頥頥養也稱如字不亂絶句本或作而不亂㢙音勤又音覲少也期順以攴反鄭注曲禮云期要也頥養也言有此行不絶句行音下孟反
射之爲言者繹也或曰舎也繹者各繹己之志也故心平體正持弓矢審固持弓矢審固則射中矣故曰爲人父者以爲父鵠爲人子者以爲子鵠爲人君者以爲君鵠爲人臣者以爲臣鵠故射者各射己之鵠故天子之大射謂之射侯射侯者射爲諸侯也射中則得爲諸侯射不中則不得爲諸侯,大射將祭擇士之射也以爲某鵠者將射還視侯中之時意日此鵠乃爲某之鵠吾中之則成人不中之則不成人也得爲諸侯謂有慶也不得爲諸侯謂有讓也○繹音亦徐音釋舎如字舊音捨中丁仲反下及注皆同鵠古毒反徐如字注同射食亦反下射天地四方同
天子將祭必先習射於澤澤者所以擇士也巳射於澤而后射於射宫射中者得與於祭不中者不得與於祭不得與於祭者有讓削以地得與於祭者有慶益以地進爵絀地是也,澤宫名也士謂諸侯朝者諸臣及所貢士也皆先令習射於繹己乃射於射宫課中否也諸侯有慶者先進爵有譲者先削地〇与音預下皆同絀勑律反朝直淫反令力呈反巳音以課口卧反
