source,commentary
表記第三十二,陸曰鄭云以其記君子之德見於儀表者也
禮記鄭氏註子言之歸乎君子隱而顯不矜而莊不厲而威不言而信,此孔子行應聘諸矦莫能用已心厭倦之辭也矜謂自尊大也厲謂嚴顔色〇矜居陵反應應對之應巳音紀厭於豔反重言不言而信二一見中庸
子曰君子不失足於人不失色於人不失口於人是故君子貌足畏也色足憚也言足信也,失謂失其容止之節也玉藻曰足容重色容莊◛容止○憚大旦反
甫刑曰敬忌而罔有擇言在躬,甫刑尚書篇名忌之言戒也言巳外敬而心戒愼則無有可擇之言加於身也
子曰禓襲之不相因也欲民之母相瀆也,不相因者以其或以裼爲敬或以襲爲敬礼盛者以襲爲敬執玉龜之屬也礼不盛者以禓爲敬受享是也〇禓襲思曆反下音習母音無下同瀆大木反
子曰祭極敬不繼之以樂朝極辨不繼之以倦,極猶盡也辨分别政事也祭義曰祭之日楽與哀半饗之必樂巳至必哀○樂音洛注同又音岳朝直遥反下注朝聘同倦本又作勌其眷反别彼列反巳音以
子曰君子愼以辟禍篤以不揜恭以逺恥,篤厚也揜猶困迫也○辟音避揜於撿反逺于萬反
子曰君子莊敬日強安肆日偷,肆猶放恣也偷苟且也肆或爲褻〇日强上人實反下同下其良反肆音四偷他侯反注同恣咨嗣反
君子不以一日使其躬儳焉如不終日,儳焉可輕賤之貌也如不終日言人而無礼死無時○儳徐在鑑反又仕鑑反
子曰齊戒以事鬼神擇日月以見君恐民之不敬也,擇日月以見君謂臣在邑竟者〇齊側皆反見賢遍反注同竟音境
子曰狎侮死焉而不畏也,􁇜於無敬心也〇狎下甲反習也侮亡甫反􁇜時丗反又時設反
子曰無辭不相接也無禮不相見也欲民之母相䙝也,辝所以通情也礼謂摯也春秋傳曰古者諸侯有朝聘之事號辝必稱先君以相接也○䙝息列反摯音至夲亦作贄
易曰𥘉筮告再三瀆瀆則不告,瀆之言褺之〇筮市制反三息暫反又如字
子言之仁者天下之表也義者天下之制也報者天下之利也,報謂礼也礼尚往來
子曰以德報德則民有所勸以怨報怨則民有所懲,懲謂創文○懲直陵反創𥘉亮反又𥘉良反乂或又作艾魚廢反皇魚盖反
詩曰無言不讎無德不報,讎猶荅也○讎音酬
大甲曰民非后無能胥以寧后非民無以辟四方,大甲湯孫也書以名篇胥相也民非君不能以相安㈀大音泰注同無能胥以寕尚書作罔克胥匡以生辟音聖君也
子曰以德報怨則寛身之仁也以怨報德則刑戮之民也,寛猶爱也愛身以息怨非礼之正也仁亦當言民聲之誤〇戮音六本或作僇音同
子曰無欲而好仁者無畏而惡不仁者天下一人而巳矣是故君子議道自巳而置法以民,一人而已喻少也自已自盡巳所能行〇好呼報反惡烏路反重言天下一人而巳矣二下文一
子曰仁有三與仁同功而異情,三謂安仁也利仁也強仁也利仁強仁功雖與安仁者同本情則異○強其兩反下文同
與仁同功其仁未可知也與仁同過然後其仁可知也仁者安仁知者利仁畏罪者強仁,功者人所貪也過者人所辟也在過之中非其本情者或有悔者焉○知者音智辟音避
仁者右也道者左也仁者人也道者義也,右也左也言相須而成也人也謂施以人恩也義也謂断以事宜也春秋傳曰執未有言舎之者此其言舎之向也○断丁亂反重言仁者人也二一見中庸三十一
厚於仁者薄於義親而不尊厚於義者薄於仁尊而不親,言仁義並行者也仁多則人親之義多則人尊之
道有至義有考至道以王義道以霸考道以爲無失,此讀當言道有全有義有考字脫一有耳有至謂兼仁義者有義則無仁矣有考考成也能取仁義之一成之以不失於人非性也〇道有至義依注讀爲道有至有義王于况反脫音奪
子言之仁有數義有長短小大中心㦧怛愛人之仁也率法而強之資仁者也,資取也数与長短小大互言之耳性仁義者其数長大取仁義者其数短小○数所住反憯七感反怛丹葛反
詩云豐水有芭武王豈不仕詒厥孫謀以燕翼子武王烝哉數丗之仁也,芭枸檵也仕之言事也詒遺也燕安也烝君也言武王豈不念天下之事乎如豐水之有芭矣乃遺其後丗之子孫以善謀以安翼其子也君哉武王美之也○豐方弓反芭音起詒以之反烝之承反数色主反枸夲亦作苟檵音計遺于季反下同
國風曰我今不閱皇恤我後終身之仁也,閱猶容也皇暇也恤憂也言我今尚恐不能自容何暇憂我後之人乎○我今毛詩作我躬閱音恱
子曰仁之爲器重其爲道逺舉者莫能勝也行者莫能致也取數多者仁也夫勉於仁者不亦難乎,取数多言計天下之道仁居其多○勝音升数色住反
是故君子以義度人則難爲人以人望人則賢者可知巳矣,言以先王成法儗度人則難中也當以時人相比方耳○度待洛反注同儗魚起反中丁仲反
子曰中心安仁者天下一人而巳矣大雅曰德輶如毛民鮮克舉之我儀圖之惟仲山甫舉之愛莫助之,輏輕也鮮罕也儀匹也圖謀也爱猶惜也言德之輕如毛耳人皆以爲重罕能㪯行之者作此詩者周宣王之大臣也言我之匹謀之仲山甫則能㪯行之美之也惜乎時人無能助之者言賢者少○輶音酉一音由鮮息淺反注及下並同重言天下一人而巳矣二一見上文
小雅曰髙山仰止景行行止,仰髙勤行者仁之次也景明也有明行者謂古賢聖也○仰止本亦作仰之景行下孟反注明行同行止詩作行之
子曰詩之好仁如此郷道而行中道而廢忘身之老也不知年數之不足也俛焉日有孳孳斃而后巳,廢喻力拯罷頓不能復行則止也俛焉勤勞之貌斃仆也〇好呼報反下同郷許亮反数色住反強其两反一本作俛音勉本或作儳非也孳音兹斃音弊仆也本又作弊巳音以罷音皮頓如字又徒困反復扶又反仆蒲北反又音赴
子曰仁之難成乆矣人人失其所好,言仁道不成人所由不得其志〇重言仁之難成乆矣二一見下文
故仁者之過易辭也,辭猶解說也仁者恭儉雖有過不爲甚矣唯聖人無過○易以䜴反下同解古買反徐又音蟹
子曰恭近禮儉近仁信近情敬讓以行此雖有過其不甚矣夫恭寡過情可信儉易容也以此失之者不亦鮮乎,言罕以此失之〇近附近之近下同
詩云温温恭人惟德之基子曰仁之難成乆矣唯君子能之,言能成人道者少也
是故君子不以其所能者病人不以人之所不能者愧人,病愧謂罪咎之〇咎其九反
是故聖人之制行也不制以巳使民有所勸勉愧恥以行其言,以中人爲制則賢者勸勉不及者愧恥聖人之言乃行也○制行下孟反巳音紀
禮以節之信以結之容貌以文之衣服以移之朋友以極之欲民之有壹也,移讀如水汜移之移移猶廣大也極致也壹謂專心於善〇移昌氏反注汜移之移移猶夫也同徐又怡耆反一音以示反汜芳劒反
小雅曰不愧于天不畏于人,言人有所行當慙怖於天人也○怖普故反
是故君子服其服則文以君子之容有其容則文以君子之辭遂其辭則實以君子之德,遂猶成也
是故君子恥服其服而無其容恥有其容而無其辭恥有其辭而無其德恥有其德而無其行,無其行謂不行其德○行下孟反注無其行同
是故君子衰絰則有哀色端冕則有敬色甲胄則有不可辱之色,言色稱其服也〇衰七雷反絰田節反胄直又反稱尺證反下文并注同
詩云惟鵜在梁不濡其翼彼記之子不稱其服,鵜鵢胡汚澤也汚澤善居泥水之中在魚梁以不濡汚其翼爲才如君子以稱其服爲有德〇鵜音啼徒兮反鵜鵜胡汚澤之鳥一名淘河濡而朱反記本又作已音同徐紀吏反汚澤一音烏本又作洿一音火故反濡汚汚辱之汚
子言之君子之所謂義者貴賤皆有事於天下天子親耕粢盛秬鬯以事上帝故諸侯勤以輔事於天子,言無事而居位食禄是不義而冨且貴○次米盛音咨杜預云黍稷曰粢在噐曰盛秬音巨黒黍鬯敕亮反香酒也重言天子親耕祭統天子親耕於南郊
子曰下之事上也雖有庇民之大德不敢有君民之心仁之厚也,庇覆也無君民之心是思不岀其位○庇必利反徐方至反又音秘
是故君子恭儉以求役仁信讓以求役禮不自尚其事不自尊其身儉於位而寡於欲讓於賢卑巳而尊人小心而畏義求以事君,伇之言爲也求以事君者欲成其忠臣之名也
得之自是不得自是以聽天命,言不易道徼禄利也〇易音亦徼古堯反
詩云莫莫葛藟施于條枚凱弟君子求福不回,凱樂也弟易也言楽易之君子其求福修德以俟之不爲回邪之行以要之如葛藟之延蔓於條枚是其性也○藟音誄力水反施以或反條枚亡回反毛詩傳云枝曰條幹曰枚凱本亦作愷又作豈同開待反後放此弟如字本又作悌音同注及下皆同樂音洛下同易以豉反下同邪似嗟反曲也行下孟反下至下文行之浮於名也文注皆同要一遥反蔓音萬
其舜禹文王周公之謂與有君民之大德有事君之小心,言此德當不回也○与音餘
詩云惟此文王小心翼翼昭事上帝聿懷多福厥德不回以受方國,昭明也上帝天也聿述也懷至也言述行上帝之德以至於多福也方四方也受四方之囯謂王天下○聿尹必反謂王于况反
子曰先王謚以尊名節以壹惠恥名之浮於行也,謚者行之迹也名者謂聲譽也言先王論行以爲謚以尊名者使聲譽可得而尊言也壹讀爲一惠猶善也言聲譽雖有衆多者即以其行一大善者爲謚耳在上曰浮君子勤行成功聲譽踰行是所恥〇謚音示
是故君子不自大其事不自尚其功以求處情過行弗率以求處厚彰人之善而羙人之功以求下賢,率循也過行不復循行猶不二過○下户嫁反復扶又反
是故君子雖自卑而民敬尊之,言謙者所以成行立德
子曰后稷天下之爲烈也豈一手一足哉,烈業也言后稷造稼穯天下丗以爲業豈一手一足喻用之者多無数也
唯欲行之浮於名也故自謂便人,亦言其謙也辟仁聖之名云自便習於此事之人耳○行下孟反便婢面反又婢綿反注同辟音避
子言之君子之所謂仁者其難乎詩云凱弟君子民之父母凱以強教之弟以說安之樂而母荒有禮而親威莊而安孝慈而敬使民有父之尊有母之親如此而后可以爲民父母矣非至德其孰能如此乎,有父之尊有母之親謂其尊親巳如父母〇強其良反徐其两反說音恱母荒音無重言其孰能如此乎二下文一
今父之親子也親賢而下無能母之親子也賢則親之無能則憐之母親而不尊父尊而不親水之於民也親而不尊火尊而不親圡之於民也親而不尊天尊而不親命之於民也親而不尊鬼尊而不親,或見尊或見親以其嚴與恩所尚異也命謂四時政令所以教民勤事也鬼謂四時祭祀所以訓民事君也○憐力田反重言親而不尊七並本篇尊而不親四並本篇
子曰夏道尊命事鬼敬神而逺之近人而忠焉先禄而後威先賞而後罰親而不尊,逺鬼神近人謂外宗廟内朝廷〇逺于萬反注及下同近附近之近注及下同朝直遥反下同重言近人而忠焉二下文
其民之敝惷而愚喬而野朴而不文,以本不困於刑罰少詐諼也敝謂政教衰失之時也○惷傷容反徐昌容反范陽江反又丁絳反字林音丑降反又丑凶反喬音驕朴普角反諼况袁反詐也忘也
殷人尊神率民以事神先鬼而後禮先罰而後賞尊而不親,先鬼後禮謂内宗廟外朝廷也禮者君臣朝會凢以摯交接相施予〇以摯音至相苑始豉反下文同
其民之敝蕩而不靜勝而無恥,以本忕於鬼神虚無之事令其心放蕩無所定困於刑罰苟勝免而無恥也月令曰無作淫巧以蕩上心○勝而始證反忕音誓與上忕於同令其力呈反巧苦教反又如字
周人尊禮尚施事鬼敬神而逺之近人而忠焉其賞罰用爵列親而不尊,賞罰用爵列以尊卑爲差
其民之敝利而巧文而不慙賊而蔽,以夲数交接以言辭尊卑多獄訟○蔽畢丗反又音弊数色角反
子曰夏道未瀆辭不求備不大望於民民未厭其親殷人未瀆禮而求備於民周人強民未瀆神而賞爵刑罰窮矣,未瀆辭者謂時王不尚辭民不䙝爲也不求備不大望言其政寛貢稅輕也強民言承殷難変之敝也賞爵刑罰窮矣言其䌓文備設〇厭於豔反強其两反注同稅申銳反
子曰虞夏之道寡怨於民殷周之道不勝其敝,勝猶任也言殷周極文民無恥而巧利後丗之政難復○勝音升注同敝音弊任如金反復音伏
子曰虞夏之質殷周之文至矣,言後有王者其作質文不能易之〇易音亦
虞夏之文不勝其質殷周之質不勝其文,言王者相変質文各有所多〇勝丗正反又音升
子言之曰後丗雖有作者虞舜弗可及也巳矣君天下生無私死不厚其子子民如父母有㦧怛之愛有忠利之教親而尊安而敬威而愛富而有禮惠而能散其君子尊仁畏義恥費輕實忠而不犯義而順文而靜寛而有辨,死不厚其子言旣不傳位又無以豐饒於諸臣也恥費不爲辭費岀空言也實謂財貨也辨别也猶寛而栗也静或爲情〇㦧七感反怛旦逹反費芳貴反傳丈專反别彼列反下不别同
甫刑曰德威惟威德明惟明非虞帝其孰能如此乎,德所威則人皆畏之言服罪也德所明則人皆尊寵之言得人也○曰音越威如字威畏也讀者亦依尚書音畏也
子言之事君先資其言拜自獻其身以成其信,資謀也獻猶進也言臣事君必先謀定其言乃後親進爲君言也
是故君有責於其臣臣有死於其言故其受禄不誣其受罪益寡,死其言者竭力於其所言之事死而不負於事不信曰誣〇誣音無
子曰事君大言入則望大利小言入則望小利,大言可以立大事也小言可以立小事也入爲君受之利禄賞也入或爲人○爲君于僞反
故君子不以小言受大禄不以大言受小禄,言臣受禄各用其德能也
易曰不家食吉,此大畜彖辝也彖曰不家食吉養賢也言君有大畜積不与家食之而巳必以禄賢者賢有大小禄有多少○畜勑六反下同彖吐亂反
子曰事君不下逹不尚辭非其人弗自,不下逹不以私事自通於君也不尚辭不多出浮華之言也弗自不身与相親
小雅曰靖共爾位正直是與神之聽之式榖以女,靖治也爾女也式用也榖禄也言敬治女位之職事正直之人乃与爲倫友神聽女之所爲用禄與女共音恭本亦作恭同女音汝注同
子曰事君逺而諌則讇也近而不諌則尸利也,尸謂不知人事无辭譲也○讇本亦作謟敕撿反
子曰邇臣守和宰正百官大臣慮四方,邇近也和謂調和君事者也斉景公曰唯據與我和宰冢宰也冢宰主治百官
子曰事君欲諌不欲陳,陳謂言其過於外也
詩云心乎愛矣瑕不謂矣中心藏之何日忘之,瑕之言胡也謂猶告也○藏如字鄭解詩作臧云善也
子曰事君難進而易退則位有序易進而難退則亂也,亂謂賢否不别○易以䜴反下及注易絶同重意事君難進而易退儒行四十一其難進而易退也重言則亂也三一見下文一見坊記三十
故君子三揖而進一辭而退以逺亂也,進難者爲主人之擇巳也退速者爲君子之倦也○逺于萬反爲主人于僞反下同
子曰事君三違而不岀竟則利禄也人雖曰不要君弗信也,違猶去也利禄言爲貪禄留也臣以道去君至於三而不遂去是貪禄必以其強与君要也○竟音境要於遥反注同言爲于僞反強其良反舊其兩反
子曰事君愼始而敬終,輕交易絶君子所恥
子曰事君可貴可賤可富可貧可生可殺而不可使爲亂,亂謂違廢事君之礼
子曰事君軍旅不辟難朝廷不辭賤,言尚忠且謙也○不辟音避難乃旦反朝直遥反
處其位而不履其事則亂也,履猶行也
故君使其臣得志則愼慮而從之否則孰慮而從之終事而退臣之厚也,使謂使之聘問師役之属也愼慮而從之者此已志也欲其必有成也否謂非巳志也孰慮而從之又計於巳利害也終事而退非巳志者事成則去也事或爲身○愼本亦作古眘字
易曰不事王侯髙尚其事,言臣致仕而去不復事君也君猶髙尚其所爲之事言尊大其成功也〇復扶又反
子曰唯天子受命于天士受命于君,言皆有所受不敢專也唯當爲雖字之誤也〇唯天子唯音雖岀注
故君命順則臣有順命君命逆則臣有逆命,言臣受順則行順受逆則行逆如其所受於君則爲君不易矣〇易以䜴反
詩曰鵲之姜姜鶉之賁賁人之無良我以爲君,姜姜賁賁爭闘惡貌也良善也言我以惡人爲君亦使我惡如大鳥姜姜於上小鳥賁賁於下〇鵲字林作鵲說文作䧿音七略反姜居良反鶉土倫反賁音奔注同
子曰君子不以辭盡人,不見人之言語則以爲善言其餘行或時惡也○行下孟反下文并注同
故天下有道則行有枝葉天下無道則辭有枝葉,行有枝葉所以益德也言有枝葉是衆虚華也枝葉依幹而生言行亦由礼出
是故君子於有喪者之側不能賻焉則不問其所費於有病者之側不能饋焉則不問其所欲有客不能館則不問其所舎,皆辟有言而无其實〇賻音附費芳貴反饋其位反辟音避重意君子於有䘮者之側至不問其所舎曲礼上云弔䘮弗能􁎚不問其所費問疾弗能遺不問其所欲見人弗能館不問其所舎
故君子之接如水小人之接如醴君子淡以成小人甘以壞,水相得合而已酒醴相得則敗淡无酸酢少味也接或爲交○醴徐音礼淡大敢反又大暫反徐徒闞反注同酸悉官反酢七故反
