source,commentary
問喪第三十五,陸曰鄭云問䘮者善其問以知居䘮之礼所由也
鄭氏註親始死雞斯徒跣扱上祍交手哭惻怛之心痛疾之意傷腎乾肝焦肺水漿不入口三日不舉火故鄰里爲之糜粥以飲食之,親父母也雞斯當爲笄纚聲之誤也親始死去冠二日乃去䈂纚括髪也今時始䘮者邪巾貊頭笄纚之存象也徒猶空也上衽深衣之裳前五藏者腎在下肝在中肺在上㪯三者之焦傷而心脾在其中矣五家爲鄰五鄰爲里〇雞斯依注爲笄纚笄音古兮反纚色買反徐所綺反跣悉典反极𥘉洽反祍而鴆反又而甚反注同怛都逹反腎市軫反乾肝並音干肺方廢反漿本亦作子羊反􁏻武皮反本亦作糜同粥之六反字林與六反云淖麋也飲音䕃食音嗣去冠起吕反邪似嗟反亦作耶貊亡瞎反本亦作貊藏才浪反脾婢支反重意雞斯徒跣扱上祍䘮大記徒跣扱祍
夫悲哀在中故形變於外也痛疾在心故口不甘味身不安美也,言人情之中外相應〇夫音扶應應對之應
三日而歛在牀曰尸左棺曰柩動尸舉柩哭踊無數惻怛之心痛疾之意悲哀志懣氣盛故袒而踊之所以動體安心下氣也婦人不宜袒故發胷擊心爵踊殷殷田田如壞牆然悲哀痛疾之至也故曰辟踊哭泣哀以送之送形而往迎精而反也,故袒而踊之言琧人制法故使之然也爵踊足不絶地辟拊心也哀以送之謂葬時也迎其精神而反謂反哭及日中而虞也〇歛力豔反下同柩其又反懣亡本反又音滿范音悶下同殷殷並音隱壞音怪字林作􁏼音同辟婢尺反徐扶亦反注及下皆同拊芳甫反重言在牀日尸在棺日柩二重見曲礼上
其往送也望望然汲汲然如有追而弗及也其反哭也皇皇然若有求而弗得也故其往送也如慕其反也如疑,望望瞻望之貌也慕者以其親之在前疑者不知神之來否○汲音急重言故其往送也如慕其反也如疑擅弓上其往也如慕其退也如疑
求而無所得之也入門而弗見也上堂又弗見也入室又弗見也亡矣喪矣不可復見巳矣故哭泣辟踊盡哀而止矣,說反哭之義也〇上時掌反復扶又反又下復反復生皆同
心悵焉愴焉惚焉愾焉心絶志悲而巳矣祭之宗廟以鬼饗之徼幸復反也,說虞之義〇悵勑亮反愴𥘉亮反惚音忽愾徐音慨苦代反徼古堯反
成壙而歸不敢入處室居於倚廬哀親之在外也寢苫枕塊哀親之在土也,言親在外在土孝子不忍反室自安也入處室或爲入宫○壙古晃反倚於綺反苫始占反草也枕之䕃反塊苦對反又苦怪反土也重言居於倚庐寢苫枕塊三一見間傳三十七一見三年問三十八又檀弓上寢苫枕干
故哭泣無時服勤三年思慕之心孝子之志也人情之實也唯哀爲主矣女子哭泣悲哀擊胷傷心男子哭泣悲哀稽顙觸地無容哀之至也,將踊先袒將袒先免此三疾俱不踊不袒不免顧其所以否者各爲一耳擊胷傷心稽顙觸地不踊者若此而可或日男女哭踊〇秃吐禄反無髪也傴於縷反一音紆矩反背曲也跛𥙷禍反又彼我反足廢也錮音故稽音啓注同顙桑朗反下注同重言秃者不免傴者不袒跛者不踊二一見䘮服四制四十九不免作不髽
或問曰免者以何爲也,怪本所爲施也○何爲于僞反盡篇末文注皆同
曰不冠者之所服也禮曰童子不緦唯當室緦緦者其免也當室則免而杖矣,不冠者猶未冠也當室謂无父兄而主家者也童子不杖不杖者不免當室則杖而免免冠之細别以次成人也緦者其免也言免乃有緦服也○緦音思冠之古乱反
或問曰杖者何也,怪其義各異〇重言杖者何也二一見䘮服四制四十九
曰竹桐一也故爲父苴杖苴杖竹也爲母削杖削杖桐也,言所以杖者義一也顧所用異耳○苴七餘反削悉若反重言苴杖竹也削杖桐也二一見䘮小記十五篇
或問曰杖者以何爲也,怪所爲施
曰孝子喪親哭泣無數服勤三年身病體羸以杖扶病也,言得杖乃能起也数或爲時〇羸力垂反劣也疲也重意以枝扶病也䘮服四制婦人童子不杖不能病也
則父在不敢杖矣尊者在故也堂上不杖辟尊者之處也堂上不趨示不遽也此孝子之志人情之實也禮義之經也非從天降也非從地岀也人情而巳矣,父在不杖謂爲母䘮也尊者在不杖辟尊者之處不杖有事不趨皆爲其感動使之憂戚也〇辟音避處昌慮反下同遽其慮反重言堂上不趨三一見曲礼上一見少儀十七○此孝子之志也見上文又祭統六此孝子之心也
