source,commentary
禮器第十,○陸曰鄭云以其記禮使人成器孔子謂子貢瑚璉之器是也
禮記鄭氏註禮器是故大備大備盛德也,禮器言禮使人成器如耒耜之爲用也人情以爲田脩禮以耕之此是也大備自耕至於食之而肥
禮釋回増美質措則正施則行,釋猶去也回邪辟也質猶性也措置也○錯七路反本又作措又厝音同去起吕反邪似嗟反辟匹亦反
其在人也如竹箭之有筠也如松柏之有心也二者居天下之大端矣故貫四時而不改柯易葉,箭篠也端本也四物於天下最得氣之本或柔刃於外或和澤於内用此不變傷也人之得礼亦猶然也○箭節見反筠于貧反鄭云竹之青皮也貫古乱反柯古何反篠西了反徐音小刄而慎反
故君子有禮則外諧而内無怨,人恊服也
故物無不懷仁鬼神饗德,懷歸也
○先王之立禮也有本有文忠信禮之本也義理禮之文也無本不立無文不行,言必外内具也○重言禮之本也二一見昏義四十四篇未禮其本也○禮之文也二一見樂記十九
禮也者合於天時設於地財順於鬼神合於人心理萬物者也,鬼神所祀事有德也重意合於天時設於地財禮運天生時而地生財
是故天時有生也地理有冝也人官有能也物曲有利也,言皆有異
故天不生地不養君子不以爲禮鬼神弗饗也,天不生謂非其時物也也不養謂非此地所生
居山以魚鼈爲禮居澤以鹿豕爲禮君子謂之不知禮,不順其郷之所有也
故必舉其定國之數以爲禮之大經,定國之數謂地物所出多少
禮之大倫以地廣狹,謂貢賦之常差○狹音洽又户夾反差所佳反徐𥘉冝反
禮之薄厚與年之上下,用年之豐凶也○上時掌反
是故年雖大殺衆不匡懼則上之制禮也節矣,言用之有莭也殺謂榖不孰也匡猶恐也○殺色戒反徐所例反注同匡懼音匡又丘往反恐丘勇反
○禮時爲大順次之體次之冝次之稱次之,言聖人制禮所先後也○稱尺證反後皆同
堯授舜舜授禹湯放桀武王伐紂時也,言受命改制度
互註,孟梁惠王下齊宣王問曰湯放桀武王伐紂有諸孟子對曰於傳有之曰臣弑其君可乎曰賊仁者謂之賊賊義者謂之殘殘賊之人謂之一夫聞誅一夫紂矣未聞弑君也
詩云匪革其猶聿追來孝,革急也猶道也聿述也言文王改作者非必欲急行巳之道乃追述先祖之業來居此爲孝○革紀力反注同
○天地之祭宗廟之事父子之道君臣之義倫也,倫之言順也
○社稷山川之事鬼神之祭體也,天地人之別躰也
○䘮祭之用賔客之交義也,義之言冝也人道之冝
○羔豚而祭百官皆足大牢而祭不必有餘此之謂稱也,足猶得也稱稱牲之大小而爲爼此指謂助祭者耳而云百官喻衆也
諸侯以龜爲寳以圭爲瑞家不寳龜不藏圭不臺門言有稱也,古者貸貝寳龜大夫以下有貨耳易曰十朋之龜瑞信也諸侯執瑞孤卿以下執摯闍者謂之臺○堵本又作闍音都又丁古反徐音常邪反
○禮有以多爲貴者天子七廟諸侯五大夫三士一天子之豆二十有六諸公十有六諸侯十有二上大夫八下大夫六諸侯七介七牢大夫五介五牢天子之席五重諸侯之席三重大夫再重天子崩七月而葬五重八翣諸侯五月而葬三重六翣大夫三月而葬再重四翣此以多爲貴也,豆之数謂天子朔食諸侯相食及食大夫公食大夫禮曰宰夫自東房薦豆六設干醬東北食下大夫而豆六則其餘著矣聘礼致饔餼於上大夫堂上八豆設于户西則凡致饔義堂上之豆數亦如此周禮公之豆四十其東西夾各十有二侯伯之豆三十有二其東西夾各十子男之豆二十有四其東西夾各六諸侯七介七牢者周之侯伯也大夫五介五牢者侯伯之卿使聘者也周礼上公九介九牢侯伯七介七牢子男五介五牢聘義所云上公七介諸侯五介子男三介乃謂其使者也天子葬五重者謂杭木與茵也葬者杭木在上茵在下士䘮禮下篇陳器曰杭木横三縮二加杭席三加茵用䟽布緇翦有幅亦縮二横三此士之禮一重者以此差之上公四重○介音界副也後皆同俗讀古賀反非也重直龍反下及注同翣所甲反相食音嗣下同餼許旣反夾古洽反又古協反使色吏反杭木苦浪反又音剛又户剛反茵音因縮所六反重意天子七廟諸侯五大夫三士二王制天子七廟諸侯五廟大夫三廟士二廟祭法篇王立七廟諸侯立五廟大夫立三廟適士二廟官師一廟重言天子七月而葬諸侯五月而葬大夫三月而葬二並見王制第五篇
