source,commentary
䷤,離下巽上
家人利女貞,家人之義各自脩一家之道不能知家外他人之事也統而論之非元亨利君子之貞故利女貞其正在家内而巳
彖曰家人女正位乎内,謂二也
男正位乎外,謂五也家人之義以内爲本故先說女也
男女正天地之大義也家人有嚴君焉父母之謂也父父子子兄兄弟弟夫夫婦婦而家道正正家而天下定矣象曰風自火出家人,由内以相成熾也
君子以言有物而行有恒,家人之道脩於近小而不妄也故君子以言必有物而口无擇言行必有恒而身无擇行
初九閑有家悔亡,凡敎在𥘉而法在始家瀆而後嚴之志變而後治之則悔矣處家人之𥘉爲家人之始故冝必以閑有家然後悔亡也
象曰閑有家志未變也六二无攸遂在中饋貞吉,居内處中履得其位以隂應陽盡婦人之正義无所必遂職乎中饋巽順而巳是以貞吉也
象曰六二之吉順以巽也九三家人嗃嗃悔厲吉婦子嘻嘻終吝,以陽處陽剛嚴者也處下體之極爲一家之長者也行與其慢寧過乎恭家與其瀆寧過乎嚴是以家人雖嗃嗃悔厲猶得其道婦子嘻嘻乃失其節也
象曰家人嗃嗃未失也婦子嘻嘻失家節也六四富家大吉,能以其富順而處位故大吉也若但能富其家何足爲大吉體柔居巽履得其位明於家道以近至尊能富其家也
象曰富家大吉順在位也九五王假有家勿恤吉,假至也履正而應處尊體巽王至斯道以有其家者也居於尊位而明於家道則下莫不化矣父父子子兄兄弟弟夫夫婦婦六親和睦交相愛樂而家道正正家而天下定矣故王假有家則勿恤而吉
象曰王假有家交相愛也上九有孚威如終吉,處家人之終居家道之成刑于寡妻以著于外者也故曰有孚凡物以猛爲本者則患在寡恩以愛爲本者則患在寡威故家人之道尚威嚴也家道可終唯信與威身得威敬人亦如之反之於身則知施於人也
象曰威如之吉反身之謂也,
