source,commentary
䷥,兊下離上
睽小事吉彖曰睽火動而上澤動而下二女同居其志不同行說而麗乎明柔進而上行得中而應乎剛是以小事吉,事皆相違害之道也何由得小事吉以有此三德也
天地睽而其事同也男女睽而其志通也萬物睽而其事類也睽之時用大矣哉,睽離之時非小人之所能用也
象曰上火下澤睽君子以同而異,同於通理異於職事
初九悔亡喪馬勿逐自復見惡人无咎,處睽之初居下體之下无應獨立悔也與四合志故得悔亡馬者必顯之物處物之始乖而喪其馬物莫能同其私必相顯也故勿逐而自復也時方乖離而位乎窮下上无應可援下无權可恃顯德自異爲惡所害故見惡人乃得免咎也
象曰見惡人以辟咎也九二遇主于巷无咎,處睽失位將无所安然五亦失位俱求其黨出門同趣不期而遇故曰遇主于巷也處睽得援雖失其位未失道也
象曰遇主于巷未失道也六三見輿曵其牛掣其人天且劓无初有終,凡物近而不相得則凶處睽之時履非其位以隂居陽以柔乗剛志在於上而不和於四二應於五則近而不相比故見輿曵輿曵者履非其位失所載也其牛掣者滯陽所在不獲進也其人天且劓者四從上取二從下取而應在上九執志不回初雖受困終獲剛助
象曰見輿曵位不當也无初有終遇剛也九四睽孤遇元夫交孚厲无咎,无應獨處五自應二三與己睽故曰睽孤也初亦无應特立處睽之時俱在獨立同處體下同志者也而己失位比於三五皆與己乖處无所安故求其疇類而自託焉故曰遇元夫也同志相得而无疑焉故曰交孚也雖在乖隔志故得行故雖危无咎
象曰交孚无咎志行也六五悔亡厥宗噬膚往何咎,非位悔也有應故亡厥宗謂二也噬膚者齧柔也三雖比二二之所噬非妨已應者也以斯而往何咎之有往必合也
象曰厥宗噬膚往有慶也上九睽孤見豕負塗載鬼一車先張之弧後說之弧匪宼㛰媾往遇雨則吉,處睽之極睽道未通故曰聧孤已居炎極三處澤盛睽之極也以文明之極而觀至穢之物睽之甚也豕而負塗穢莫過焉至睽將合至殊將通恢詭譎怪道將爲一未至於洽先見殊怪故見豕負塗甚可穢也見鬼盈車吁可怪也先張之弧將攻害也後說之弧睽怪通也四剠其應故爲寇也睽志將通匪宼㛰媾往不失時睽疑亡也貴於遇雨和隂陽也隂陽旣和羣疑亡也
象曰遇雨之吉羣疑亡也,
