source,commentary
䷸,巽下巽上
巽小亨,全以巽爲德是以小亨也上下皆巽不違其令命乃行也故申命行事之時上下不可以不巽也
利有攸往,巽悌以行物无距也
利見大人,大人用之道愈隆
彖曰重巽以申命,命乃行也未有不巽而命行也
剛巽乎中正而志行,以剛而能用巽處于中正物所與也
柔皆順乎剛,明无違逆故得小亨
是以小亨利有攸往利見大人象曰隨風巽君子以申命行事初六進退利武人之貞,處令之初未能服令者也故進退也成命齊邪莫善武人故利武人之貞以整之
象曰進退志疑也,巽順之志進退疑懼
利武人之貞志治也九二巽在牀下用史巫紛若吉无咎,處巽之中旣在下位而復以陽居隂卑巽之甚故曰巽在牀下也卑甚失正則入于咎過矣能以居中而施至卑於神祇而不用之於烕勢則乃至于紛若之吉而亡其過矣故曰用史巫紛若吉无咎也
象曰紛若之吉得中也九三頻巽吝,頻頻蹙不樂而窮不得巳之謂也以其剛正而爲四所乗志窮而巽是以吝也
象曰頻巽之吝志窮也六四悔亡田獲三品,乗剛悔也然得位承五卑得所奉雖以柔御剛而依尊履正以斯行命必能獲強暴逺不仁者也獲而有益莫善三品故曰悔亡田獲三品一曰乾豆二曰賔客三曰充君之庖
象曰田獲三品有功也九五貞吉悔亡无不利无初有終先庚三日後庚三日吉,以陽居陽損於謙巽然秉乎中正以宣其令物莫之違故曰貞吉悔亡无不利也化不以漸卒以剛直用加於物故初皆不說也終於中正邪道以消故有終也申命令謂之庚夫以正齊物不可卒也民迷固乆直不可肆也故先申三日令著之後復申三日然後誅而无咎怨矣甲庚皆申命之謂也
象曰九五之吉位正中也上九巽在牀下喪其資斧貞凶,處巽之極極巽過甚故曰巽在牀下也斧所以斷者也過巽失正喪所以斷故曰喪其資斧貞凶也
象曰巽在牀下上窮也喪其資斧正乎凶也,
