source,commentary
䷆,坎下坤上
師貞丈人吉无咎,丈人嚴莊之稱也爲師之正丈人乃吉也典役動衆无功罪也故吉乃无咎也
彖曰師衆也貞正也能以衆正可以王矣剛中而應行險而順以此毒天下而民從之吉又何咎矣,毒猶役也
象曰地中有水師君子以容民畜衆初六師出以律否臧凶,爲師之始齊師者也齊衆以律失侓則散故師出以律律不可失失律而臧何異於否失令有功法所不赦故師出不以律否臧皆凶
象曰師出以律失律凶也九二在師中吉无咎王三錫命,以剛居中而應於上在師而得中者也承上之寵爲師之主任大役重无功則凶故吉乃无咎也行師得吉莫善懷邦邦懷衆服錫莫重焉故乃得成命
象曰在師中吉承天寵也王三錫命懷萬邦也六三師或輿尸凶,以隂處陽以柔乗剛進則无應退无所守以此用師冝獲輿尸之凶
象曰師或輿尸大无功也六四師左次无咎,得位而无應无應不可以行得位則可以處故左次之而无咎也行師之法欲右背髙故左次之
象曰左次无咎未失常也,雖不能有獲足以不失其常也
六五田有禽利執言无咎長子帥師弟子輿尸貞凶,處師之時柔得尊位隂不先唱柔不犯物犯而後應往必得直故田有禽也物先犯己故可以執言而无咎也柔非軍帥隂非剛武故不躬行必以授也授不得主則衆不從故長子帥師可也弟子之凶固其冝也
象曰長子帥師以中行也弟子輿尸使不當也上六大君有命開國承家小人勿用,處師之極師之終也大君之命不失功也開國承家以寧邦也小人勿用非其道也
象曰大君有命以正功也小人勿用必亂邦也,
