source,commentary
䷈,乾下巽上
小畜亨,不能畜大止健剛志故行是以亨
密雲不雨自我西郊彖曰小畜柔得位而上下應之曰小畜,謂六四也成卦之義在此爻也體无二隂以分其應故上下應之也旣得其位而上下應之三不能陵小畜之義
健而巽剛中而志行乃亨密雲不雨尚往也自我西郊施未行也,小畜之勢足作密雲乃自我西郊未足以爲雨也何由知未能爲雨夫能爲雨者陽上薄隂隂能固之然後烝而爲雨今不能制初九之復道固九二之牽復九三更以不能復爲劣也下方尚徃施豈得行故密雲而不能爲雨尚往故也何以明之夫隂能固之然後乃雨乎上九獨能固九三之路故九三不可以進而輿說輻也能固其路而安於上故得旣雨旣處若四五皆能若上九之善畜則能雨明矣故舉一卦而論之能爲小畜密雲而已隂苟不足以固陽則雖復至盛密雲自我西郊故不能雨也雨之未下即施之未行也彖全論一卦之體故曰密雲不雨象各言一爻之德故曰旣雨旣處也
象曰風行天上小畜君子以懿文德,未能行其施者故可以懿文德而巳
初九復自道何其咎吉,處乾之始以升巽初四爲巳應不距巳者也以陽升隂復自其道順而无違何所犯咎得義之吉
象曰復自道其義吉也九二牽復吉,處乾之中以升巽五五非畜極非固巳者也雖不能若隂之不違可牽以獲復是以吉也
象曰牽復在中亦不自失也九三輿說輻夫妻反目,上爲畜盛不可牽征以斯而進故必說輻也巳爲陽極上爲隂長畜於隂長不能自復方之夫妻反目之義也
象曰夫妻反目不能正室也六四有孚血去惕出无咎,夫言血者陽犯隂也四乗於三近不相得三務於進而己隔之將懼侵克者也上亦惡三而能制焉志與上合共同斯誠三雖逼己而不能犯故得血去懼除保无咎也
象曰有孚惕出上合志也九五有孚攣如富以其鄰,處得尊位不疑於二來而不距二牽己攣不爲專固有孚攣如之謂也以陽居陽處實者也居盛處實而不專固富以其鄰者也
象曰有孚攣如不獨富也上九旣雨旣處尚德載婦貞厲月幾望君子征凶,處小畜之極能畜者也陽不獲亨故旣雨也剛不能侵故旣處也體巽處上剛不敢犯尚德者也爲隂之長能畜剛健德積載者也婦制其夫臣制其君雖貞近危故曰婦貞厲也隂之盈盛莫盛於此故曰月幾望也滿而又進必失其道隂疑於陽必見戰伐雖復君子以征必凶故曰君子征凶
象曰旣雨旣處德積載也君子征凶有所疑也,夫處下可以征而无咎者唯泰也則然坤本體下又順而弱不能敵剛故可以全其類征而吉也自此以徃則其進各有難矣夫巽雖不能若艮之善畜猶不肯爲坤之順從也故可得少進不可盡陵也是以初九九二其復則可至於九三則輿說輻也夫大畜者畜之極也畜而不巳畜極則通是以其畜之盛在於四五至于上九道乃大行小畜積極而後乃能畜是以四五可以進而上九說征之輻
