source,commentary
䷊,乾下坤上
泰小往大來吉亨彖曰泰小往大來吉亨則是天地交而萬物通也上下交而其志同也内陽而外隂内健而外順内君子而外小人君子道長小人道消也象曰天地交泰后以財成天地之道輔相天地之冝以左右民,泰者物大通之時也上下大通則物失其節故財成而輔相以左右民也
𥘉九拔茅茹以其彚征吉,茅之爲物拔其根而相牽引者也茹相牽引之貌也三陽同志俱志在外𥘉爲類首巳舉則從若茅茹也上順而應不爲違距進皆得志故以其類征吉
象曰拔茅征吉志在外也九二包荒用馮河不遐遺朋亡得尚于中行,體健居中而用乎泰能包含荒穢受納馮河者也用心弘大无所遐棄故曰不遐遺也无私无偏存乎光大故曰朋亡也如此乃可以得尚于中行尚猶配也中行謂五
象曰包荒得尚于中行以光大也九三无平不陂无往不復艱貞无咎勿恤其孚于食有福,乾本上也坤本下也而得泰者降與升也而三處天地之際將復其所處復其所處則上守其尊下守其卑是故无往而不復也无平而不陂也處天地之將閉平路之將陂時將大變丗將大革而居不失其正動不失其應艱而能貞不失其義故无咎也信義誠著故不恤其孚而自明也故曰勿恤其孚于食有福也
象曰无往不復天地際也,天地將各分復之際
六四翩翩不富以其鄰不戒以孚,乾樂上復坤樂下復四處坤首不固所居見命則退故曰翩翩也坤爻皆樂下己退則從故不待富而用其鄰也莫不與己同其志願故不待戒而自孚也
象曰翩翩不富皆失實也不戒以孚中心願也六五帝乙歸妹以祉元吉,婦人謂嫁曰歸泰者隂陽交通之時也女處尊位履中居順降身應二感以相與用中行願不失其禮帝乙歸妹誠合斯義履順居中行願以祉盡夫隂陽交配之冝故元吉也
象曰以祉元吉中以行願也上六城復于隍勿用師自邑告命貞吝,居泰上極各反所應泰道將滅上下不交卑不上承尊不下施是故城復于隍卑道崩也勿用師不煩攻也自邑告命貞吝否道巳成命不行也
象曰城復于隍其命亂也,
