source,commentary
䷚,震下艮上
頥貞吉觀頥自求口實彖曰頥貞吉養正則吉也觀頥觀其所養也自求口實觀其自養也天地養萬物聖人養賢以及萬民頥之時大矣哉象曰山下有雷頥君子以愼言語節飲食,言語飲食猶愼而節之而况其餘乎
初九舎爾靈龜觀我朶頥凶,朶頥者嚼也以陽處下而爲動始不能令物由巳養動而求養者也夫安身莫若不競脩已莫若自保守道則福至求禄則辱來居養賢之丗不能貞其所履以全其德而舎其靈龜之明兆羡我朶頥而躁求離其致養之至道闚我寵禄而競進凶莫甚焉
象曰觀我朶頥亦不足貴也六二顚頥拂經于丘頥征凶,養下曰顚拂違也經猶義也丘所履之常也處下體之中无應於上反而養初居下不奉上而反養下故曰顚頥拂經于丘也以此而養未見其福也以此而行未見有與故曰頥征凶
象曰六二征凶行失類也,類皆上養而二處下養𥘉
六三拂頥貞凶十年勿用无攸利,履夫不正以養於上納上以諂者也拂養正之義故曰拂頥貞凶也處頥而爲此行十年見棄者也立行於斯无施而利
象曰十年勿用道大悖也六四顚頥吉虎視眈眈其欲逐逐无咎,體屬上體居得其位而應於𥘉以上養下得頥之義故曰顚頥吉也下交不可以瀆故虎視眈眈威而不猛不惡而嚴養德施賢何可有利故其欲逐逐尚敦實也脩此二者然後乃得全其吉而无咎觀其自養則履正察其所養則養陽頥爻之貴斯爲盛矣
象曰顚頥之吉上施光也六五拂經居貞吉不可渉大川,以隂居陽拂頥之義也行則失類故冝居貞也无應於下而比於上故可守貞從上得順之吉雖得居貞之吉處頥違謙難未可渉也
象曰居貞之吉順以從上也上九由頥厲吉利渉大川,以陽處上而履四隂隂不能獨爲主必宗於陽也故莫不由之以得其養故曰由頥爲衆隂之主不可瀆也故厲乃吉有似家人悔厲之義貴而无位是以厲也髙而有民是以吉也爲養之主物莫之違故利渉大川也
象曰由頥厲吉大有慶也,
