source,commentary
䷖,坤下艮上
剥不利有攸往彖曰剥剥也柔變剛也不利有攸往小人長也順而止之觀象也君子尚消息盈虚天行也,坤順而艮止也所以順而止之不敢以剛止者以觀其形象也強亢激拂觸忤以隕身身旣傾焉功又不就非君子之所尚也
象曰山附於地剥上以厚下安宅,厚下者牀不見剥也安宅者物不失處也厚下安宅治剥之道也
初六剥牀以足蔑貞凶,牀者人之所以安也剥牀以足猶云剥牀之足也蔑猶削也剥牀之足滅下之道也下道始滅剛隕柔長則正削而凶來也
象曰剥牀以足以滅下也六二剥牀以辨蔑貞凶,蔑猶甚極之辭也辨者足之上也剥道浸長故剥其辨也稍近於牀轉欲滅物之所處長柔而削正以斯爲德物所棄也
象曰剥牀以辨未有與也六三剥之无咎,與上爲應羣隂剥陽我獨恊焉雖處於剥可以无咎
象曰剥之无咎失上下也,三上下各有二隂而三獨應於陽則失上下也
六四剥牀以膚凶,初二剥牀民所以安未剥其身也至四剥道浸長牀旣剥盡以及人身小人遂盛物將失身豈唯削正靡所不凶
象曰剥牀以膚切近災也六五貫魚以宫人寵无不利,處剥之時居得尊位爲剥之主者也剥之爲害小人得寵以消君子者也若能施寵小人於宫人而已不害於正則所寵雖衆終无尤也貫魚謂此衆隂也駢頭相次似貫魚也
象曰以宫人寵終无尤也上九碩果不食君子得輿小人剥廬,處卦之終獨全不落故果至于碩而不見食也君子居之則爲民覆䕃小人用之則剥下所庇也
象曰君子得輿民所載也小人剥廬終不可用也,
