source,commentary
䷐,震下兊上
隨元亨利貞无咎彖曰隨剛來而下柔動而說隨大亨貞无咎而天下隨時隨時之義大矣哉,震剛而兊柔也以剛下柔動而之說乃得隨也爲隨而不大通逆於時也相隨而不爲利正災之道也故大通利貞乃得无咎也爲隨而今大通利貞得於時也得時則天下隨之矣隨之所施唯在於時也時異而不隨否之道也故隨時之義大矣哉
象曰澤中有雷隨君子以嚮晦入宴息,澤中有雷動說之象也物皆說隨可以无爲不勞明鑒故君子嚮晦入宴息也
初九官有渝貞吉出門交有功,居隨之始上无其應无所偏係動能隨時意无所主者也隨不以欲以欲隨宜者也故官有渝變隨不失正也出門无違何所失哉
象曰官有渝從正吉也出門交有功不失也六二係小子失丈夫,隂之爲物以處隨丗不能獨立必有係也居隨之時體於柔弱而以乗夫剛動豈能秉志違於所近隨此失彼弗能兼與五處己上初處己下故曰係小子失丈夫也
象曰係小子弗兼與也六三係丈夫失小子隨有求得利居貞,隂之爲物以處隨丗不能獨立必有係也雖體下卦二巳據初將何所附故舎初係四志在丈夫四俱无應亦欲於己隨之則得其所求矣故曰隨有求得也應非其正以係於人何可以妄故利居貞也初處己下四處己上故曰係丈夫失小子也
象曰係丈夫志舎下也,下謂初也
九四隨有獲貞凶有孚在道以明何咎,處說之初下據二隂三求係已不距則獲故曰隨有獲也居於臣地履非其位以擅其民失於臣道違正者也故曰貞凶體剛居說而得民心能幹其事而成其功者也雖違常義志在濟物心存公誠著信在道以明其功何咎之有
象曰隨有獲其義凶也有孚在道明功也九五孚于嘉吉,履正居中而處隨丗盡隨時之宜得物之誠故嘉吉也
象曰孚于嘉吉位正中也上六拘係之乃從維之王用亨于西山,隨之爲體隂順陽者也最處上極不從者也隨道巳成而特不從故拘係之乃從也率土之濵莫非王臣而爲不從王之所討也故維之王用亨于西山也兊爲西方山者塗之險隔也處西方而爲不從故王用通于西山
象曰拘係之上窮也,處于上極故窮也
