source,commentary
論語述而第七何晏集觧,舊卅九章今卅八章
子曰述而不作信而好古竊比於我老彭,苞氏曰老彭殷賢大夫也好述古事我若老彭矣伹述之耳也
子曰黙而識之學而不厭誨人不倦何有於我哉,鄭玄曰人無有是行於我我獨有之也
子曰徳之不脩也學之不講也聞義不能從也不善不能改也是吾憂也,孔安國曰夫子常以此四者爲憂也
子之燕居申申如也夭夭如也,馬融曰申申夭夭和舒之貌也
子曰甚矣吾衰也乆矣吾不復夢見周公也,孔安國曰孔子衰老不復夢見周公也明盛時夢見周公欲行其道也
子曰志於道,志慕也道不可體故志之而巳矣也
據於徳,據杖也徳有成形故可據也
依於仁,依倚也仁者功施於人故可倚之也
遊於藝,藝六藝也不足據依故曰逰也
子曰自行束脩以上吾未甞無誨焉,孔安國曰言人能奉禮自行束脩以上則皆教誨之也
子曰不憤不啓不悱不發舉一隅而示之不以三隅反則吾不復,鄭玄曰孔子與人言必待其人心憤憤口悱悱乃後啓發爲之說也如此則識思之深也說則舉一隅以語之其人不思其類則不復重教之也
子食於有喪者之側未甞飽也子於是日也哭則不歌,喪者哀戚飽食於其側是無惻隱之心之也
子謂顔淵曰用之則行舎之則蔵唯我與爾有是夫,孔安國曰言可行則行可止則止唯我與顔淵同耳也
子路曰子行三軍則誰與,孔安國曰大國三軍子路見孔子獨羙顔淵以為巳有勇至於夫子爲三軍將亦當唯有與巳俱故發此問也
子曰暴虎慿河死而無悔者吾不與也,孔安國曰暴虎徒搏也慿河徒涉也
必也臨事而懼好謀而成者也子曰冨而可求也雖執鞭之士吾亦爲之,鄭玄曰冨貴不可求而得者也當脩徳以得之矣若扵道可求者雖執鞭賤軄我亦爲之矣
如不可求者從吾所好,孔安國曰所好者古人之道也
子之所慎齊戰􁀣,孔安國曰此三者人所不能慎而夫子能慎之也
子在齊聞韶樂三月不知肉味,周生烈曰孔子在齊聞習韶樂之盛羙故忘於肉味也
曰不圖爲樂之至於斯也,王肅曰爲作也不圖作韶樂至於此此齊也
冉有曰夫子爲衛君乎,孔安國曰爲猶助也衛君者謂輙也衛靈公逐太子蒯聵公薨而立孫輒也後晉趙鞅納蒯聵于戚衛石曼姑帥師圍之故問其意助輒否乎
