source,commentary
論語子張第十九何晏集解,凢卄四章九卄五章
子張曰士見危致命,孔安國曰致命不愛其身也
見得思義祭思敬䘮思哀其可巳矣子張曰執徳不弘信道不篤焉能爲有焉能爲亡,孔安國曰言無所輕重也
子夏之門人問交於子張,孔安國曰問問與人交接之道也
子張曰子夏云何對曰子夏曰可者與之其不可者距之子張曰異乎吾所聞也君子尊賢而容衆嘉善而矜不能我大賢與於人何所不容我不賢與人將距我如之何其距人也,苞氏曰友交當如子夏汎交當如子張也
子夏曰雖小道必有可觀者焉,小道謂異端也
致逺恐泥,苞氏曰泥難不通也
是以君子不爲也子夏曰日知其所亡,孔安國曰日知其所未聞也
月無忘其所能可謂好學也巳矣子夏曰博學而䔍志,孔安國曰愽學而厚識也
切問而近思,切問者切問於巳所學而未窹之事也近思者近思巳所能及之事也況問所未學逺思所未達則於所習者不精於所思者不解之
仁在其中矣子夏曰百工居肆以成其事君子學以致其道,苞氏曰言百工處其肆則事成猶君子學以立其道也
子夏曰小人之過也必文,孔安國曰文飾其過不言其情實也
子夏曰君子有三變望之儼然即之也温聼其言也厲,鄭玄曰厲嚴正也
子夏曰君子信而後勞其民未信則以爲厲巳也,王粛曰厲病也
信而後諌未信則以爲謗巳矣子夏曰大徳不踰閑,孔安國曰閑猶法也
小徳出入可也,孔安國曰小徳不能不踰法故曰出入可也
子游曰子夏之門人小子當洒掃應對進退則可矣抑未也本之則無如之何,苞氏曰言子夏弟子於當對賔客修威儀禮節之事則可然此但是人之未事耳不可無其本也故云本之則無如之何也
子夏聞之曰噫,孔安國曰噫心不平之聲也
言游過矣君子之道孰先傳焉孰後倦焉,苞氏曰言先傳大業者必猒倦故我門人先教以小事後將教以大道也
譬諸草木區以别矣,馬融曰言大道與小道殊異譬如草木異類區别言學當以次也
君子之道焉可誣也,馬融曰君子之道焉可使誣言我門人但能洒掃而巳也
有始有卒者其唯聖人乎,孔安國曰終始如一唯聖人耳也
子夏曰仕而優則學,馬融曰行有餘力則以學文也
學而優則仕子游曰䘮致乎哀而止,孔安國曰毀不傷性也
子游曰吾友張也爲難能也,苞氏曰言子張容儀之難及也
然而未仁曾子曰堂堂乎張也難與並爲仁矣,鄭玄曰言子張容儀威而於仁道薄也
曽子曰吾聞諸夫子人未有自致也者必也親䘮乎,馬融曰言八雖未能自致盡於他事至於親䘮必自致盡也
曽子曰吾聞諸夫子孟莊子之孝也其他可能也其不改攵之臣與父之政是難也,馬融曰孟荘子鲁大夫仲孫速也謂在諒闇之中父㠯及父改雖不善者不忍改也
孟氏使陽膚爲士師,苞氏曰陽膚曽子弟子也士師典獄官也
問於曾子曾子曰上失其道民散乆矣如得其情則哀矝而勿喜,馬融曰民之離散為輕漂犯法乃上之所為也非民之過也當哀矝之勿之自喜能得其情也
子貢曰紂之不善也不如是之甚也是以君子悪居下流天下之悪皆歸焉,孔安國曰纣爲不善以䘮天下後丗憎甚之皆以天下之悪歸之於紂也
子貢曰君子之過也如日月之蝕也過也人皆見之更也人皆仰之,孔安國曰更改也
衛公孫朝,馬融曰朝衞大夫也
問扵子貢曰仲尼焉學子貢曰文武之道未墜扵地在人賢者識其大者不賢者識其小者莫不有文武之道焉夫子焉不學,孔安國曰文武之道未墜落扵地賢與不賢各有所識夫子無所不從學也
而亦何常師之有,孔安國曰無所不從學故無常師也
叔孫武叔語大夫扵朝,馬融曰鲁大夫叔孫州仇也武謚也
曰子貢賢扵仲尼子服景伯以告子貢子貢曰譬諸宮牆也賜之牆也及肩闚見室家之好夫子之牆也數仞不得其門而入者不見宗廟之羙百官之富得其門者或寡矣,苞氏曰七尺曰仞也
夫子之云不亦冝乎,苞氏曰夫子謂武叔也
叔孫武叔毀仲尼子貢曰無以爲也仲尼不可毀也他人之賢者丘陵也猶可踰也仲尼如日月也無得而踰焉人雖欲自絶也其何傷於日月乎多見其不知量也,言人雖自欲絶棄於日月其何能傷之乎適自見不知量
陳子禽謂子貢曰子爲恭也仲尼豈賢於子乎子貢曰君子一言以爲智一言以爲不智言不可不慎也夫子之不可及猶天之不可階而升也夫子得邦家者,孔安國曰謂爲諸侯若卿大夫也
所謂立之斯立導之斯行綏之斯來動之斯和其生也榮其死也哀如之何其可及也,孔安國曰綏安之言孔子爲政其立教則莫不立導之則莫不典行也安之則逺者来至動之則莫不和穆也故能生則見榮顯死則見哀痛矣也
