source,commentary
論語里仁第四何晏集解,凢卄六章
子曰里仁爲善,鄭玄曰里者民之所居也居於仁者之里是爲善也
擇不䖏仁焉得智,鄭玄曰求善居而不䖏仁者之里不得爲有智也
子曰不仁者不可以久處約,孔安國曰久困則爲非也
不可以長處樂,孔安國曰必驕佚也
仁者安仁,苞氏曰唯性仁者自然躰之故謂安仁也
智者利仁,王肅曰知仁爲羙故利行之也
子曰唯仁者能好人能悪人,孔安國曰唯仁者能審人好悪也
子曰苟志於仁矣無悪,孔安國曰苟誠也言誠能志於仁者則其餘無悪也
子曰冨與貴是人之所欲也不以其道得之不處也,孔安國曰不以其道得冨貴不處也
貧與賤是人之所悪不以其道得之不去,時有否㤗故君子履道而反貧賤此則不以其道而得之者也雖是人之所悪不可違而去也
君子去仁悪乎成名,孔安國曰悪乎成名者不得成名爲君子也
君子無終食之間違仁造次必於是顚沛必於是,馬融曰造次急遽也顛沛僵仆也雖急遽僵仆不違於仁也
子曰我末見好仁者悪不仁者好仁者無以尚之,孔安國曰難復加也
悪不仁者其爲仁矣不使不仁者加乎其身,孔安國曰言悪不仁者能使不仁者不加非義於巳不如好仁者無以加尚爲之優也
有能一日用其力於仁矣乎我未見力不足者也,孔安國曰言人無能一日用其力㫦仁者耳我未見欲爲仁而力不足者也
蓋有之乎我未之見也,孔安國曰謙不欲盡誣時人言不能爲仁故云爲能有耳其我未見也
子曰民之過也各於其黨觀過斯知仁矣,孔安國曰黨黨類也小人不能爲君子之行非小人之過也當恕而勿責之觀過使賢愚各當其所則爲仁之也
子曰朝聞道夕死可矣,言將至死不聞丗之有道也
子曰士志於道而恥悪衣悪食者未足與議也子曰君子之於天下也無適也無莫也義之與比也,言君子於天下無適無莫無所貪慕也唯義之所在也
子曰君子懷徳,孔安國曰懷安也
小人懷圡,孔安國曰重遷也
君子懷刑,孔安國曰安於法也
小人懷惠,苞氏曰惠恩惠也
子曰放於利而行,孔安國曰放依也毎事依利而行也
多怨,孔安國曰取怨之道也
子曰能以禮讓爲國乎何有,何有者言不難之也
不能以禮讓爲國如禮何,苞氏曰如礼何者言不能用礼也
子曰不患無位患所以立不患莫巳知也求爲可知也,苞氏曰求善道而學行之則人知巳也
子曰參乎吾道一以貫之哉曽子曰唯,孔安國曰直曉不問故荅曰唯也
子出門人問曰何謂也曽子曰夫子之道忠恕而巳矣子曰君子喻於義小人喻於利,孔安國曰喻猶曉也
子曰見賢思齊焉,苞氏曰思與賢者䒭也
見不賢者而内自省也子曰事父母幾諌,苞氏曰幾微也當微諌納善言於父母也
見志不從又敬不違勞不怨,苞氏曰見志者見父母志有不從巳諫之色則又當恭敬不敢違父母意而遂巳諌也
子曰父母在子不逺逰逰必有方,鄭玄曰方猶常也
子曰三年無改於父之道可謂孝矣,鄭玄曰孝子在喪哀慼思慕無改其父之道非心所忍爲也
子曰父母之年不可不知也一則以喜一則以懼,孔安國曰見其夀考則喜見其衰老則懼之也
子曰古者言之不出也恥躬之不逮也,苞氏曰古之人言不妄出口者爲恥其身行之將不及也
子曰以約失之者鮮矣,孔安國曰俱不得中也奢則驕溢則招禍儉約則無憂患也
子曰君子欲訥於言而敏於行,苞氏曰訥遲鈍也言欲遅鈍而行欲敏也
子曰徳不孤必有鄰,方以類聚同志相求故必有鄰也是以不孤也
子游曰事君數斯辱矣朋友數斯䟽矣,數謂速數之數也
