source,commentary
論語卿黨第十何晏集解,凢一章
孔子於郷黨恂恂如也似不能言者,王肅曰恂恂温恭之貌也
其在宗廟朝廷便便言唯謹爾,鄭玄曰便便辦也雖辦而謹敬也
朝與下大夫言侃侃如也,孔安國曰侃侃和樂之貌也
與上大夫言誾誾如也,孔安國曰誾誾中正之貌也
君在踧踖如也與與如也,馬融曰君在者君視朝也踧踖恭敬之貌也與與威儀中適之貌也
君召使擯,鄭玄曰君召使擯者有賔客使迎也
色勃如也,孔安國曰必變色也
足躩如也,苞氏曰槃辟貌之也
揖所與立左右其手衣前後䄡如也,鄭玄曰揖左人左其手揖右人右其手一俛一仰故衣前後則䄡如也
趨進翼如也,孔安國曰言端好也
賔退必𣸪命曰賔不顧矣,孔安國曰復命白君賔已去也矣
入公門鞠躬如也如不容,孔安國曰歛身也
立不中門行不履閾,孔安國曰閾門限也
過位色勃如也足躩如也,苞氏曰過君之空位也
其言似不足者攝齊升堂鞠躬如也屏氣似不息者,孔安國曰皆重慎也衣下曰齊攝齊者摳衣也
出降一䒭逞顔色怡怡如也,孔安國曰先屏氣下階舒氣故怡怡如也
沒階趨進翼如也,孔安國曰沒盡也下盡階也
復其位踧踖如也,孔安國曰来時所過位也
執圭鞠躬如也如不勝,苞氏曰爲君使以聘問隣國執持君之圭鞠躬者敬慎之至也
上如揖下如授勃如戰色足蹜蹜如有循也,鄭玄曰上如揖授玉冝敬也下如授不敢忘礼戰色敬也足蹜蹜如有循舉前曳踵行之也
享禮有容色,鄭玄曰享獻也聘禮旣聘而享享用圭璧有庭實也
私覿愉愉如也,鄭玄曰覿見也旣享乃以私礼見愉愉顔色之和也
君子不以紺緅飾,孔安國曰一入曰緅飾者不以爲領袖縁也紺者齊服盛色以爲飾似衣齊服也緅者三年練以緅飾衣爲其似衣喪服故皆不以飾衣也
紅紫不以爲䙝服,王肅曰䙝服私居非公㑹之服者也皆不正䙝尚不衣正服無所施也
當暑縝絺綌必表而出,孔安國曰暑則單服絺絡葛也必表而出加上衣也
緇衣羔裘素衣麑裘黃衣狐裘䙝裘長短右𬒮,孔安國曰服皆中外之色相稱也私家裘長生温也短右𬒮者便作事也
必有寢衣長一身有半,孔安國曰今之𬒳也
狐狢之厚以居,鄭玄曰在家以接賔客之也
去喪無所不佩,孔安國曰去除也非喪則俻佩所冝佩也
非惟裳必殺之,王粛曰衣必有殺縫唯惟裳無殺之也
羔裘玄冠不以弔,孔安國曰喪主素吉主玄吉凶異服故不相弔也
吉月必朝服而朝,孔安國曰吉月月朔也朝服皮弁服也
齋必有明衣布也,孔安國曰以布為沐浴之衣也
齋必變食,孔安國曰改常食也
居必遷坐,孔安國曰易常處也
食不厭精膾不厭細食饐而餲,孔安國曰饐餲臭味變也
魚餒而肉敗不食,孔安國曰魚敗曰餒也
色悪不食臭悪不食失飪不食,孔安國曰失飪失生熟之節也
不時不食,鄭玄曰不時非朝夕日中時也
割不正不食不得其醬不食,馬融曰魚膾非芥醬不食也
肉雖多不使勝食氣唯酒無量不及亂沽酒市脯不食不撤薑食,孔安國曰撤去也齊禁薰物薑辛不臭故不去也
不多食,孔安國曰不過飽
祭於公不宿肉,周生烈曰助祭於君所得牲軆歸則以班賜不留神惠也
祭肉不出三日出三日不食之矣,鄭玄曰自其家祭肉也過三日不食也是褻鬼神之餘也
食不語寢不言雖䟽食菜羹瓜祭必齊如也,孔安國曰齊嚴敬之貌也三物雖薄祭之必敬也
席不正不㘴郷人飲酒杖者出斯出矣,孔安國曰杖者老人也郷人飲酒之礼主於老者老者礼畢出孔子從而出之
郷人儺朝服而立阼階,孔安國曰儺驅逐疫鬼也恐驚先祖故朝服立於廣之阼階也
問人於他邦再拜送之,孔安國曰拜送使者敬也
康子饋藥拜而受之,苞氏曰遺孔子藥也
曰丘未達不敢甞之,孔安國曰未知其故故不甞礼也
廐焚子退朝曰傷人乎不問馬,鄭玄曰重人賤畜也退朝自魯君之朝来歸
君賜食必正席先甞,孔安國曰敬君之惠也既甞之乃以班賜之也
君賜腥必熟而薦之,孔安國曰薦薦其先祖也
君賜生必畜之侍食於君君祭先飯,鄭玄曰於君祭則先飲矣若為先甞食然也
疾君視之東首加朝服拖紳,苞氏曰夫子疾也處南牗之下東首加其朝服拖紳紳太帶不敢不衣朝服見君也
君命召不俟駕行矣,鄭玄曰急趨君命也行出而車既駕從也
入太廟毎事問,鄭玄曰爲君助祭也大廟周公廟也
朋友死無所歸曰於我殯,孔安國曰重朋友之㤙也無所歸無親昵也
朋友之饋雖車馬非祭肉不拜,孔安國曰不拜有通財之義也
寢不尸,苞氏曰偃卧四軆布展手足似死人也
居不容,孔安國曰爲家室之敬難乆也
子見齊衰者雖狎必變,孔安國曰狎者素親狎也
見冕者與瞽者雖䙝必以貌,周生烈曰䙝謂數相見也必當以貌礼也
凶服者式之式負版者,孔安國曰凶服者送死之衣物也負版者持邦國之圖籍者也
有盛饌必變色而作,孔安國曰作起也敬主人之親饋也
迅雷風烈必變,鄭玄曰敬天之怒風疾雷為烈也
升車必正立執綏,周生烈曰必正立執綏所以為安也
車中不内顧,苞氏曰車中不内顧者前視不過衡扼傍視不過輢轂之也
不疾言不親指色斯舉矣,馬融曰見顔色不善則去之也
翔而後集,周生烈曰廽翔審觀而後下止也
曰山梁雌雉時哉時哉子路供之三嗅而作,言山梁雌雉得其時而人不得時故歎之子路以其時物故供具之非其本意不苟食故三嗅而起也
