source,commentary
論語爲政第二何晏集解,凢卄四章
子曰爲政以徳譬如北辰居其所而衆星共之,苞氏曰徳者無為譬猶北辰之不移而衆星共之
子曰詩三百,孔安國曰篇之大數也
一言以蔽之,苞氏曰蔽猶當也
曰思無邪,苞氏曰歸於正
子曰導之以政,孔安國曰政謂法教
齊之以刑,馬融曰齊整之以刑罰也
民免而無恥,孔安國曰苟免罪也
導之以徳,苞氏曰德謂道徳
齊之以禮有恥且格,格者正也
子曰吾十有五而志乎學三十而立,有所成立也
四十而不惑,孔安國曰不疑惑也
五十而知天命,孔安國曰知天命之終始也
六十而耳順,鄭玄曰耳順聞其言而知其微旨也
七十而縱心所欲不踰矩,馬融曰矩法也縱心所欲無非法也
孟懿子問孝,孔安國曰鲁大夫仲孫何忌懿謚也
子曰無違樊遟御子告之曰孟孫問孝於我我對曰無違,鄭玄曰孟孫不曉無違意將問於樊遲故告之樊遲弟子樊須也
樊遲曰何謂也子曰生事之以禮死葬之以禮祭之以禮孟武伯問孝子曰父母唯其􁀣之憂,馬融曰武伯懿子之子仲孫彘也武謚也言孝子不妄爲非唯疾病然後使父母憂耳也
子游問孝,孔安國曰子游弟子也姓言名偃也
子曰今之孝者是謂能飬至於犬馬皆能有飬不敬何以别乎,苞氏曰犬以守禦馬以代勞能飬人者一曰人之所飬乃能至於犬馬不敬則無以别孟子曰飬而弗愛豕畜也愛而弗敬也獸畜也
子夏問孝子曰色難,色難謂承望父母顔色乃爲難也
有事弟子服其勞有酒食先生饌,馬融曰先生謂父兄饌飲食也
曽是以爲孝乎,馬融曰孔子喻子夏曰服勞先食汝謂此爲孝乎未足爲孝也承順父母顔色乃爲孝耳也
子曰吾與回言終日不違如愚,孔安國曰囬弟子也姓顔字子淵鲁人也不違者無所恠問於孔子之言黙而識之如愚也
退而省其私亦足以發回也不愚,孔安國曰察其退還與二三子説釋道義發明大軆知其不愚也
子曰視其所以,以用也言視所其行用也
觀其所由,由經也言觀其所經從也
察其所安人焉廋哉人焉廋哉,孔安國曰廋匿也言觀人終始安有所匿其情也
子曰温故而知新可以爲師矣,温尋也尋繹故者又知新可以爲師也
子曰君子不器,苞氏曰器者各周其用至於君子無所不施也
子貢問君子子曰先行其言而後從之,孔安國曰疾小人多言而行不周也
子曰君子周而不比,孔安國曰忠信爲周阿黨爲比也
小人比而不周子曰學而不思則罔,苞氏曰學而不尋思其義理罔然無所得之也
思而不學則殆,不學而思終卒不得使人精神疲殆也
子曰攻乎異端斯害也巳矣,攻治善道有統故殊塗而同歸異端不同歸也
子曰由誨汝知之乎,孔安國曰由弟子也姓仲名由字子路也
知之爲知之不知爲不知是知也子張學干禄,鄭玄曰子張弟子姓顓孫名師字子張干求也禄禄位也
子曰多聞闕疑慎言其餘則寡尤,苞氏曰尤過也疑則闕之其餘不疑猶慎言之則少過也
多見闕殆慎行其餘則寡悔,苞氏曰殆危也所見危者闕而不行則少悔也
言寡尤行寡悔禄在其中矣,鄭玄曰言行如此雖不得禄得禄之道也
哀公問曰何爲則民服,苞氏曰哀公鲁君之謚也
孔子對曰舉直錯諸枉則民服,苞氏曰錯置也舉用正直之人廢置邪枉之人則民服其上也
舉枉錯諸直則民不服季康子問使民敬忠以勸如之何,孔安國曰鲁卿季孫肥也康諡也
子曰臨之以荘則敬,苞氏曰荘嚴也君臨民以嚴則民敬其上也
孝慈則忠,苞氏曰君能上孝於親下慈於民則民忠也
舉善而教不能則民勸,苞氏曰舉用善人而教不能言則民勸也
或謂孔子曰子奚不爲政,苞氏曰或人以爲居位乃是爲政也
子曰書云孝乎惟孝友于兄弟施於有政是亦爲政也奚其爲爲政也,苞氏曰孝乎惟孝羙孝之辞也文于兄弟善於兄弟施行也所行有政道即是與爲政同也
子曰人而無信不知其可也,孔安國曰言人而無信其餘終無可也
大車無輗小車無䡄其何以行之哉,苞氏曰大車牛車也輗者轅端橫木以縛枙者也小車四馬車也䡄者轅端上曲拘衡者也
子張問十丗可知也,孔安國曰文質禮變也
子曰殷因於夏禮所損益可知也周因於殷禮所損益可知也,馬融曰所因謂三綱五常也所損益謂文質三統也
其或繼周者雖百丗亦可知,馬融曰物類相招勢数相生其變有常故可豫知也
子曰非其鬼而祭之謟也,鄭玄曰人神曰鬼非其祖孝而祭之是諂以求福也
見義不為無勇,孔安國曰義者所冝為也而不能為是無勇也
