source,commentary
論語子路第十三何晏集解,凡卅章
子路問政子曰先之勞之,孔安國曰先導之以徳使民信之然後勞之也易曰恱以使民民忘其勞之也
請益曰無倦,孔安國曰子路嫌其少故請益曰無倦者行此上事無倦則可也
仲弓爲季氏宰問政子曰先有司,王肅曰言為政當先任有司而後責其事也
赦小過舉賢才曰焉知賢才而舉之曰舉爾所知爾所不知人其舎諸,孔安國曰汝所不知者人将自舉之各舉其所知則賢才無遺也
子路曰衛君待子而為政子將奚先,苞氏曰問徃將何所先行也
子曰必也正名乎,馬融曰正正百事之名也
子路曰有是哉子之迃也奚其正名,苞氏曰迃揂逺也言孔子之言逺於事也
子曰野哉由也,孔安國曰野猶不達也
君子於其所不知盖闕如也,苞氏曰君子於其所不知當闕而勿據今由不知正名之義而謂之迂逺也
名不正則言不順言不順則事不成事不成則禮樂不興禮樂不興則刑罰不中,孔安國曰禮以安上樂以移風二者不行則有淫刑濫罰也
刑罰不中則民無所措手足故君子名之必可言也言之必可行也,王肅曰所名之事必可得而明言也所言之事必可得而遵行也
君子於其言無所苟而巳矣樊遅請學稼子曰吾不如老農請學為圃子曰吾不如老圃,馬融曰樹五穀曰稼樹䒹𬞞曰圃也
樊遅出子曰小人哉樊須也上好禮則民莫敢不敬上好義則民莫敢不服上好信則民莫敢不用情,孔安國曰情情實也言民化其上各以情實應也
夫如是則四方之民襁負其子而至矣焉用稼,苞氏曰禮義與信足以成徳何用學稼教民乎負者以器曰襁也
子曰誦詩三百授之以政不達使於四方不能専對雖多亦奚以為哉,専猶獨也
子曰其身正不令而行其身不正雖令不從,令教令也
子曰鲁衛之政兄弟也,苞氏曰鲁周公之封衛康叔之封也周公康叔既為兄弟康叔睦於周公其國之政亦如兄弟也
子謂衛公子荆善居室,王肅曰荆與蘧瑗史鰌並為君子也
始有曰苟合矣少有曰苟完矣冨有曰苟羙矣子適衛冉有僕,孔安國曰孔子之衛冉有御也
子曰庶矣哉,孔安國曰庶衆也言衞民衆多也
冉有曰既庶矣又何加焉曰冨之曰既冨矣又何加焉曰教之子曰苟有用我者期月而巳可也三年有成,孔安國曰言誠有用我於政事者期月而可以行其政教必三年乃有成功也
