source,commentary
王黍離第六,王國者周室東都王城畿内之地在豫州今之洛陽是也幽王滅平王東遷政遂微弱詩不能復雅下列稱風以王當國猶春秋稱王人
黍離,如字說文作䅻
過故,古卧反又古禾反
顚覆,芳服反
彷,蒲皇反
徨,音皇
鎬京,胡老反
能復,扶又反
而同於國風焉,崔集注本此下更有猶尊之故稱王也今詩本皆無
揺揺,音遥
所愬,蘇路反
蒼天,本亦作倉采郎反爾雅云春爲蒼天莊子云天之蒼蒼其正色邪
昊天,胡老反夏爲昊天字書從日夰聲夰音工老反
旻天,密巾反閔也秋爲旻天
之穗,音遂秀也
所更,音庚
如噎,於結反
君子于役危難,乃旦反下注同
以風,福鳳反
曷至,寒末反何也
雞棲,音西
于時,如字本亦作塒音同爾雅同玉篇持理反鑿牆以棲雞
鑿,在各反
言畜,許又反
其有佸,戸括反說文口活反㑹也韓詩至也
下括,古活反至也
弋,本亦作杙羊職反或音羊特反
君子陽陽遠害,于万反
執簧,音皇笙簧
其樂,音洛注且樂和樂及下章同
只且,子徐反又作且七也反
陶陶,音遥和樂貌
執翿,徒刀反纛也
由敖,五刀反遊也
也,徒報反沈徒老反俗作纛
翳也,於計反
於燕,本又作宴於見反
揚之水,如字激揚也或作楊木之字非
遠屯,徒門反
戍,束遇反守也韓詩云舎
怨思,如字沈息嗣反
久令,力呈反
迫近,附近之近或如字
而數,音朔
束薪,音新
激揚,經歷反
至湍,吐端反
迅也,音信又蘇俊反
彼其,音記詩内皆放此亦作已亦同
束蒲,如字毛云草也鄭云蒲柳也孫毓云蒲草之聲不與戍許相協箋義爲長今則二蒲之音未詳其異耳
中谷有蓷,吐雷反爾雅云鵻也韓詩云茺蔚也廣雅又名益母
飢,本又作饑居疑反榖不熟
饉,音覲𬞞不熟
暵,呼但反徐音漢菸貌也說文云水濡而乾也字作又作灘皆他安反
鵻,音隹爾雅又作萑音同
菸,於據反何音於說文云鬱也廣雅云臰也
仳,匹指反徐符鄙反又敷姊反別也字林及几扶罪二反
嘅其,口愛反
嘆矣,本亦作歎吐丹反協韻也
其脩,如字本或作蓨音同且乾也
歗矣,籀文嘯字本又作嘯
徒用,如字徒空也沈云當作從
啜,張劣反泣貌
將復,扶又反
兔爰背畔,音佩
不樂,沈音岳又音洛注同
欲覺,古孝反又如字下同
所操,七刀反本亦作懆沈七感反今作躁與定本異與箋義合
蹙,子六反本亦作戚七歷反
百罹,本又作離力知反憂也
吪,本亦作訛五戈反動也
我長,張丈反
大,音代賀反
罦,音俘覆車也郭云今之翻車大罔也
覆,芳服反
車,赤奢反
罿,昌鍾反罬也韓詩云施羅於車上曰罿字林上凶反
罬,張劣反郭徐姜雪姜穴二反爾雅云罬謂之罦罦覆車也
葛藟,力軌反藟似葛廣雅云藟藤也
刺桓王,本亦作刺平王案詩譜是平王詩皇甫士安以爲桓王之詩崔集注本亦作桓王
之滸,呼五反水涯也
長不,張丈反下同
水涯,本亦作厓魚佳反
恩施,始豉反下同
終遠,于万反又如字注下皆同
之涘,音俟涯也
王又無母恩也,一本作王后
漘,順春反爾雅云夷上洒下曰漘旁從水郭云涯上平坦而下水深爲漘不發聲也
隒,魚檢反何音檢爾雅云重甗隒郭云形似累兩重甑上大下小李巡云隒阪也詩本又作水旁兼者字書音吕恬理染二反廣雅云溓淸也與此義乖
采葛使出,所吏反下並同
以共,音恭
艾兮,五蓋反
大車檻檻,胡覽反車行聲
毳衣,尺鋭反冕名
如菼,吐敢反
鵻也,本亦作萑音隹
蘆之,力吳反
薍也,五患反
巡行,下孟反
衣繢,胡妹反
無禮與,音餘
啍啍,他敦反徐又徒孫反重遲貌
如璊,音門赬也說文作璊云以毳爲罽也解此璊云玉赬色也禾之赤苗謂之樠玉色如之
赬也,勑貞反赤也
皦日,本又作皎古了反白也
壙中,苦晃反
有別,彼列反
丘中有麻墝,本亦作墽苦交反
埆,苦角反又音學本或作逮此從孫義而誤耳
之處,昌慮反
於朝,直遥反
則治理,直吏反
將其,王申毛如字鄭七良反下同
施施,如字
伺,音司
閒,音閑又如字
來食,如字一云鄭音嗣
復來,扶又反
詒我,音怡
佩玖,音久石次玉者說文紀又反云石之次玉黒色者
能遺,唯季反下同
