source,commentary
陳宛丘詁訓傳第十二,陳者胡公嬀滿之所封也其先虞舜之胄有虞遏父者爲周陶正武王賴其器用與其神明之後故妻以元女其子滿乃封於陳以備三恪其地宓羲之墟在古豫州之界宛丘之側
宛丘,怨阮反毛云四方髙中央下曰宛丘爾雅云宛中宛丘郭云中央隆髙
之湯,佗郎反蕩也舊他浪反
洵有,音荀信也
則傚,戸敎反
坎其,苦感反坎坎擊鼓聲
值其,直置反持也
鷺,音路白鳥也一名舂鉏
爲翳,於計反
指麾,毁危反字又作撝
缶,方有反盎也
盎,本亦作㼜烏浪反
翿,音導又音陶翳也
東門之枌,符云反白榆也
亟會,欺冀反
之栩,況浦反杼也
杼也,常汝反說文丈與反
婆,歩波反說文作媻音同
娑,桑何反婆娑舞也
榖旦,鄭音旦明也本亦作且王七也反苟且也徐子餘反
于差,鄭初佳反擇也王音嗟韓詩作嗟徐七何反沈云毛意不作嗟案毛無改字冝從鄭讀
曰相擇,音越下曰往矣同
以􁈻,子公反毛數也鄭緫也
會處,昌慮反
如荍,祁饒反芘芣也郭云荆葵也
芘,音毗又芳耳反
芣,音浮又芳九反
相說,音恱
乃遺,唯季反
情好,呼報反
衡門,如字衡橫也沈云此古文橫字
誘,音酉
愿,音願謹也
掖,音亦扶持也
棲遟,音西
興治,直吏反
泌,悲位反泉水也
洋洋,音羊
以樂,本又作􁇎毛音洛鄭力召反沈云舊皆作樂字逸詩本有作疒下樂以形聲言之殊非其義療字當從疒下尞案說文云􁇎治也療或􁇎字也則毛本止作樂鄭本作􁇎注放此
慤愿,苦角反
魴,音房
取妻,音娶下文同
東門之池,池城池也孔安國云停水曰池
以漚,烏豆反柔也
可緝,七立反西州人謂績爲緝
叔姬,音淑本亦作淑善也
晤歌,五故反毛遇也鄭對也
紵,直吕反字又作苧
菅,古顔反茅已漚為菅
東門之楊親迎,魚敬反下注同
牂牂,子桑反盛貌
煌煌,音皇
肺肺,普貝反又蒲貝反
晢晢,之世反
墓門陳它,本亦作佗同徒多反五父也史記以為厲公
殺君,音試本又作弑同
以斯,所冝反又如字又音梳鄭注尚書云斯析也爾雅云斯侈離也孫炎云斯析之離讀者如字
析也,星歴反
幽閒,音閑
不睹,都魯反又作覩
相也,息亮反
猶去,羌呂反
禍難,乃旦反
有鴞,户驕反惡聲鳥也
萃止,徂醉反集也
柟也,冉鹽反
人則惡之,烏路反
訊之,本又作誶音信徐息悴反告也韓詩訊諫也
防有鵲巢,防邑名也
邛有,其恭反丘也
苕,徒凋反革也
侜,陟留反侜張誑也說文云有壅蔽也
予美,韓詩作娓音尾娓美也
忉忉,都勞反憂也
誑也,九況反
甓,蒲厯反令適也
鷊,五厯反綬草也
令,音零字書作瓴
適,都厯反字書作甋
綬草,音受
惕惕,吐歷反
月出刺好色,呼報反序同
而說,音恱澤陂詩同
皦兮,古了反本又作皎月光也
白晳,星歷反
佼人,字又作姣古卯反好也方言云自關而東河濟之閒凡好謂之姣
僚兮,本亦作嫽同音了好貌
舒窈,烏了反又于表反
糾兮,其趙反又其小反一音其了反窈糾舒之姿說文音已小反又居酉反
悄兮,七小反憂也
皓兮,胡老反
劉兮,本又作懰同力久反好貌埤蒼作嬼嬼妖也
懮,於久反舒貌
慅兮,七老反憂也
燎兮,力召反又力弔反
夭紹,於表反
慘兮,七感反憂也
株林,陟朱反株林夏氏邑也
夏姬,戸雅反注下同
御叔,魚吕反又如字
淫泆,音逸
之行,下孟反
觝拒,都禮反
乗馬,繩證反下乗驕注君乗馬君乗驕車乗並同
說于,音稅舎也注同
乗驕,音駒沈云或作駒字是後人改之皇皇者華篇内同
澤陂,彼皮反陂澤障也
憂思,息嗣反
行父,音甫
涕,他弟反自目曰涕
泗,音四自鼻曰泗
滂,普光反
沱,徒河反下文同
與荷,音河夫渠也
澤障,章亮反
夫,音符本亦作芙下同
渠,其居反本亦作蕖
之莖,幸耕反
佼大,古卯反
覺也,音敎
與蕑,毛古顔反蘭也鄭改作蓮練田反夫渠實
且卷,本又作婘同其貟反好貌
悁悁,烏玄反猶悒悒本又作莟又作戸感反
萏,本又作大感反
且儼,本又作曮魚檢反矜莊貌
輾轉,張輦反本又作展
