source,commentary
胠篋第十,舉事以名篇
胠,李起居反史記作愶徐起法反一音虚乏反司馬云從旁開爲胠一云發也
篋,苦協反
探,吐南反
囊,乃剛反
匱,其位反檻也
必攝,如字李云結也崔云收也
緘,古減反
縢,向崔本作同徒登反崔云約也案廣雅云緘皆繩也
扃,古熒反崔李云關也
鐍,古穴反李云紐也崔云環舌也
知也,如字又音智下同
揭,徐其謁反又音桀三蒼云舉也擔也負也
擔,丁甘反
而趨,七須反李云走也
唯恐,丘用反
郷之,本又作向亦作曏同許亮反
爲大盜,于僞反下及下注而爲同
積者,如字李子賜反
罔罟,音古罔之通名
耒,力對反徐力猥反郭吕匱反李云犂也一云耜柄也
耨,乃豆反李云鋤也或云以木爲鋤柄
所刺,徐七智反
闔,戸臘反
四竟,音境下之竟同
治邑,直吏反
屋,周禮夫三爲屋
州,五黨爲州二千五百家也
閭,五比爲閭二十五家也
郷,五州爲郷萬二千五百家也
田成子,齊大夫陳恒也
一旦,宋元嘉中本作一日
殺,音試
齊君,簡公也春秋哀公十四年陳恒殺之于舒州
而盜其國,司馬云謂割安邑以東至琅邪自爲封邑也
聖知,音智下同
十二世有齊國,自敬仲至莊子九世知齊政自太公和至威王三世爲齊侯故云十二世也
以守,如字舊音狩
比干剖,普口反謂割心也崔本作節云支解也
萇,直良反
弘胣,本又作肔徐勑紙反郭詩氏反崔云讀若拖或作施字胣裂也淮南子曰萇弘鈹裂而死司馬云胣剔也萇弘周靈王賢臣也案左傳是周景王敬王之大夫魯哀公三年六月周人殺萇弘一云刳膓曰胣
子胥靡,密池反司馬如字云縻也崔云爛之於江中也案子胥伍貟也諫夫差夫差不從賜之屬鏤以死投之江也
焉得,於䖍反
故跖,之石反
之藏,才浪反又如字
知可,如字本或作知可否
分均,符問反又如字
无治,直吏反下文始治同
魯酒薄而邯,音寒
鄲,音丹邯鄲趙國都也
圍,楚宣王朝諸侯魯恭公後至而酒薄宣王怒欲辱之恭公不受命乃曰我周公之胤長於諸侯行天子禮樂勲在周室我送酒巳失禮方責其薄無乃六甚遂不辭而還宣王怒乃發兵與齊攻魯梁惠王常欲擊趙而畏楚救楚以魯爲事故梁得圍邯鄲言事相由也亦是感應宣王名熊良夫悼王之子恭公名奮穆公之子許愼注淮南云楚㑹諸侯魯趙俱獻酒於楚王魯酒薄而趙酒厚楚之主酒吏求酒於趙趙不與吏怒乃以趙厚酒易魯薄酒奏之楚王以趙酒薄故圍邯鄲也
掊,普口反
擊,徐古歷反
縱舎,音捨注同
閑邪,似嗟反
去華,起吕反下注去欲去其皆同
聖人巳死則大盜不起,向云事業日新新者爲生故者爲死故曰聖人巳死也乗天地之正御日新之變得實而損其名歸眞而忘其塗則大盗息矣
爭尚,爭鬪之爭後皆同
聖人不死大盜不止,向云聖人不死言守故而不日新牽名而不造實也大盜不止不亦冝乎
爲之斗斛以量之,向云自此以下皆所以明苟非其人雖法無益
權衡,李云權稱錘衡稱衡也錘音直僞反
符璽,音徙
矯之,居表反
竊鉤,鉤謂帶也
揭,其謁其列二反
斧鉞,音越
能禁,音今又居鴆反下不可禁同
擿玉,持赤反義與擲字同崔云猶投棄之也郭都革反李云刻也
殫,音丹盡也
鑠絶,郭李詩灼反向徐音藥崔云燒斷之也
竽,徐音于
瑟,本亦作笙
塞瞽曠,崔本塞作杜云塞也
膠,音交徐古孝反
喪矣,息浪反
攦,郭吕係反又力結反徐所綺反李云折也崔云撕之也
工倕,音垂堯時巧者也一名睡
蜘,音知
蛛,音誅
蛣,起一反
蜣,音羌
之行,下孟反
鉗,李巨炎反又其嚴反
攘,如羊反
之帥,本又作率同所類反
不鑠,朱灼反崔云不消壞也向音燿
不僻,匹亦反
爚,徐音藥三蒼云火光銷也司馬崔云散也
此數,所主反
容成氏,司馬云此十二氏皆古帝王
驪,徐力池反李音犂
畜,徐敕六反
伏戲,音羲
慊,口簟反
樂其,音洛
而不相往來,一本作不相與往來撿元嘉中郭注本及崔向永和中本並無與字
至治,直吏反注同
頸,如字李巨盈反
贏,音盈崔云裹也廣雅云負也
糧,音良
而趣,七于反徐七喻反
上好,呼報反注下皆同
弩,音怒
畢弋機變,李云兔網曰畢繳射曰弋弩牙曰機
之知,音智下及注并下知詐皆同
鉤餌,如志反
罔罟罾,音曽
笱,鉤釣鉤也餌魚餌也廣雅云罟謂之罔罾魚網也爾雅云嫠婦之笱謂之罶
削,七妙反
格,古百反李云削格所以施羅網也
羅落罝,子斜反
罘,本又作罦音浮爾雅云鳥罟謂之羅兔罟謂之罝罬謂之罦罦覆車也郭璞云今翻車也
漸毒,李云漸漬之毒不覺深也崔云漸毒猶深害
頡,戸結反
滑,于八反頡滑謂難料理也崔云纏屈也李音骨滑稽也一云頡滑不正之語也
解,苦懈反
垢,苦豆反司馬崔云解垢隔角也或云詭曲之辭
每每,李云猶昏昏也
舎己,音捨下文同
上悖,李郭云必内反又音佩司馬云薄食也
下爍,失約反崔云消也司馬云崩竭也崔向夲作櫟同徐音藥
中墮,許規反毁也
之施,始豉反
惴,本亦作􁒡又作喘川兖反向音揣
耎,耳轉反崔云蠉􁒡動蟲也一云惴耎謂無足蟲
肖翹,音消下音祁饒反崔云肖翹植物也李云翾飛之屬也
種種,向章勇反李云謹慤貌一云淳厚也
而說,音恱下同
役役,李云鬼黠貌一云有爲人也
恬,徒謙反
惔,徒暫反徐大敢反
啍啍,李之閏反又之純反郭音悙以已誨人之貌下同司馬云少智貌徐許彭反又許剛反向本作哼音亨崔本上句作哼哼少知而芒也一云哼哼壯健之貌
