source,commentary
山木第二十,舉事以名篇
山中,釋名云山崖也産生物也說文云山宣也謂能宣散氣生萬物也
大木,釋名云木冒也冒地而生也字林云木衆樹之緫名白虎通云木踊也
夫出,如字夫者夫子謂莊子也本或即作夫子
豎,市主反
烹之,普彭反煑也
无譽,音餘
无訾,音紫毁也徐音疵
一上,如字又時掌反
爲量,音亮
人倫之傳,直專反司馬云事類可傳行也
則剉,子卧反本亦作挫同
之郷,如字一音許亮反
市南冝僚,了蕭反徐力遥反司馬云熊冝僚也居市南因爲號也李云姓熊名冝僚案左傳云市南有熊冝僚楚人也
无須臾離,力智反絕句崔本無離字
居然,崔讀以居字連上句
尚行,下孟反
豐狐,司馬云豐大也
胥䟽,如字司馬云胥須也䟽菜也李云胥相也謂相望䟽草也
機辟,婢亦反
刳形,音枯廣雅云屠也
去皮,起吕反下去欲去君同
洒心,先典反本亦作洗音同
去欲,如字徐音慾
欲令,力呈反章末同
可樂,音􁅅
无形倨,音據司馬云無倨敖其形
躓,之實反又知吏反
礙,五代反
无留居,司馬云無留安其居
我无食,一本我作餓
不與,音預
大莫,莫無也
方舟,司馬云方並也
惼心,必善反爾雅云急也
則呼,火故反下同
張歙,許及反徐許輒反郭踈獵反張開也歙斂也
北宫奢,李云衞大夫居北宫因以爲號奢其名也
爲衞,于僞反
賦斂,力豔反
爲壇,但丹反李云祭也禱之故爲壇也
上下之縣,音玄司馬云八音備爲縣而聲髙下
王子慶忌,李云王族也慶忌周大夫也怪其簡速故問之
泊然,歩各反
侗乎,吐功敕動二反無知貌字林云大貌一音慟
儻,敕蕩反
萃乎,在醉反
芒乎,莫郎反
欣說,音恱
強梁,多力也
曲傅,音附司馬云謂曲附己者隨之也本或作傳張戀反
不挫,子卧反
大,音泰
公任,如字李云大公大夫稱任其名
子幾,音祈又音機
子惡,烏路反注及下同
於好,呼報反章内同
翂翂,音紛字或作
翐翐,音秩徐音族字或作司馬云翂翂翐翐舒遲貌一云飛不髙貌李云羽翼聲
迫脅而棲,李云不敢獨棲迫脅在衆鳥中纔足容身而宿辟害之至也
從容,七容反
其緒,緒次緒也
行列,戸剛反下亂行同
不斥,音尺
卒不,子恤反終也又七忽反
飾知,音智
明汙,音烏
揭,其列其謁二反
爲迕,五故反
者墮,許規反
去功,起吕反
居得行,如字又下孟反注同
泊,歩各反
衣裘,於旣反
褐,戸割反
杼,食汝反又音序
子桑雽,音戸本又作􁒤音干李云桑姓􁒤其名隱人也或云姓桑雽名隱
伐樹於衞,一本作伐樹於宋削迹於衞
此數,所主反
何與,音餘下放此
假,古雅反李云國名
林回,司馬云殷之逃民之姓名
爲其,如字下同又皆于僞反
布與,布謂貨財也
淡,如字又徒暫反
无挹,音揖李云無所執持也
去飾,起吕反
眞,司馬本作直
泠,音零
禹,司馬云泠曉也謂以眞道曉語禹也泠或爲命又作令命猶敎之
莊子衣,於旣反
大布,司馬云麤布也
正緳,賢節反又苦結反司馬云帶也
係履,李云履穿故係
而過,古禾反
魏王,司馬云惠王也
憊,皮拜反又薄計反司馬本作病
螣,音騰本亦作騰
柟,音南木名
攬,舊歷敢反
蔓,音萬郭武半反
而王,往況反司馬本作往
長,丁亮反本又作張音同司馬直良反云兩枝相去長逺也
羿,音詣或戸係反
蓬蒙,符恭反徐扶公反司馬云羿古之善射者蓬蒙羿之弟子
眄,莫練反舊莫顯反本或作睥普計反
睨,音詣郭五米反李云邪視也
長技,其綺反
柘棘,章夜反
枳,吉氏反又音紙
枸,音矩
悼,如字又直弔反
不便,婢面反注同
亂相,息亮反
見心,賢遍反
強爲,其丈反
槁木,苦老反下同
猋氏,必遥反古之無爲帝王也
犁然,力兮反又力牛反司馬云犁然猶栗然
有當,丁浪反
還目,音旋
而窺,徐起規反
造大,司馬云造適也
損易,以豉反注下同
窮桎,之實反
運物,司馬云運動也
之泄,息列反司馬云發也徐以世反
言與之,言我也
莫知,音智
鷾,音意
鴯,音而或云鷾鴯燕也
目之所不冝處,昌吕反言不可止處目已羅絡知之故棄之
其禪,市戰反司馬云授予也
焉知,於䖍反下同
雕,徐音彫本亦作彫
陵之樊,音煩司馬云雕陵陵名樊藩也謂遊栗園藩籬之内也樊或作埜埜古野字
翼廣,光浪反
運寸,司馬云可回一寸也
感周之顙,息蕩反李云感觸也
翼殷不逝目大不覩,司馬云殷大也曲折曰逝李云翼大逝難目大視希故不見人
蹇,起䖍反
躩,李驅碧反徐九縛反司馬云疾行也案即論語云足躩如也
執彈,徒旦反
留之,力救反司馬云宿留伺其便也
螳,音堂
蜋,音郎
執翳,於計反司馬云執草以自翳也
搏之,郭音博徐音付
之見乎,賢遍反
其眞,司馬云眞身也
怵然,敕律反
誶之,本又作訊音信問也司馬云以周爲盜栗也
三月不庭,一本作三日司馬云不出坐庭中三月
藺,力信反一本作蕳
且,子餘反司馬云藺且莊子弟子
夷易,以豉反
不度,直洛反
自見,賢遍反
上掊,普口反
陽子,司馬云陽朱也
而去,起吕反
之行,下孟反
