source,commentary
内篇,内者對外立名說文云篇書也字從竹從艹者草名耳非也
逍,音銷亦作消
遥,如字亦作摇
遊,如字亦作游逍遥遊者篇名義取閒放不拘怡適自得
第一郭象注夫小大,音符
之場,直良反
事稱,尺證反
各當,丁浪反
其分,符問反
北冥,本亦作溟覓經反北海也嵇康云取其溟漠無涯也梁簡文帝云窅冥無極故謂之冥東方朔十洲記云水黒色謂之冥海無風洪波百丈
鯤,徐音昆李侯温反大魚名也崔譔云鯤當爲鯨簡文同
其幾,居豈反下同
鵬,歩登反徐音朋郭甫登反崔音鳳云鵬即古鳳字非來儀之鳳也說文云朋及鵬皆古文鳳字也朋鳥象形鳳飛羣鳥從以萬數故以鵬爲朋黨字字林云鵬朋黨也古以爲鳳字
夫莊,音符發句之端皆同
性分,符問反下皆同
達觀,古亂反
冝要,一遙反
垂天之雲,司馬彪云若雲垂天旁崔云垂猶邊也其大如天一面雲也
海運,司馬云運轉也向秀云非海不行故曰海運簡文云運徙也
豈好,呼報反下皆同
大處,昌慮反下同
何厝,七故反本又作措
齊諧,戶皆反司馬及崔並云人姓名簡文云書
志怪,志記也怪異也
水擊,崔云將飛舉翼擊水踉蹌也踉音亮蹌音七亮反
搏,徒端反司馬云搏飛而上也一音搏崔云拊翼徘徊而上也
扶搖,徐音遙風名也司馬云上行風謂之扶搖爾雅云扶摇謂之飈郭璞云暴風從下上也
而上,時掌反注同
自勝,音升下同
決然,喜缺反下同
數仞,色主反下同
非樂,音嶽又五孝反
搶,七羊反
枋,音方
野馬,司馬云春月澤中遊氣也崔云天地間氣如野馬馳也
塵埃,音哀崔云天地間氣蓊鬱似塵埃揚也
相吹,如字崔本作炊
所馮,皮氷反本亦作憑
色邪,也差反助句不定之辭後放此
且夫,音符
覆,芳服反
杯,崔本作盃
坳堂,於交反又烏了反李又伊九反崔云堂道謂之坳司馬云塗地令平支遁云謂有坳垤形也
芥,吉邁反徐古邁反一音古黠反李云小草也
則膠,徐李古孝反一音如字崔云膠著地也李云黏也
稱事,尺證反後同
其濟,子細反本又作齊如字
之生,本亦作主字
至當,丁浪反後皆同
而後乃今培,音裴重也徐扶杯反又父宰反三音扶北反本或作陪
風,絶句
背負靑天,一讀以背字屬上句
夭,於表反司馬云折也
閼,徐於葛反一音謁司馬云止也李云塞也
蜩,音條司馬云蟬
學鳩,如字一音於角反本又作鷽音同本或作鸒音預崔云學讀爲滑滑鳩一名滑雕司馬云學鳩小鳩也李云鶻鵰也毛詩草木䟽云鶻鳩班鳩也簡文云月令云鳴鳩拂其羽是也
我決,向徐喜缺反李呼穴反李頤云疾貌
