source,commentary
漁父第三十一,以人名篇
緇帷,司馬云黒林名也本或作惟
杏壇,司馬云澤中髙處也李云壇名
有漁父者,音甫取魚父也一云是范蠡元嘉本作有漁者父則如字
須眉,本亦作鬚眉
交白,如字李云俱也一本作皎
揄,音遥又音俞又褚由反謂垂手衣内而行也李音投投揮也又士由反
袂,面世反李音芮
以上,時掌反
距陸,李云距至也
飾禮,如字本又作飭音敕
下以化齊民,李云齊等也許愼云齊等之民也如淳云齊民猶平民元嘉本作化於齊民後句如無於字
君與,音餘下同
以危,危或作僞
其分,如字本又作介音界司馬云離也
杖,直亮反
挐,女居反司馬云橈也音饒
郷而,香亮反或作嚮同
緒言,猶先言也
竊待,待或作侍
咳,苦代反
唾,吐臥反
相丘,息亮反
曰嘻,香其反
之好,呼報反下同
丘少,詩召反下同
而經子之所以,經經營也司馬云經理也
正治,直吏反下官事不治同
不屬,音燭
長少,丁丈反後遇長同
不勝,音升
行不,下孟反
工技,其綺反
貢職,職或作賦
春秋後倫,朝覲不及等比也
不飭,音敕
不泰,本又作大音同徐敕佐反後同
八疵,祀知反
之揔,李云謂監也
道言,音導
稱譽,音餘
以敗,補邁反
惡人,烏路反下同
之慝,他得反
善否,悲美反惡也又方九反
兩容頰適,善惡皆容顔貌調適也頰或作顔
以挂,音卦別也又音圭
之叨,吐刀反
很,胡懇反
能去,起吕反
愀然,在九反又七小反
難語,魚據反下同本或作悟
愈數,音朔
不離,力智反
故強,其丈反下同
歡樂,音洛下同
禄禄,如字又音録謂形見爲禮也司馬云録領録也
蚤,音早字亦作早
湛,丁南反下同
丘得過也,謂得過失也過或作遇
而比,如字謂親見比數也又毗志反
乃刺,七亦反
波定,李云謂戰如波也案謂船行故水波去逺則波定
旁車,歩浪反
萬乗,繩證反下同
倨,音據
敖,五報反
曲要,一遥反
磬折,之設反
湛於,湛或作其
下人,遐嫁反下及注同
而閒,音閑
蝡,如兖反
