source,commentary
讓王第二十八,以事名篇
子州支父,音甫李云支父字也即支伯也
幽憂之病,王云謂其病深固也
善卷,卷勉反居阮反又音眷李云姓善名卷
衣皮,於旣反下同
其處,昌慮反
石戸,本亦作后
之農,李云石戸地名農農人也
捲捲,音權郭音眷用力貌
葆力,音保字亦作保
以入於海,司馬云凡言入者皆居其洲島之上與其曲隈中也
大王,音太下同
亶,丁但反
父,音甫下同
邠,筆貧反徐甫巾反
不以所用養害所養,地所以養人也今爭以殺人是以地害人也人爲地養故不以地故害人也
因杖,直亮反
筴,初革反
相連,力展反司馬云連讀曰輦
岐山,其冝反或祁支反
不以養傷身不以利累形,王云富貴有養而不以昧養傷身貧賤無利而不以求利累形也
弑其,音試
王子捜,素羔反又悉遘反又邀遘反李云王子名淮南子作翳
丹穴,爾雅云南戴日爲丹穴
以艾,五蓋反
王輿,一本作玉輿
援,音爰
而呼,火故反本或作歎
以舎,音捨
非惡,烏路反下及下章真惡同
子華子,司馬云魏人也
昭僖侯,司馬云韓侯
攫,俱碧反俱縛反或又史虢反李云取也
廢,李云棄也司馬云病也一云攫者援書銘廢者斬右手
其輕於韓又逺,絶句
魯君,一本作魯侯李云哀公也
苴,音麤徐七餘反李云有子麻也本或作麤非也
飯牛,符晚反
之使,所吏反下及下章同
家與,音餘
而遺,唯季反下皆同
復來,音服或音扶又反下章皆同
緒餘,並如字徐上音奢下以嗟反司馬李云緒者殘也謂殘餘也
土,敕雅反又片賈行賈二反又音如字
苴,側雅反又知雅反司馬云土苴如糞草也李云土苴糟魄也皆不眞物也一云土苴無心之貌
必察其所以之,王云聖人眞以持身餘以爲國故其動作必察之焉所以之者謂德所加之方也所爲者謂所以待物也動作於此不必察也
所要,一遥反
子陽,鄭相
不好,呼報反
即令,力呈反
拊心,徐音撫
得佚,音逸
樂,音洛
君過,古臥反本亦作遇
作難,乃旦反下章同
殺子陽,子陽嚴酷罪者無赦舎人折弓畏子陽怒責因國人逐猘狗而殺子陽
楚昭王,名軫平王子
屠羊說,音恱或如字
從者,才用反
強之,其丈反
見之,賢遍反下同
之知,音智
入郢,以井反
毁約,如字徐於妙反
而見,如字亦賢遍反
爲我,于僞反
三旌,三公位也司馬本作三珪云謂諸侯之三卿皆執珪也
妄施,如字又始豉反
茨,徐疾私反李云蓋屋也
蓬戸,織蓬爲戸
桑以爲樞,尺朱反司馬云屈桑條爲戸樞也
甕牖,音酉司馬云破甕爲牖
二室,司馬云夫妻各一室
褐,下葛反郭音葛字或作䕣
爲塞,悉代反司馬云以褐衣塞牖也
匡坐而弦,司馬云匡正也案弦謂弦歌
中紺,古暗反李云紺爲中衣加素爲表
華冠,胡化反以華木皮爲冠
縰履,所倚反或所買反本或作并下曳縰同三蒼解詁作躧云躡也聲類或作屣韋昭蘇寄反通俗文云履不著跟曰屣司馬本作踐李云縰履謂履無跟也王云體之能躡舉而曳之也履或作屨
杖藜,以藜爲杖也司馬本作扶杖也
應門,自對門也
嘻,許其反
逡巡,七旬反
