source,commentary
春秋穀梁傳昭公第十,〇昭公名稠景王四年即位
范寗集解元年春王正月公即位繼正即位正也○叔孫豹㑹晉趙武楚公子圍齊國弱宋向戍衞齊惡陳公子招蔡公孫歸生鄭罕虎許人曹人于郭,○招上昭反郭左氏作虢
○三月取鄆,鄆魯邑言取者叛戾不服○鄆音運
○夏秦伯之弟鍼岀奔晉諸侯之尊弟兄不得以屬通其弟云者親之也親而奔之惡也,○鍼其廉反惡烏路反
○六月丁巳邾子華卒○晉荀呉帥師敗狄于大原,太原地〇大音泰
傳曰中國曰大原夷狄曰大鹵號從中國名從主人,襄五年注詳矣〇上郞古反
○秋莒去疾自齊入于莒莒展出奔呉○叔弓帥師疆鄆田疆之爲言猶竟也,爲之境界○去起吕反竟音境
葬邾悼公○冬十有一月已酉楚子卷卒,○卷音權左氏作麇
楚公子比出奔晉二年春晉侯使韓起來聘○夏叔弓如晉○秋鄭殺其大夫公孫黒〇冬公如晉至河乃復,乃者亡乎人之辭刺公弱劣受制彊臣
恥如晉故著有疾也,公凡四如晉季氏訢公于晉侯使不見公公懼不利于已故公託至河有疾而反以殺恥也十二年傳曰季氏不使遂乎晉與此傳互文以見義然則十三年二十一年如晉與此義同二十三年經曰至河乃復是微有疾而反嫌與上四如晉同故明之〇見去聲
季孫宿如晉公如晉而不得入季孫宿如晉而得入惡季孫宿也,明晉之不見公季孫宿之所爲○惡烏路反
三年春王正月丁未滕子原卒○夏叔弓如滕○五月葬滕成公○秋小邾子來朝,○朝直遥反
○八月大雩○冬大雨雹,〇雨于付反雹皮學反
〇北燕伯𣢾出奔齊其曰北燕從史文也四年春王正月大雨雪,雪或爲雹〇雨雪于付反左氏作雨雹
夏楚子蔡侯陳侯鄭伯許男徐子滕子頓子胡子沈子小邾子宋丗子佐淮夷㑹于申,楚靈王始㑹諸侯也〇沈音審
楚人執徐子,稱人以執執有罪
〇秋七月楚子蔡侯陳侯許男頓子胡子沈子淮夷伐呉,衆國之君傾衆悉力以伐彊敵内外之害重故謹而月之定四年伐楚亦月此其例也
執齊慶封殺之此入而殺其不言入何也慶封封乎呉鍾離,言時殺慶封自于鍾離實不入呉
其不言伐鍾離何也不與呉封也慶封其以齊氏何也,據巳絶于齊
爲齊討也靈王使人以慶封令於軍中曰有若齊慶封弒其君者乎,謂與崔杼共弑莊公光○爲于僞反
慶封曰子一息我亦且一言曰有若楚公子圍弑其兄之子而代之爲君者乎軍人粲然皆笑,粲然盛笑貌○粲七旦反
慶封弑其君而不以弑君之罪罪之者慶封不爲靈王服也不與楚討也,傳例曰稱人以殺大夫爲殺有罪今殺慶封經不稱人故曰不以弑君之罪罪之○爲于僞反
春秋之義用貴冶賤用賢治不肖不以亂治亂也孔子曰懷惡而討雖死不服其斯之謂與,○與音餘
遂滅厲遂繼事也○九月取繒○冬十有二月乙卯叔孫豹卒五年春王正月舎中軍貴復正也,魯次國舊二軍襄十一年立三軍今毀之故曰復正○舎音捨
〇楚殺其大夫屈申,〇屈居勿反
○公如晉○夏莒牟夷以牟婁及防兹來奔以者不以者也來奔者不言岀,以其方向内也
及防兹以大及小也莒無大夫其曰牟夷何也以其地來也以地來則何以書也重地也,竊地之罪重故不得不録其人
〇秋七月公至自晉○戊辰叔弓帥師敗莒師于賁泉,賁泉魯地○賁泉扶粉反左氏作蚡泉
狄人謂賁泉失台號從中國名從主人,○台湯來反
○秦伯卒○冬楚子蔡侯陳侯許男頓子沈子徐人越人伐呉六年春王正月𣏌伯益姑卒○葬秦景公○夏季孫宿如晉葬𣏌文公○宋華合比出奔衞,○比必里反又毗志反
○秋九月大雩楚薳罷帥師伐呉○冬叔弓如楚○齊侯伐北燕招,在元年
今曰陳侯之弟招何也曰盡其親所以惡招也,盡其親謂旣稱公子又稱弟招先君之公子今君之母弟○惡烏路反
兩下相殺不志乎春秋此其志何也丗子云者唯君之貳也云可以重之存焉志之也諸侯之尊弟兄不得以屬通其弟云者親之也親而殺之惡也,惡招
○夏四月辛丑陳侯溺卒,○溺乃歷反
○叔弓如晉○楚人執陳行人干徴師殺之,干姓徵師名
稱人以執大夫執有罪也稱行人怨接於上也陳公子留出奔鄭○秋蒐于紅,紅魯地〇蒐所求反紅戸公反
正也,常事不書而此書者以後比年大蒐失禮因此以見正○見賢徧反
因蒐狩以習用武事禮之大者也艾蘭以爲防,蘭香草也防爲田之大限○狩手又反艾魚廢反
置􁇁以爲轅門,􁇁旌旗之名周禮通帛爲􁇁轅門卬車以其轅表門〇旒之然反卬車五郞反一音仰本又作昂
以葛覆質以爲𣙗,質椹也𣙗門中臬葛或爲褐○𣙗魚列反門橜也椹張林反臬魚列反橛也褐户葛反毛布也
流旁握御轚者不得入,流旁握謂車兩轊頭各去門邊容握握四寸也轚挂則不得入門〇轚古帝反挂也劉兆云絓也本或作擊轊音衞一音徐歳反車軸頭也挂戸卦反又音封礙也
車軌塵,塵不出轍
焉候蹄,發足相應遟疾相投〇蹄徒兮反馬足也相應應對之應
揜禽旅,揜取衆禽〇揜於撿反本亦作掩
御者不失其馳然後射者能中,不失馳騁之節〇中丁仲反下皆同
過防弗逐不從奔之道也,戰不逐奔之義
面傷不獻,嫌誅降〇降户江反
不成禽不獻,惡虐㓜少○堊烏路反年未傳及注皆同少詩召反
禽雖多天子取三十焉其餘與士衆以習射於射宫,取三十以共乾豆賔客之庖射宫擇宫○共音㳟庖歩交反
射而中田不得禽則得禽田得禽而射不中則不得禽是以知古之貴仁義而賤勇力也,射以不爭爲仁揖讓爲義○争争鬪之争
陳人殺其大夫公子過,○過音戈
大雩○冬十月壬午楚師滅陳執陳公子招放之于越殺陳孔奐惡楚子也,惡其滅人之國放有罪之人反殺無辜之臣故實是楚子而言師
○葬陳哀公不與楚滅閔之也,滅國不葬閔楚夷狄以無道滅之故書葬以存陳
九年春叔弓㑹楚子于陳○許遷于夷,以自遷爲丈而地者計復見也夷許地徐邈曰許十八年又遷于白羽許比遷徙所都無常居處淺薄如一邑之移故略而不月不得從國遷常例○復扶又反見賢徧反
○夏四月陳火,○火左氏作災
國曰災邑曰火火不志此何以志閔陳而存之也,陳巳滅矣猶書火者不與楚滅也不可以方全國故不云災何休曰月者閔之
○秋仲孫貜如齊,○貜俱縛反
○冬築郎囿,○囿音又舊于目反苑也
十年春王正月○夏齊欒施來奔○秋七月季孫意如叔弓仲孫貜帥師伐莒○戊子晉侯彪卒,○彪彼虬反
○九月叔孫婼如晉,月者爲下葬晉平公起○爲于僞反
○葬晉平公○十有二月甲子宋公成卒,不書冬寗所未詳〇成音城
十有一年春王二月叔弓如宋葬宋平公,晉獻公以殺丗子申生故不書葬宋平公殺丗子座而書葬何乎何休曰痤有罪故也痤之罪寗所未聞鄭莊公殺弟而書葬以段不弟也何氏將以理例推之然則段不弟也故不書弟痤若不子亦不應書丗子書丗子則痤之罪非不子明矣○痤在禾反不弟大帝反又如字下不弟同
○夏四月丁巳楚子䖍誘蔡侯般殺之于申何爲名之也,據諸侯不生召〇䖍其然反或作乾侯般音班
夷狄之君誘中國之君而殺之故謹而名之也稱時稱月稱日稱地謹之也,蔡侯般弒父之賊此人倫之所不容王誅之所必加禮九在官者殺無赦豈得惡楚子殺般乎若謂夷狄之君不得行禮于中國者理旣不通事又不然宣十一年楚人殺陳夏徵舒不言入傳曰明楚之討有罪也似若上下違反不兩立之說甞試論之曰夫罰不及嗣先王之令典懷惡而討丈夫之醜行楚䖍滅人之國殺人之子伐不以罪亦巳明矣莊王之討徵舒則異於是矣凡罰當其理雖夷必申苟違斯道雖華必抑故莊王得爲伯討齊侯不得滅紀趙盾救陳則稱師以大之靈王誘蔡則書名以惡之所以情禮俱暢善惡兩顯豈直惡夷狄之君計中國之亂哉夫楚靈王之殺蔡般亦猶晉惠之戮里克雖伐弒逆之國誅有罪之人不獲討賊之美而有累謹之名者良有以也〇得惡烏路反下以惡之豈直惡同陳夏户雅反醜行下孟反罸當丁浪反又如字趙盾徒本反有累力僞反
楚公子棄疾帥師圍蔡〇五月甲申夫人歸氏薨,昭公母胡女歸姓
○大蒐于比蒲,夏而言蒐蓋用秋蒐之禮八年秋蒐干紅傳曰正也此月大蒐人衆器械有踰常禮時有小君之䘮不譏䘮蒐者重守國之衛安不忘危○比音毗械户戒反
〇仲孫貜㑹邾子盟于祲祥,祲祥地也祲子鴆反
○○秋季孫意如㑹晉韓起齊國弱宋華亥衞北宫佗鄭罕虎曹人𣏌人于厥憖,厥憖地也〇佗大河反憖魚靳反又五轄反
〇九月已亥葬我小君齊歸,齊謚
○冬十有一月丁酉楚師滅蔡執蔡丗子友以歸用之,僖十九年邾人執繒子用之傳曰用之者叩其鼻以衈血惡之故謹而日之○叩音口衈音二惡烏路反下文及注同
此子也,諸侯在䘮稱子
其曰丗子何也不與楚殺也一事注乎志所以惡楚子也,一事輙注而志之也何休曰即不與楚殺當貶楚爾何故反貶蔡稱丗子邪鄭君釋之曰滅蔡者楚子也而稱師固巳貶矣楚子思啓封疆而貪蔡誘殺蔡侯般冬而滅蔡殺友惡其淫放其志殺一國二君以取其國故變子言丗子使若不得其君終
十有二年春齊髙偃帥師納北燕伯于陽,三年所奔齊者髙傒玄孫齊大夫也陽燕别邑不言干燕未得國都也
納者内不受也燕伯之不名何也,據義不可受則應名以絶之
不以髙偃挈燕伯也,邵曰公子遂以去公子爲挈燕伯以書名爲挈者臣且書名故須去公子乃爲挈君不可名而以臣名君者不待去燕伯則爲挈也是以目燕伯而不書名所以不與髙偃挈之○挈苦結反以去起吕反
