source,commentary
春秋榖梁傳哀公第十二,○哀公名蔣敬王二十六年即位
范寗集解元年春王正月公即位○楚子陳侯隨侯許男圍蔡,隨乆不見者衰微也稱侯者本爵俱侯土地見侵削故微爾定六年鄭滅許今復見者自復也○不見賢徧反下復見同復扶又反
○鼷䑕食郊牛角改卜牛○夏四月辛巳郊此該郊之變而道之也,該備也春秋書郊終於此故於此備說郊之變變謂郊非其時或牲𬒳災害
於變之中又有言焉,於災變之中又有可善而言者
鼷䑕食郊牛角改卜牛志不敬也郊牛日展斛角而知傷展道盡矣,展道雖盡所以備災之道不盡譏哀公不敬故致天變○斛音糾又音求
郊自正月至于三月郊之時也夏四月郊不時也五月郊不時也夏之始可以承春以秋之末承春之始蓋不可矣,凱曰不時之中有差劇也夏始承春方秋之末猶爲可也○有差𥘉賣反
九月用郊用者不冝用者也,在成十七年
郊三卜禮也,以十二月下辛卜正月上辛如不從則以正月下辛卜二月上辛如不從則以二月下辛卜三月上辛所謂三卜也鄭嗣曰謂卜一辛而三也求吉之道三故曰禮也
四卜非禮也,僖三十一年襄十一年皆四卜
五卜強也,成十年五卜
卜免牲者吉則免之不吉則否牛傷不言傷之者傷自牛作也故其辭緩,宣三年郊牛之口傷以牛自傷故加之言緩辭○則否方九反
全曰牲傷曰牛未牲曰牛其牛一也其所以爲牛者異,巳卜日成牲而傷之曰牛未卜日未成牲之牛二者不同
有變而不郊故卜免牛也巳牛矣其尚卜免之何也,災傷不復以郊怪復卜免之
禮與其亡也寧有,於禮有卜之與無卜寧當有卜
甞置之上帝矣故卜而後免之不敢專也,甞置之滌宫名之爲上帝牲矣故不敢擅施也○滌徒歷反擅市戰反施式氏反又如字
卜之不吉則如之何不免安置之繫而待六月上甲始庀牲然後左右之,庀具也待具後牲然後左古前牛在我用之不復須卜已有新牲故也周禮曰司門掌授管鍵以啓閉國門祭祀之牛牲繫焉然則未左右時監門者飬之○庀匹爾反鍵其展反又其偃反監古銜反
子之所言者牲之變也而曰我一該郊之變而道之何也我以六月上甲始庀牲十月上甲始繫牲十一月十二月牲雖有變不道也,牲有變則改卜牛以不妨郊事故不言其變
待正月然後言牲之變此乃所以該郊,至郊時然後言其變重其妨郊也十二月不道自前可知也至正月然後道則二月三月亦可知也此所以該郊言其變道盡
郊享道也貴其時大其禮其養牲雖小不備可也,享者飲食之道牲有變則改卜牛郊日巳逼庀繫之禮雖小不備合時得禮用之可也〇享許丈反
子不志三月卜郊何也,三月謂十二月正月二月也
郊自正月至于三月郊之時也,有變乃志常事不書
我以十二月下辛卜正月上辛如不從則以正月下辛卜二月上辛如不從則以二月下辛卜三月上辛如不從則不郊矣,意欲郊而卜不吉故曰不從郊必用􁁻辛者取其新絜莫先也
○秋齊侯衞侯伐晉○冬仲孫何忌帥師伐邾二年春王二月季孫斯叔孫州仇仲孫何忌帥師伐邾取漷東田漷東未盡也及沂西田沂西未盡也,漷沂皆水名邵曰以其言東西則知其未盡也〇漷東火虢反又音郭沂魚依反
癸巳叔孫州仇仲孫何忌及邾子盟于句繹,句繹邾地○句古侯反繹音亦
三人伐而二人盟何也各盟其得也,季孫不得田故不與盟〇不與音豫
〇夏四月丙子衞侯元卒〇滕子來朝,○朝直遥反
○晉趙鞅帥師納衞丗子蒯聵于戚,鄭君曰蒯聵欲殺母靈公廢之是也若君薨有反國之道當稱子某如齊子紏也今稱丗子如君存是春秋不與蒯聵得反立明矣江熙曰鄭丗子忽反正有明文子糾但於公子爲貴非丗子也
納者内弗受也帥師而後納者有伐也何用弗受也以輙不受父之命受之王父也信父而辭王父則是不尊王父也其弗受以尊王父也,寗不逹此義江熈曰齊景公廢世子丗子還國書篡若靈公廢蒯聵立輙則蒯聵不得復稱曩日丗子也稱蒯聵爲丗子則靈公不命輙審矣此矛楯之喻也然則從王父之言傳似失矣經云納衛丗子忽復歸于鄭稱丗子明正也明正則拒之者非邪〇信父音申篡𥘉患反復扶又反曩乃黨反矛五侯反本又作楯常允反又音允拒音巨邪也似嗟反
○秋八月甲戍晉趙鞅帥師及鄭罕逹帥師戰于鐡,鐡衛地○鐡他結反
鄭師敗績○冬十月葬衞靈公,七月葬蒯聵之亂故也
○十有一月蔡遷于州來蔡殺其大夫公子駟三年春齊國夏衞石曼姑帥師圍戚此衞事也其先國夏何也子不圍父也不繫戚於衛者子不有父也,江熙曰國夏首兵則應言衛戚今不言者辟子有父也子有父者戚繫衛則爲大夫屬于衛子圍父者謂人倫之道絶故以齊首之○曼姑音萬辟音避
○夏四月甲午地震○五月辛卯桓宫僖宫災言及則祖有尊卑,解經不言及僖
由我言之則一也,逺祖恩無差降如一故不言及
○季孫斯叔孫州仇帥師城啓陽,稱帥師有難〇難乃旦反
○宋樂髠帥師伐曹,○髠苦門反
○秋七月丙子季孫斯卒○蔡人放其大夫公孫獵于呉,宣元年晉放其大夫胥甲父于衛傳曰稱國以放放無罪也然則稱人以放放有罪也
○冬十月癸卯秦伯卒○叔孫州仇仲孫何忌帥師圍邾四年春王二月庚戍盗弑蔡侯申稱盗以弑君不以上下道道也,以上下道道者若衛祝吁稱其君完之類是直稱盗不在人倫之序
内其君而外弑者不以弑道道也,襄七年鄭伯將㑹中國其臣欲從楚不勝其臣弑而死不使夷狄之民加乎中國之君故曰鄭伯髠原如㑹未見諸侯丙戍卒于操是不以弑道道也
春秋有三盗微殺大夫謂之盗,十三年冬盗殺陳夏區夫是○陳夏户雅反區烏侯反
非所取而取之謂之盗,定八年陽貨取寳玉大弓是
辟中國之正道以襲利謂之盗,即殺蔡侯申者是非微者也○辟中音避
蔡公孫辰出奔呉○葬秦惠公○宋人執小邾子〇夏蔡殺其大夫公孫姓公孫霍○晉人執戎蠻子赤歸于楚○城西郛,郛郭也郛音孚
○六月辛丑亳社災,殷都于亳武王克紂而班列其社于諸侯以爲亡國之戒劉向曰災亳社戒人君縱恣不能警戒之象
亳社者亳之社也亳亡國也,亳即殷也殷都于亳故因謂之亳社
亡國之社以爲廟屏戒也,立亳之社於廟之外以爲屏蔽取其不得通天人君瞻之而致戒心
其屋亡國之社不得逹上也,必爲之作屋不使上通天也縁有屋故言災
○秋八月甲寅滕子結卒○冬十有二月葬蔡昭公,不書弒君之賊而昭公書葬旣謂之盗若殺微賤小人不足録之
葬滕頃公,○頃音傾
五年春城毗○夏齊侯伐宋○晉趙鞅帥師伐衛○秋九月癸酉齊侯杵臼卒,〇杵昌吕反
○冬叔還如齊○閏月葬齊景公不正其閏也,閏月附月之餘日䘮事不數○數所主反
六年春城邾瑕○晉趙鞅帥師伐鮮虞○呉伐陳○夏齊國夏及髙張來奔〇叔還㑹呉于柤,〇柤荘加反
○秋七月庚寅楚子軫卒,〇軫之忍反
○齊陽生入于齊○齊陳乞弑其君荼,不日荼不正也○荼音舒又音徒一音文加反
陽生入而弑其君以陳乞主之何也不以陽生君荼也其不以陽生君荼何也陽生正荼不正不正則曰君何也荼雖不正巳受命矣,巳受命于景公而立故可言君
入者内弗受也荼不正何用弗受以其受命可以言弗受也,先君巳命立之於義可以拒之
陽生其以國氏何也取國于荼也,何休曰即不使陽生以荼爲君不當去公子見當國也又榖梁以爲國氏者取國于荼齊小白又不取國于子糾無乃近自相反乎鄭君釋之曰陽生篡國故不言公子不使君茶謂書陳乞弑君爾荼與小白其事相似荼弑乃後立小白立乃後殺雖然俱篡國而受國焉爾傳曰齊小白入于齊惡之也陽生其以國氏何取國于茶也義適互相足又何自反乎子糾冝立而少白篡之非受國于子糾則將誰乎○當去起吕反見當賢徧反糾居黝反惡之烏路反
○冬仲孫何忌帥師伐邾○宋向巢帥師伐曹七年春宋皇瑗帥師侵鄭,○瑗于眷反
○晉魏曼多帥師侵衞,○曼音萬
○夏公㑹吴于繒,○繒在陵反
○秋公伐邾八月已酉入邾以邾子益來以者不以者也,夫諸侯有罪伯者雖執猶以歸于京師魯非覇主而擅相執錄故日入以表惡之○擅市戰反惡烏路反傳及注同
益之名惡也,惡其不能死社稷
春秋有臨天下之言焉,徐乾曰臨者撫有之也王者無外以天下爲家盡其有也
有臨一國之言焉,諸侯之臨國亦得有之如王於天下
有臨一家之言焉,大夫臨家猶諸侯臨國
其言來者有外魯之辭焉,非已内有從外來者曰來今魯侯身自以歸而曰來是外之也
○宋人圍曹○冬鄭駟弘帥師救曹八年春王正月宋公入曹以曹伯陽歸○呉伐我○夏齊人取讙及闡,宣元年傳曰内不言取言取授之也以是爲賂齊此言取蓋亦賂也魯前年伐邾以邾子益來益齊之甥也畏齊故賂之○及闡尺善反
惡内也○歸邾子益于邾,侵齊故也〇惡烏路反
益之名失國也,於王法當絶故
○秋七月〇冬十有二月癸亥𣏌伯過卒,○過音戈
○齊人歸讙及闡,凱曰歸邾子故亦還其賂
九年春王二月葬𣏌僖公○宋皇瑗帥師取鄭師于雍丘,雍丘地也○雍於用反
取易辭也以師而易取鄭病矣,以師之重而宋以易得之辭言之則鄭師將劣矣○易以䜴反將子匠反
〇夏楚人伐陳○秋宋公伐鄭○冬十月十年春王二月邾子益來奔○公㑹呉伐齊○三月戊戍齊侯陽生卒〇夏宋人伐鄭○晉趙鞅帥師侵齊○五月公至自伐齊,傳例曰惡事不致公㑹夷狄伐齊之䘮而致之何也莊六年公至自伐衛傳曰不致則無以見公惡事之成也將冝從此之例○以見賢徧反
○葬齊悼公〇衛公孟彄自齊歸于衛,○彄苦侯反
薛伯夷卒○秋葬薛惠公○冬楚公子結帥師伐陳吴救陳十有一年春齊國書帥師伐我○夏陳轅頗出奔鄭,〇頗破何反
○五月公㑹呉伐齊甲戍齊國書帥師及呉戰于艾陵齊師敗績獲齊國書,與華元同義女陵齊地〇艾五蓋反
○秋七月辛酉滕子虞母卒○冬十有一月葬滕隱公○衞丗叔齊出奔宋十有二年春用田賦,古者九夫爲井十六井爲丘丘賦之法因其田財通共岀馬一匹牛三頭今别其田及家財各出此賦言用者非所冝用〇别如字又彼列反
古者公田什一用田賦非正也,古者五口之家受田百畒爲官田十畆是爲私得其什而官稅其一故曰什一周謂之徹殷謂之助夏謂之貢其實一也皆通法也今乃棄中平之法而田財並賦言其賦民甚矣○爲官于僞反稅舒銳反夏謂戸雅反
〇夏五月甲辰孟子卒孟子者何也昭公夫人也其不言夫人何也諱取同姓也,葬當書姓諱故亦不書葬○取如字又七住反
○公㑹呉于槖臯,橐臯某地〇槖章夜反一音託
○秋公㑹衞侯宋皇瑗于鄖,鄖某地〇鄖音云
○宋向巢帥師伐鄭○冬十有二月螽,〇螽音終
十有三年春鄭罕逹帥師取宋師于嵒,〇嵒五咸反
取易辭也以師而易取宋病矣夏許男成卒○公㑹晉侯及呉子于黃池,及者書尊及卑也黄池某地
黃池之㑹呉子進乎哉遂子矣,進遂稱子
呉夷狄之國也祝髮文身,祝斷也文身刻畫其身以爲文也必自殘毀者以辟蛟龍之害○祝之六反斷音短辟音避蛟音交
欲因魯之禮因晉之權而請冠端而襲,襲衣冠端玄端
其藉于成周,藉謂貢獻
以尊天王呉進矣呉東方之大國也累累致小國以㑹諸侯以合乎中國,累累猶數數也○累累如字數數所角反
呉能爲之則不臣乎,言其臣也
呉進矣王尊稱也子卑稱也辭尊稱而居卑稱以㑹乎諸侯以尊天王呉王夫差曰好冠來孔子曰大矣哉夫差未能言冠而欲冠也,不如冠有差等唯欲好冠〇尊稱尺證反下同夫差音扶下𥘉佳反
○楚公子申帥師伐陳○於越入呉○秋公至自㑹,吴進稱子又㑹晉侯故致也
○晉魏曼多帥師侵衛○葬許公○九月螽○冬十有一月有星孛于東方,不書所孛之星而曰東方者旦方見孛衆星皆没故〇孛音佩
○盗殺陳夏區夫,傳例曰微殺大夫謂之盗〇區夫烏侯反
○十有二月螽十有四年春西狩獲麟,杜預曰孔子曰文王旣没文不在兹乎此制作之本旨又曰鳯鳥不至河不出圖吾巳矣夫斯不王之明文矣夫關睢之化王者之風麟之趾關雎之應也然則斯麟之來歸於王德者矣春秋之文廣大悉備義始於隱公道終於獲麟○狩手又反不出如字又赤遂反矣夫音扶不王干况反下王德同雎七余反之應于敬反
引取之也,言引取之者解經言獲也傳例曰諸獲者皆不與也今言獲麟自爲孔子來魯引而取之亦不與魯之辭也○爲于僞反
狩地不地不狩也非狩而曰狩大獲麟故大其適也,適猶如也之也非狩而言狩大得麟故以大所如者名之也且實狩當言冬不當言春
其不言來不外麟於中國也其不言有不使麟不恒於中國也,雍曰中國者蓋禮義之郷聖賢之宅軌儀表於遐荒道風扇於不朽麒麟歩郊不爲暫有鸞鳯栖林非為權來雖時道䘮猶若不䘮雖麟一降猶若有恒鸜鵒非魯之常禽蜚蜮非祥瑞之嘉虫故經書其有以非常有此所以取貴于中國春秋之意義也〇道䘮息浪反鸜音權又音劬鵒音欲蜮音或
春秋榖梁卷第十二經傳壹阡捌伯陸拾玖字注壹阡玖伯捌拾叄字音義肆伯叄拾貳字國學進士余仁仲校正國學進士劉子庚同校國學進士陳幾同校國學進士張甫同校奉議郎簽書武安軍節度判官㕔公事陳應行參校,
