source,commentary
昭公,名稠景王四年即位
第十范甯集解元年子招,上昭反
于郭,左氏作虢
取鄆,音運
弟鍼,其廉反
惡也,烏路反
敗狄,必邁反
大原,音泰下及注同
大鹵,力古反
去疾,起吕反
疆鄆,居良反疆境界也
猶竟,音境
子卷,音權左氏作麋
二年刺公,七賜反
見義,賢徧反
惡季,烏路反
三年來朝,直遥反
大雨,于付反
雹,皮學反
四年大雨雪,于付反左氏作雨雹
沈子,音審
爲齊,于僞反
弑其,申志反注及下弑君皆同
粲然,七旦反盛笑貌
不爲,于僞反
不肖,音笑
謂與,音餘
五年舎中,音捨
屈申,居勿反
敗莒,必邁反
賁泉,扶粉反左氏作蚡泉
失台,湯來反
六年合比,必里反又毗志反
七年曁齊,其器反
孫婼,丑畧反
莅盟,音利又音類
郷,香亮反本亦作曏八年同
八年以惡,烏路反下及注同
侯溺,乃歷反
秋蒐,所求反
于紅,戸公反
以見,賢徧反
蒐狩,手又反
艾蘭,魚廢反
置旃,之然反通帛爲旃
卬車,五郎反一音仰本又作昂
爲𣙗,魚列反門橜也
椹也,張林反
中臬,魚列反橛也
爲褐,户葛反毛布也
流旁握,握四寸也
御轚,古帝反挂也劉兆云絓也本或作擊
兩轊,音衞一音徐歳反車軸頭也
挂也,戸卦反又音卦礙也
候蹄,徒兮反馬足也
相應,應對之應
揜禽,於檢反本亦作掩
能中,丁仲反下皆同
誅降,户江反
惡虐,烏路反年末傳及注同
幼少,詩召反
以共,音恭
之庖,歩交反
不爭,爭鬪之爭
公子過,音戈
九年許復,扶又反
見也,賢徧反
陳火,左氏作災
孫貜,俱縛反
郎囿,音又舊于目反苑也
十年侯彪,彼虬反
爲下,于僞反
公成,音城
十一年子痤,在禾反
不弟,大帝反又如字下不弟同
子䖍,其然反或作乾
侯般,音班
弑父,音試下伐弑同
得惡,烏路反下以惡之豈直惡同
陳夏,戸雅反
醜行,下孟反
罰當,丁浪反又如字
趙盾,徒本反
有累,力僞反
比蒲,音毗
器械,户戒反
祲祥,子鴆反
北宫佗,太河反
厥憖,魚靳反又五轄反
叩其,音口
以衈,音二
惡之,烏路反下文及注同
注乎,張具反又之住反
封疆,居良反
十二年挈燕,苦結反
以去,起吕反
子憖,魚靳反
見因,賢徧反
諸夏,戸雅反
舎而,音捨
十三年圍費,音祕
弑其,凡弒字從式殺字從殳君父曰弑取積漸之名自外則皆曰殺此可以意求也傳本多作殺字故時復音之後放此
乾溪,苦兮反
君髠,苦門反
祝吁,香于反
于濮,音卜
之稱,尺證反
不與,音豫又如字下注同
有難,乃旦反
不令,力呈反
十四年見君,賢徧反
去疾,起吕反
意恢,苦回反
振鐸,之愼反下大各反
在甸,徒徧反
己姓,音紀又音祀
十五年夷末,亡葛反
籥入,由若反
去樂,起吕反
可復,扶又反
十七年來朝,直遥反
星孛,蒲内反
茀于,音佩本亦作孛
曰敗,必邁反下文及注同
成陳,直刃反
檇李,音醉
十八年子惡,音烏
入鄅,音禹又音矩
十九年弑其,音試下文及注皆同
與夫,音豫又如字下音扶
弟虺,許鬼反
歠,昌恱反又常恱反
飦,之然反又居言反粥也
粥,之六反
嗌,音益咽喉也
容粒,音立
羈貫,古亂反交午翦髮爲飾曰羈貫羈又作覊
以上,時掌反
累及,劣僞反注同
二十年自夢,無工反又亡忠反又亡弄反本或作蔑左氏作鄸
致令,力呈反
兄輒,如字或云音近縶輒者兩足不能相過也左氏作縶
惡其,烏路反
適兄,丁歷反
齊謂之綦,音其又其兾反劉兆云綦連併也
楚謂之踂,女輒反劉兆云聚合不解也
衞謂之輒,本亦作縶劉兆云如見縶糾也
處甚,昌慮反
以見,賢徧反
二十一年蔡侯東,左氏公羊作蔡侯朱
惡之,烏路反
二十二年昌閒,如字一音簡
亦爲,于僞反
單子,音善
二十三年雞甫,左氏作雞父
子髠,苦門反
子盈,本亦作逞
夏齧,户雅反下五結反
之稱,尺證反注之稱同
辟子朝,音避
惡,烏路反下同
別嫌,彼列反
二十四年則挈,苦結反
郁釐,於六反下力之反
二十五年鸜,其俱反本又作鸛音灌左氏作鸜公羊作鸛
鵒,音欲
濟,子禮反
公孫,音遜本亦作遜下同
齊竟,音境下同
唁,音彦弔失國曰唁
邡公,音方又音訪依注讀爲訪訪謀也
易辭,以豉反下同
其爲,于僞反
二十六年鄟陵,音專又市轉反
召伯,上照反
篡君,初患反
二十七年君僚,力彫反
郤宛,於阮反又於元反
祁犁,力兮反又力私反
于扈,音戸
邾快,苦夬反
卑,必二反本或作鼻
逋逃,布吳反
二十八年鄭伯寧,下滕子寧皆如字
二十九年叔倪,五計反又五兮反左氏作詣
鄆潰,戸内反
則惡,烏路反或如字
脩行,下孟反
復使,扶又反
三十年去疾,起吕反
頃公,音傾
爲下,于僞反
惡也,烏路反
三十一年荀櫟,音歷舊作躒
適歷,丁狄反
旣爲,于僞反
黒肱,古弘反
以濫,力甘反又力暫反
別乎,彼列反又如字注同
三十二年取闞,口暫反
大叔,音泰
不享,音許丈反
覲見,其靳反下賢徧反下同
不復,扶又反
無朝,直遥反
