source,commentary
南華眞經卷第三郭象子玄註陸德音義莊子內篇大宗師第六,雖夫地之大萬物之富其所宗而師者無心也○音義曰崔云遺形忘生當大宗此法也
知天之所爲知人之所爲者至矣,知天人之所爲者皆自然也則內放其身而外冥於物與衆玄同任之而無不至也
知天之所爲者天而生也,天者自然之謂也夫爲爲者不能爲而爲自爲耳爲知者不能知而知自知耳自知耳不知也不知也則知出於不知矣自爲耳不爲也不爲也則爲出於不爲矣爲出於不爲故以不爲爲主知出於不知故以不知爲宗是故眞人遺知而知不爲而爲自然而生坐忘而得故知稱絶而爲名去也○天而生向崔本作失而生稱尺證反
知人之所爲者以其知之所知以養其知之所不知終其天年而不中道夭者是知之盛也,人之生也形雖七尺而五常必具故雖區區之身乃舉天地以奉之故天地萬物凡所有者不可一日而相無也一物不具則生者無由得生一理不至則天年無縁得終然身之所有者知或不知也理之所存者爲或不爲也故知之所知者寡而身之所有者衆爲之所爲者少而理之所存者愽在上者莫能器之而求其備焉人之所知不必同
#SB1_0535-004.png#pagemissing#SB1_0535-005.png#pagemissing,自全非畏死也故眞人陸行而非避濡也逺火而非逃熱也無過而非措當也故雖不以熱爲熱而未嘗赴火不以濡爲濡未甞蹈水不以死爲死未甞䘮生故夫生者豈生之而生哉成者豈成之而成哉故任之而無不至者眞人也豈有槩意於所遇哉○慄音栗濡而朱反假更百反至也逺于阮反槩古愛反
古之眞人其寢不夢,無意想也
其覺無憂,當所遇而安也○覺古孝反
其食不甘,理當食耳
其息深深眞人之息以踵,乃在根本中來○深深李云內息之貌踵章勇反王穆夜云起息於踵遍體而深
衆人之息以喉屈服者其嗌言若哇,氣不平暢○喉向云喘悸之息以喉爲節言情欲奔競所致嗌音益郭音厄厄咽喉也哇獲媧反徐胡卦反又音絓崔一音於佳反結也言咽喉之氣結礙不通也簡文云哇嘔也
其⬤欲深者其天機淺,深根寧極然後反一無欲○⬤市志反
古之眞人不知⬤生不知惡死,與化爲體○⬤音恱惡烏路反
其出不訢其入不距,泰然而任之○訢音欣又音祈距本又作拒音巨李云欣出則營生距入則惡死
翛然而往翛然而來而已矣,⬤之至理故往來而不難○翛然音蕭本又作儵徐音叔郭與久反李音悠向云翛然自然無心而自爾之謂郭崔云往來不難之貌司馬云儵疾貌李同
不忘其所始不求其所終,終始變化皆忘之矣豈直逆忘其生而猶復探求死意也○復扶又反下非復同也
受而喜之,不問所受者何物遇之而無不適也
忘而復之,復之不由於識乃至
是之謂不以心⬤道不以人⬤天是之謂眞人,人生而静天之性也感物而動性之欲也物之感人無窮人之逐欲無節則天理烕矣眞人知用心則背道助天則傷生故不爲也○⬤徐以全反郭作揖一入反崔云或作楫所以行舟也背音佩
