source,commentary
莊子外篇秋水第十七,音義曰借物名篇
秋水時至百川灌河涇流之大兩涘渚崖之間不辯牛馬,言其廣也○秋水李云水生於春壯於秋白虎通云水涯也灌古亂反涇音經司馬云涇通也崔本作徑云直度曰徑又云字或作淫涘音俟涯也渚司馬云水中可居曰渚釋名云渚遮也體高能遮水使從旁回也崖字又作涯亦作涯並同辯别也言廣大故望不分别也
於是焉河伯欣然自喜以天下之美爲盡在已順流而東行至於北海東靣而視不見水端於是焉何伯始旋其面目望洋向若而歎曰野語有之曰聞道百以爲莫巳若者我之謂也且夫我嘗聞少仲尼之聞而輕伯夷之義者始吾弗信今我睹子之難窮也吾非至於子之門則殆矣吾長見⬤於大方之家,知其小而不能自大則理分有素⬤尚之情無爲乎其間○河伯姓馮名夷一名水夷一名巳見太宗馮遲命篇一云姓吕名公子馮夷是公子之妻盡注忍反北海故云東海之北是也目盳莫剛反又音旁又音望本亦作望洋音羊司馬崔云盳洋猶望羊仰視貌向若向徐音嚮許亮反司馬云若海神聞道百李云萬分之一也今我睹舊音覩案⬤文睹今字覩古字睹見也崔本作今睹我云睹大也大方司馬云方道也分扶問反後同
北海若曰井鼃不可以語於海者拘於虚也夏⬤不可以語於氷者篤於時也曲士不可以語於道者束於教也,夫物之所生而安者趣各有極○語如字下同虚音墟本亦作墟風俗通云墟虚也崔云拘於井中之空也夏尸嫁反曲士司馬云郷曲之士也
今爾出於崖涘觀於大海乃知爾醜爾將可與語大理矣,以其知分故可與言理也
天下之水莫大於海萬川歸之不知何時止而不盈尾閭泄之不知何時巳而不虚春秋不變水旱不知此其過江河之流不可爲量數而吾未嘗以此自多者自以比形於天地而受氣於隂陽吾在於天地之間猶小石小木之在大山也方存乎見少又奚以自多,窮百川之量而縣於河河縣於海海縣於天地則各有量也此發辭氣者有似乎觀大可以明小尋其意則不然夫世之所患者不夷也故體大者怏然謂小者爲無餘質小者塊然謂大者爲至足是以上下夸跂俯仰自失此乃生民之所惑也惑者求正正之者莫若先極其差而因其所謂所謂大者至足也故秋豪無以累乎天地矣所謂小者無餘也故天地無以過乎秋豪矣然後惑者有山而反各知其極物安其分逍遥者用其本歩而遊乎自得之場矣此莊子之所以發德音也若如惑者之說轉以小大相傾則相傾者無窮矣若夫覩大而不安其小視少而自以爲多將奔馳於勝⬤之竟而⬤天民之矜夸豈逹乎莊生之㫖哉○尾閭崔云海東川名司馬云泄海水出外者也泄息列反又與世反量音亮註及下同縣音玄下同怏於亮反又於良反竟音境
計四海之在天地之間也不似礨空之在大澤乎計中國之在海内不似稊米之在太倉乎號物之數謂之萬人處一焉人卒九州榖食之所生舟車之所通人處一焉此其比萬物也不似豪末之在於馬體乎,小大之辯各有階級不可相跂○礨力罪反向同崔音壘李力對反空音孔壘孔小穴也李云小封也一云蟻塜也稊徒兮反司馬云稊米小米也李云稊草也案郭註爾雅稊似稗稗音蒲賣反大倉音泰卒尊忽反司馬云衆也崔子恤反云盡也
五帝之所連三王之所爭仁人之所憂任#SB1_0536-128.png#pagemissing而不多,亦無餘也
知量無窮,⬤而觀之知遠近大小之物各有量
證曏今故,曏明也今故猶古今○曏許亮反崔云徃也向郭云明也又虚丈反
故遥而不悶,遙長也
掇而不⬤,掇猶短也○掇專劣反⬤如字一本作企下注亦然
知時無止,證明古今知變化之不止於死生也故不以長而挹悶短故爲⬤也
察乎盈虚故得而不喜失而不憂知分之無常也,察其一盈一虚則知分之不常於得也故能忘其憂喜
明乎坦塗,死生者日新之正道○坦吐但反
故生而不⬤死而不禍知終始之不可故也,明終始之日新也則知故之不可執而留矣是以渉日新而不愕舎故而不驚死生之化若一○⬤音恱愕五各反舎音捨
計人之所知不若其所不知,所知各有限也
其生之時不若未生之時,生時各有年也
以其至小求窮其至大之域是故迷亂而不能自得也,莫若安於所受之分而巳
由此觀之又何以知豪末之足以定至細之倪又何以知天地之足以窮至大之域,以小求大理終不得各安其分則大小俱足矣若豪末不求天地之功則周身之餘皆爲棄物天地不見大於秋豪則顧其形象裁自足耳將何以知細之定細大之定大也○倪五厓反徐音詣郭五米反下同
河伯曰世之議者皆曰至精無形至大不可圍是信情乎北海若曰夫自細視大者不盡自大視細者不明,目之所見有常極不能無窮也故於大則有所不盡於細則有所不明直是目之所不逮耳精與大皆非無也庸詎知無形而不可圍者哉
夫精小之微也埒大之殷也故異便,大小異故所便不得同○埒李普回反徐音孚謂盛也郭芳尤反崔音裒殷衆也便婢靣反徐扶靣反註皆同
此⬤之有也,若無形而不可圍則無此異便之⬤也
夫精粗者期於有形者也,有精粗矣故不得無形○粗此胡反下同
無形者數之所不能分也不可圍者數之所不能窮也可以言論者物之粗也可以意致者物之精也言之所不能論意之所不能察致者不期精粗焉,唯無而巳何精粗之有哉夫言意者有也而所言所意者無也故求之於言意之表而入乎無言無意之域而後至焉○分如字能論本或作諭
是故大人之行不出乎害人,大人者無意而任天行也舉足而投諸⬤地豈出害人之塗哉
不多仁恩,無害而不自多其恩
動不爲利,應理而動而理自無害○爲于僞反
不賤門⬤,任其所能而位當於斯耳非由賤之故措之斯職○措七故反
貨財弗爭,各使分定
不多辭讓,適中而巳
事焉不借人,各使自任
不多食乎力,足而巳
不賤貪汙,理自無欲
行殊乎俗,已獨無可無不可所以與俗殊○行下孟反下堯桀之行同
不多辟異,任理而自殊○辟四亦反
爲在從衆,從衆之所爲
不賤佞謟,自然正直
世之爵禄不足以爲勸戮耻不足以爲辱,外事不捿於心
知是非之不可爲分細大之不可爲倪,故玄同也
聞曰道人不聞,任物而物性自通不則功名歸物矣故不聞
至德不得,得者生於失也物各無失則得名去也
大人無已,任物而巳○無巳音紀
約分之至也,約之以至其分故㝠也夫唯極乎無形而不可圍者爲然
河伯曰若物之外若物之内惡至而倪貴賤惡至而倪小大北海若曰以道觀之物無貴賤,各自足也○惡音烏下同
以物觀之自貴而相賤,此區區者乃道之所錯綜而齊之者也
以俗觀之貴賤不在巳,斯所謂倒置也
以差觀之因其所大而大之則萬物莫不大因其所小而小之則萬物莫不小知天地之爲稊米也知豪末之爲丘山也則差數覩矣,所大者足也所小者無餘也故因其性足以名大則豪末丘山不得異其名因其無餘以稱小則天地稊米無所殊其稱若夫觀差而不由斯道則差數相加幾微相傾不可勝察也○綜尺證反勝音升
以功觀之因其所有而有之則萬物莫不有因其所無而無之則萬物莫不無知東西之相反而不可以相無則功分定矣,天下莫不相與爲彼我而彼我皆欲自爲斯東西之相反也然彼我相與爲脣齒脣齒者未甞相爲而脣亡則齒寒故彼之自爲濟我之功弘矣斯相反而不可以相無者也故因其自爲而無其功則天下之功莫不皆無矣因其不可相無而有其功則天下之功莫不皆有矣若乃忘其自爲之功而思夫相爲之惠惠之愈勤而僞薄滋甚天下天業而情性瀾漫矣故其功分無時可定也○自爲于僞反註内自爲相爲皆同餘如字
以趣觀之因其所然而然之則萬物莫不然因其所非而非之則萬物莫不非知堯桀之自然而相非則趣操覩矣,物皆自然故無不然物皆相非故無不非無不非則無然矣無不然則無非矣無然無非者堯也有然有非者桀也然此二君各受天素不能相爲故因堯桀以觀天下之趣操其不能相爲也可見矣
昔者堯舜讓而帝之噲讓而絶湯武爭而王白公爭而滅,夫順天應人而受天下者其迹則爭譲之迹也尋其迹者失其所以迹矣故絶滅也○之噲音快又古邁反又古㑹反之者燕相子之也噲燕王名也司馬云燕王噲拙於謀用蘇代之說效堯舜譲位與子之三年而國亂而王往况反白公名勝楚平王之孫白縣尹僣稱公作亂而死事見左傳哀公十六年
由此觀之爭讓之禮堯桀之行貴賤有時未可以爲常也梁麗可以衝城而不可以窒穴言殊器也騏驥驊騮一日而馳千里捕䑕不如狸狌言殊技也鴟鵂夜撮蚤察豪末晝出瞋目而不見丘山言殊性也,就其殊而任之則萬物莫不當也○梁麗司馬李音禮一音如字司馬云梁麗小舩也崔云屋棟也窒玲悉反爾雅云塞也崔李同⬤文都節反騏音其驥音冀驊戶花反騮音留李云騏驥驊騮皆駿馬也捕音歩本又作⬤徐音付狸力之反狌音姓向同又音生崔本作鼬由又反技其綺反鴟尺夷反崔云鴟鵂鼬與委裊同七括反崔本作最音同蚤音早⬤文跳蟲齧人者也淮南子鴟夜聚蚤察分豪末許慎云鴟夜聚食蚤蝨不失也司馬本作蚉音文云鴟鵂鶹夜取蚉食今郭本亦有作蚉者崔本作⬤云鵂鶹夜聚人⬤於巢中也瞑尺夷反向處辰反司馬云張也崔音眩又師慎反本或作瞑
故曰蓋師是而無非師治而無亂乎是未明天地之理萬物之情者也,夫天地之理萬物之情以得我爲是失我爲非適性爲治失和爲亂然物無定極我無常適殊性異便是非無主若以我之所是則彼不得非此知我而不見彼者耳故以道觀者於是非無當也付之天均恣之兩行則殊方異⬤同焉皆得也○師是或云師順也治直吏反注皆同
是猶師天而無地師隂而無陽其不可行明矣然且語而不舎非愚則誣也,天地隂陽對生也是非治亂互有也將奚去哉○舎音捨下同
帝王殊禪三代殊繼差其時逆其俗者謂之⬤夫當其時順其俗者謂之義之徒黙黙乎河伯女惡知貴賤之門小大之家,俗之所貴有時而賤物之所大世或小之故順物之迹不得不殊斯五帝三王之所以不同也○篡夫初患反取也下如字女惡音汝後放此下音烏
河伯曰然則我何爲乎何不爲乎吾辭受趣舎吾終柰何北海若曰以道觀之何貴何賤是謂反⬤,貴賤之道反覆相尋○反⬤又以戰反崔云無所貴賤乃反爲美也本亦作畔⬤李云猶漫⬤合爲一家覆芳服反
無拘而志與道大蹇,自拘執則不夷於道○與道大蹇向紀輦反徐紀⬤反本或作與天道蹇崔本蹇作浣云猶洽也
何少何多是謂謝施,隨其分故所施無常○謝施如字司馬云謝代也施用也崔云不代其德是謂謝施
無一而行與道參差,不能隨變則不齊於道○參初林反差初宜反
嚴乎若國之有君其無私德,公當而巳○嚴魚檢反又如字
繇繇乎若祭之有社其無私福,天下之所同求○繇音由
泛泛乎其若四方之無窮其無所畛域,泛泛然無所在○泛孚劒反字又作汎畛之忍反域于逼反舊于目反
兼懷萬物其孰承翼,掩御羣生反之公内而乎徃者也豈扶踈而承翼哉
是謂無方,無方故能以萬物爲方
萬物一齊孰短孰長,莫不皆足
道無終始物有死生,死生者無窮之變耳非終始也
不恃其成,成無常處
一虚一滿不位乎其形,不以形爲位而守之不變
年不可舉,欲舉之令去而不能〇令力呈反
時不可止,欲止之使停又不可
消息盈虚終則有始,變化日新未甞守故
是所以語大義之方論萬物之理也物之生也若驟若馳,但當就用耳
無動而不變無時而不移,故不可執而守
何爲乎何不爲乎夫固將自化,若有爲不爲於其間則敗其自化矣
河伯曰然則何貴於道邪,以其自化
北海若曰知道者必逹於理逹於理者必明於權明於權者不以物害已,知道者知其無能也無能也則何能生我我自然而生耳而四支百體五藏精神已不爲而自成矣又何有意乎生成之後哉逹乎斯理者必能遣過分之知遺益生之情而乗變應權故不以外傷内不以物害已而常全也○藏才浪反
至德者火弗能⬤水弗能溺寒暑弗能害禽獸弗能賊,夫心之所安則危不能危意無不適故苦不能苦也
非謂其薄之也,雖心所安亦不使犯之○薄如字崔云謂以體著之
言察乎安危,知其不可逃也
寧於禍福,安乎命之所遇
謹於去就,審去就之非已
莫之能害也,不以害爲害故莫之能害
故曰天在内人在外,天然在内而天然之所順者在外故太宗師曰知天人之所爲者至矣明内外之分皆非爲也
德在乎天,恣人任知則流蕩失素也
知天人之行本乎天位乎得,此天然之知自行而不出乎分者也故雖行於外而常本乎天而位乎得矣○行如字
蹢䠱而屈伸,與機㑹相應者有斯變也○蹢丈益反又持革反䠱丈録反又音濁伸音申
反要而語極,知雖落天地事雖接萬物而常不失其要極故天人之道全也○要於妙反
曰何謂天何謂人北海若曰牛馬四足是謂天落馬首穿牛鼻是謂人,人之生也可不服牛乗馬乎服牛乗馬不可穿落之乎牛馬不辭穿落者天命之固當也苟當乎天命則雖⬤之人事而本在乎天也
故曰無以人滅天,穿落之可也若乃走作過分驅歩失節則天理滅矣
無以故滅命,不因其自爲而故爲之者命其安在乎
無以得殉名,所得有常分殉名則過也
謹守而勿失是謂反其眞,真在性分之内
䕫憐蚿蚿憐蛇蛇憐風風憐目目憐心䕫謂蚿曰吾以一足趻踔而行予無如矣今子之使萬足獨柰何蚿曰不然子不見夫唾者乎噴則大者如珠小者如霧雜而下者不可勝數也今予動吾天機而不知其所以然蚿謂蛇曰吾以衆足行而不及子之無足何也蛇曰夫天機之所動何可易邪吾安用足哉,物之生也非知生而生也則生之行也豈知行而行哉故足不知所以行目不知所以見心不知所以知俛然而自得矣遲速之節聦明之鑒或能或否皆非我也而或者因欲有其身而矜其能所以逆其天機而傷其神器也至人知天機之不可易也故捐聦明棄智慮魄然忘其爲而任其自動故萬物無動而不逍遥也○䕫求⬤反一足獸也李云黃帝在位諸侯於東海流山得竒獸其狀如牛蒼色無角一足龍走出入水即風⬤目光如日月其音如雷名曰䕫黃帝殺之取皮以冐鼓聲聞五百里憐音蓮蚿音賢又音玄司馬云馬蚿蟲也廣雅云蛆渠馬蚿蚿憐蛇蛇憐風風憐目目憐心司馬云䕫一足蚿多足蛇無足風無形目形綴於此明流於彼心則質幽爲神遊外跉勑甚反郭莬咸反一音初禀反踔本亦作卓同勑角反李云跉卓行貌唾吐卧反噴普悶反又芳奔反又孚問反霧音務郭武貢反勝音升俛亡本反
蛇謂風曰予動吾脊脅而行則有似也今子蓬蓬然起於北海蓬蓬然入於南海而似無有何也風曰然予蓬蓬然起於北海而入於南海也然而指我則勝我鰌我亦勝我雖然夫折大木蜚大屋者唯我能也故以衆小不勝爲大勝也爲大勝者唯聖人能之,恣其天機無所與爭斯小不勝者也然乗萬物御羣才之所爲使羣才各自得萬物各自爲則天下莫不逍遥矣此乃聖人所以爲大勝也○蓬蓬歩東反徐扶公反李云風貌鰌音秋李云藉也藉則削也本又作子六反又七六反迫也折之舌反蜚音飛又扶貴反
孔子遊於匡宋人圍之數匝而弦歌不惙子路入見曰何夫子之娛也孔子曰來吾語女我諱窮乆矣而不免命也求通乆矣而不得時也,將明時命之固當故⬤之求諱○孔子遊於匡宋人圍之數色主反匝子合反司馬云宋常作衛匡衞邑也衛人誤圍孔子以爲陽虎虎甞暴於匡人又孔子弟子顔剋時與虎俱後剋爲孔子御至匡匡人共識剋又孔子容貌與虎相似故匡人共圍之惙本又作輟同丁劣反見賢遍反語魚據反
當堯舜而天下無窮人非知得也當桀紂而天下無通人非知失也時勢適然,無爲勞心於窮通之間
夫水行不避蛟龍者漁父之勇也陸行不避兕虎者獵夫之勇也白刃交於前視死若生者烈士之勇也,情各有所安○蛟音交父音甫兕徐⬤反
知窮之有命知通之有時臨大難而不懼者聖人之勇也,聖人則無所不安○難乃旦反
由處矣吾命有所制矣,命非巳制故無所用其心也夫安於命者無徃而非逍遥矣故雖匡陳羑里無異於紫極間堂也○閒音閑
