source,commentary
南華眞經卷第四郭象子玄註陸德明音義莊子外篇駢拇第八,○音義曰舉事以名篇
駢拇枝指出乎性哉而侈於德附贅縣疣出乎形哉而侈於性,夫長者不爲有餘短者不爲不足此則駢贅皆出於形性非假物也然駢與不駢其於各足而此獨駢枝則於衆以爲多故曰侈耳而惑者或云非性因欲割而棄之是道有所不存德有所不載而人有棄財物有棄用也豈是至治之意哉夫物有小大能有少多所大即駢所多即贅駢贅之分物皆有之若莫之任是都棄萬物之性也○駢歲田反廣雅云並也李云併也拇音母足大指也司馬云駢拇謂足拇指連第二指也崔云諸指連大指也枝指如字三蒼云枝指手有六指也崔云音岐謂指有⬤也侈昌是反徐處䜴反郭云多貌司馬云溢也崔云過也德崔云德猶容也贅章銳反廣雅云疣也釋名云橫生一肉属著體也一云瘤結也縣音玄疣音⬤而侈於性司馬云性人之本體也駢拇枝指附贅縣疣此四者各出於形性而非形性之正於衆人爲侈耳於形爲侈於性爲多故在手爲莫用之肉於足爲無施之指也王云性者受生之質德者全生之本駢指受生而有不可多於德贅疣形後而生不可多於性此四者以况才智德行夫音符發句之端於此治直吏反分扶問反後可以意求有之之或作定
多方乎仁義而用之者列於五藏哉而非道德之正也,夫與物冥者無多也故多方於仁義者雖列於五藏然自一家之正耳未能與物無方而各正性命故曰非道德之正夫方之少多天下未之有限然少多之差各有定分豪芒之降即不可以相⬤故各守其方則少多無不自得而或者聞多之不足以正少因欲棄多而任少是舉天下而棄之不亦妄乎○五藏才浪反後皆同黃帝素問云肝心脾肺腎爲五藏
是故駢於足者連無用之肉也枝於手者樹無用之指也,直自性命不得不然非以有用故然也
多方駢枝於五藏之情者淫僻於仁義之行,五藏之情直自多方耳而少者橫復尚之以至⬤僻而失至當於體中也○僻本又作辟匹亦反徐敷赤反註及篇未同於仁義之行下孟反崔云駢枝贅疣雖非性之正亦出於形不可去也五藏之情雖非道德之正亦列於性不可治也今設仁義之教以治五藏之情猶削駢枝贅疣也旣傷自然之理更益其疾也復扶又反徐篇末注皆同當丁浪反後皆放此
而多方於聦明之用也,聦明之用各有本分故多方不爲有餘少方不爲不足然情欲之所蕩未嘗不賤少而貴多也見夫可貴而矯以尚之則自多於本用而困其自然之性若乃忘其所貴而保其素分則與性無多而異方倶全矣
是故駢於明者亂五色淫文章青黃黼黻之煌煌非乎而離朱是巳多於聦者亂五聲淫六律金石絲竹黃鐘大吕之聲非乎而師曠是巳,夫有耳目者未甞以慕聾盲自困也所困常在於希離慕曠則離曠雖性聦明乃是亂耳目之主也○黼黻音甫下音弗周禮云白與黒謂之黼黒與青謂之黻煌煌音皇廣雅云光光也向崔本作䪄向云馬氏音煌毛詩傳云皇皇猶煌煌也煌又音晃非乎向云非乎言是也離朱司馬云黃帝時人百歩見秋豪之末一云見千里針鋒孟子作離婁是巳向云猶是也五聲本亦作五音師曠司馬云⬤賢大夫也善音律能致⬤神史記云兾州南和人生而無目
枝於仁者擢德塞性以⬤名聲使天下簧鼔以奉不及之法非乎而曾史是巳,夫曾史性長於仁耳而性不長者橫復慕之慕之而仁仁巳僞矣天下未嘗慕桀跖而必慕曾史則曾史之簧鼔天下使失其眞性甚於桀跖也○擢音濯司馬云㧞也○簧音黃鼔謂笙簧也鼔動也曾史曾參史鰌也曾參行仁史鰌行義跖之石反
駢於辯者纍瓦結繩⬤句遊心於堅白同異之間而敝跬譽無用之言非乎而楊墨是已,夫騁其奇辯致其危辭者未豐容思於檮杌之口而必競辨於楊墨之間則楊墨乃亂羣言之主也○纍劣彼反瓦危委反向同崔如字一云瓦當作丸結繩李云言小辯危辭若結繩之纍瓦也崔云聚無用之語如瓦之纍繩之結也⬤七亂反爾雅云微也一云藏也句紀具反司馬云⬤句謂邪⬤微隱穿鑿文句也一音鉤敝本又作蹩徐音婢郭父結反李歩計反司馬云罷也跬徐丘婢反郭音屑向崔本作䞨向丘氏反云近也司馬同李却垂反一音敝跬分外用力之貌譽音于楊墨崔李云楊朱墨翟也思息嗣反檮徒刀反杌音兀
故此皆多駢旁枝之道非天下之至正也,此數字皆師其天性直自多駢旁枝各自是一家之正耳然以一正萬則萬不正矣故至正者不以巳正天下使天下各得其正而巳○數色主反下文此數音同
