source,commentary
莊子內篇人閒世第四,與人羣者不得離人然人間之變故丗丗異宜唯無心而不自用者爲能隨變所適而不荷其累也○音義曰此人間見事丗所常行者也離力智反荷胡我反又音何累力僞反
顔回見仲尼請行曰奚之曰將之衛曰奚爲焉曰回聞衛君其年壯其行獨,不與民同欲也○顔回孔子弟子姓顔名回字子淵魯人也衛君司馬云衛莊公蒯瞶也案左傳衛莊公以魯哀十五年冬始入國時顔回巳死不得爲莊公蓋是世公輙也行下孟反獨崔云自專也向云與人異也
輕用其國,夫君人者動必乗人一怒則伏尸流血一喜則軒冕塞路
#SB1_0534-121.png#pagemissing,人
雜則多多則擾擾則憂憂而不救,若夫不得其人則雖百醫守病適足致疑而不能一愈也
古之至人先存諸已而後存諸人,有其具然後可以接物也
所存於巳者未定何暇至於暴人之所行,不虚心以應物而役思以犯難故知其所存於巳者未定也夫唯外其知以養眞⬤妙當於羣才功名歸物而患慮逺身然後可以至於暴人之所行也○思息嗣反逺于萬反重意記大學君子有諸巳而后求諸人無諸巳而后非諸人所藏乎身不恕而能喻諸人者未之有也
且若亦知夫德之所蕩而知之所爲出乎哉德蕩乎名知出乎爭,德之所以流蕩者矜名故也知之所以橫出者爭善故也雖復桀跖其所矜惜無非名善也○知音智下及注同爲于僞反争善此及下争名二字依字讀復扶又反下皆同桀跖之石反桀夏王也跖盜跖也
名也者相軋也知也者爭之器也二者凶器非所以盡行也,夫名知者世之所用也而名起則相軋知用則争興故遺名知而後行可盡也○軋徐於八反又側列反李云折也崔云天也亦作軋崔又云或作禮相賔禮也
且德厚信矼未逹人氣名聞不爭未逹人心而彊以仁義繩墨之言術暴人之前者是以人惡有其美也,夫投人夜光鮮不案劒者未逹故也今回之德信與其不争之名彼所未逹也而強以仁義凖繩於彼彼將謂回欲毀人以自成也是故至人不役志以經丗而虚心以應物誠信著於天地不争暢於萬物然後萬物歸懷天地不逆故德音發而天下響會景行彰而六合倶應而後始可以經寒暑渉治亂而不與逆鱗迕也○矼徐江若反崔音控簡文云慤實貌彊其兩反注同惡有烏路反下惡不肖及注云崔本作育云賣也鮮息淺反治直吏反迕音誤
命之曰菑人菑人者人必反菑之,適不信受則謂與巳争名而反害之○菑音災下皆同
若殆爲人菑夫且苟爲恱賢而惡不肖惡用而求有以異,苟能恱賢惡愚聞義而服便爲明君也苟爲明君則不苦無賢臣汝往亦不足復奇如其不爾往必受害故以有心而往無往而可無心而應其應自來則無往而不可也○夫音符肖音⬤徐蘇呌反似也惡用音烏
若唯無詔王公必將乗人而⬤其捷,汝唯有寂然不言耳言則王公必乗人以君人之勢而角其捷辯以距諌飾非也○唯郭如字一音唯癸反詔絶句詔告也言也崔本作詻音額云逆擊曰詻王公必將乗人絶句而闘其捷在接反崔讀若唯無詻王公絶句必將乗人而闘絶句捷作接其接引續也
而目將熒之,其言辯捷使人眼眩○熒戸扄反向崔本作營音熒眩玄遍反
而色將平之,不能復自異於彼也
口將營之,自救解不暇
容將形之心且成之,乃且釋巳以從彼也○容將形之謂擎跽也
是以火救火以水救水名之曰益多,適不能救乃更足以成彼之盛
順始無窮,尋常守故未肯變也
若殆以不信厚言必死於暴人之前矣,未信而諌雖厚爲害
