source,commentary
莊子雜篇徐無⬤第二十四,音義曰以人名篇
徐無⬤因女商見魏武侯武侯勞之曰先生病矣苦於山林之勞故乃肯見於寡人徐無⬤曰我則勞於君君有何勞於我君將盈⬤欲長好惡則性命之情病矣君將黜⬤欲掔好惡則耳目病矣,⬤欲好惡内外無可○徐無⬤緡山人魏之隱士也司馬本作緡山人徐無⬤女商人名也李云無⬤女商並魏幸臣武侯名擊文侯之子治安邑勞之力報反唯山林之勞一字如字餘并下章並力報反盈⬤時志反下注同長丁丈反好呼報反下注下章同惡烏路反下注下章同黜敕律反退也本又作出音同司馬本作出掔苦田反又口閑反爾雅云固也崔云引去也司馬云牽也
我將勞君君有何勞於我武侯超然不對,不說其言〇超然司馬云猶悵然也說音恱下文大說同
少焉徐無⬤曰嘗語君吾相狗也下之質執飽而止是狸德也中之質若視日上之質⬤亡其一吾相狗又不⬤吾相馬也吾相馬直者中繩曲者中鉤方者中矩圓者中規是國馬也而未⬤天下馬也天下馬有成材若䘏若失若䘮其一若是者超軼絶塵不知其所武侯大說而⬤,夫眞人之言何遜哉唯物所好之可也〇語魚據反相息亮反下皆同下之質一本無質字執飽而止司馬以執字絶句云放下之能執禽也狸德謂貪如狐狸也視日音示司馬本作視云視日瞻逺也⬤亡其一一身也謂精神不動⬤無其身也直者中繩丁仲反下皆同司馬云直謂馬齒曲謂背上方謂頭圓謂目成材字亦作才言自然巳足不湏教習也䘏音恤失音逸司馬本作佚李云䘏失皆驚竦若飛也䘮息浪反下章注同其一言䘮其耦也軼李音逸徐徒列反崔云徹也廣雅云過也
徐無⬤出女商曰先生獨何以⬤吾君乎吾所以說吾君者橫⬤之則以詩書禮樂從⬤之則以金板六弢奉事而大有功者不可爲數而吾君未嘗啓齒,是直樂鴳以鐘鼓耳故愁〇⬤如字又始銳反下皆同司馬作恱從子容反板本亦作版薄版反又如字六弢吐刀反司馬崔云金版六弢皆周書篇名或曰祕韯也本又作六韜謂太公六韜文武虎豹龍大也樂音洛章末同鴳一諌反
今先生何以⬤吾君使吾君說⬤此乎徐無⬤曰吾直告之吾相狗馬耳女商曰⬤是乎曰子不聞夫越之流人乎去國數日見其所知而喜,各思其本性之所好〇君說音悅越之流人越遠也司馬云流人有罪自流徒者也數所主反
去國旬月見所嘗見於國中者喜及期年也見似人者而喜矣不亦去人滋乆思人滋深乎,各得其所好則無思無思則忘其所以喜也〇期音基
夫逃虚空者藜藋柱乎鼪鼬之逕踉位其空聞人足音跫然而喜矣而况乎昆弟親戚之謦欬其側者乎,得所至樂則大恱也〇逃司馬本作廵也虚空司馬云故懷家處爲空虚也藜力西反藋徒弔反本或作同柱誅矩反司馬云塞也鼪音生又音姓鼬由救反逕本亦作徑司馬云徑道也本又作跡元嘉本作迭徐音逸崔云迭跡良位其空司馬云良良人謂廵虚者也位其空謂處虚空之間也良或作踉音同跫然郭巨㳟反李曲㳟反又曲勇反陳也徐苦江反又按扁反司馬云喜貌崔云行人之聲而喜李云喻武侯之無人君之德而處在防衛之間雖臨朝僑厲愈非其意及得其所思猶迯⬤之間人音安能不跫然改貌釋然而喜也謦苦頂反又音罄欬苦愛反一音器李云謦欬喻言⬤也但呼聞所好猶大恱况骨肉之情歡之至也
乆矣夫莫以眞人之言謦欬吾君之側乎,所以未嘗啓齒也夫眞人之言所以得吾君性也始得之而喜乆得之則忘〇夫音扶後放此
徐無⬤見武侯武侯曰先生居山林食芧栗厭葱韭以賔寡人乆矣夫今老邪其欲干酒肉之味邪其寡人亦有社稷之福邪徐無⬤曰無⬤生於貧賤未嘗敢飮食君之酒肉將來勞君也君曰何哉奚勞寡人曰勞君之神與形武侯曰何謂邪徐無⬤曰天地之養也一,不以爲君而恣之無極〇食芧音序又食汝反本亦作芧粟韭音乆或非下作者非也賔必刃反本或作擯司馬云擯弃也又必人反李云賔客也干李云干求也社稷之福邪李云謂善言嘉謀可以利社稷也
