source,commentary
莊子內篇德充符第五,德充於內應物於外外內玄合信若符命而遺其形骸也○音義曰崔云此遺形弃知以德實之驗也
魯有兀者王駘從之遊者與仲尼相若,弟子多少敵孔子○兀五忽反又音界李云刖是曰兀案篆書兀分字相似王駘音臺徐又音殆人姓名也從如字李才用反下同相若若如也弟子如夫子多少也
常季問於仲尼曰王駘兀者也從之遊者與夫子中分魯立不敎坐不議虚而往實而歸,各自得而足也○常季或云孔子弟子立不坐敎不議司馬云立不敎授坐不議論
固有不言之教無形而心成者邪,怪其形殘而心乃充足也夫心之全也遺身形忘五藏忽然獨往而天下莫能離○藏才浪反下同
是何人也仲尼曰夫子聖人也丘也直後而未往耳丘將以爲師而況不若丘者乎奚假魯國丘將引天下而與從之,夫神全心具則體與物冥與物冥者天下之所不能逺奚但一國而巳哉○丘也直後而未往耳李云自在衆人後未得往師之耳逺子萬反
常季曰彼兀者也而王先生其與庸亦逺矣若然者其用心也獨若之何仲尼曰死生亦大矣,人雖曰變然死生之變變之大也○王于況反李云勝也崔云君長也其與庸亦逺矣與凡庸異也崔云庸常人也
而不得與之變,彼與變俱故生死不變於彼
雖天地覆墜亦將不與之遺,斯順之也○覆芳服反墜本又作隊直⬤反李云天地猶不能變巳況生死也
審乎無假,明性命之固當
而不與物遷,任物之自遷
命物之化,以化爲命而無怪迕○迕五故反本亦作逆下同
而守其宗也,不離至當之極○離力智反
常季曰何謂也仲尼曰自其異者視之肝膽楚越也,恬苦之性殊則美惡之情皆○膽烏路反○膽丁敢反下同背音惡
自其同者視之萬物皆一也,雖所美不同而同有所美各美其所美則萬物一美也各是其所是則天下一是也夫因奚所異而異之則天下莫不異而浩然大觀者官天地府萬物知異之不足異故因其所同而同之則天下莫不皆同又知同之不足有故因其所無而無之則是非美惡莫不皆無矣夫是我而非彼美巳而惡人自中知以下至于昆蟲莫不皆然然此明乎我而不明乎彼者爾若夫玄通泯合之士因天下以明天下天下無曰我非也即明天下之無非無曰彼是也即明天下之無是無是無非混而爲一故能乗變任化迕物而不惜○中知音智又體之反
夫若然者且不知耳目之所宜,宜生於不宜者也無美無惡則無不宜無不宜故亡其宜也
而遊心乎德之和,都亡宜故無不任也都任之而不得者未之有也無不得而不和者亦未聞也故放心於天地之間蕩然無不當而擴然無不適也
物視其所一而不見其所䘮視䘮其足猶遺土也,體夫極數之妙心故能無物而不同無物而不同則死生變化無往而非我矣故生爲我時死爲我順時爲我聚順爲我散聚散雖異而我皆我之則生故我耳未始有得死亦我也未始有䘮夫死生之變猶以爲一旣觀其一則⬤然無係玄同彼我以死生爲寤寐以形骸爲逆旅去生如脫屣斷足如遺土吾未見足以纓茀其心也○䘮息浪反下及注同⬤始銳反又音恱脫屣九具反本亦作屣所買反斷丁管反
常季曰彼爲已以其知,嫌王駘未能忘知而自存○爲于僞反
得其心以其心,嫌未能遺心而自得
得其常心物何爲最之哉,夫得其常心平往者也嫌其不能平往而與物過常故使物就之○最徂會反徐采㑹反下注同司馬云聚也
