source,commentary
旣夕禮第十三儀禮鄭氏注旣夕哭,旣巳也謂岀門哭止復外位時
請啓期告于賔,將葬當遷柩于祖有司於是乃請啓肂之期於主人以告賔賔冝知其時也今文啓爲開
夙興設盥于祖廟門外,祖王父也下士祖禰共廟
陳鼎皆如殯東方之饌亦如之,皆皆三鼎也如殯如大歛旣殯之奠
夷牀饌于階間,夷之言尸也朝正柩用此牀
二燭俟于殯門外,早關以爲明也燭用烝
丈夫髽散帶垂即位如初,爲將啓變也此互文以相見耳髽婦人之變䘮服小記曰男子免而婦人髽男子冠而婦人笄如初朝夕哭門外位
婦人不哭主人拜賔入即位袒,此不象如𥘉者以男子入門不哭也不哭者將有事止讙囂
商祝免袒執功布入升自西階盡階不升堂聲三啓三命哭,功布灰治之布也執之以接神爲有所拂㧍也聲三三有聲存神也啓三三言啓告神也舊說以爲聲噫興也今文免作絻
燭入,炤徹與啓肂者
祝降與夏祝交于階下取銘置于重,祝降者祝徹宿奠降也與夏祝交事相接也夏祝取銘置于重爲啓肂遷之吉事交相左凶事交相右今文銘皆作名
踊無筭,主人也
商祝拂柩用功布幠用夷衾,拂去塵也幠覆之爲其形露
遷于祖用軸,遷徙也徙於祖朝祖庿也檀弓曰殷朝而殯於祖周朝而遂葬蓋象平生將出必辭尊者軸輁軸也軸狀如轉轔刻兩頭爲軹輁狀如長牀穿桯前後著金而關軸焉大夫諸侯以上有四周謂之輴天子畫之以龍
重先奠從燭從柩從燭從主人從,行之序也主人從者丈夫由右婦人由左以服之親䟽爲先後各從其昭穆男賔在前女賔在後
升自西階,柩也猶用子道不由阼也
奠俟于下東面北上,俟正柩也
主人從升婦人升東面衆人東即位,東方之位
正柩于兩楹間用夷牀,兩楹間象鄕戶牖也是時柩北首
主人柩東西面置重如初,如殯宮時也
席升設于柩西奠設如初巾之升降自西階,席設于柩之西直柩之西當西階也從奠設如𥘉東面也不統於柩神不西面也不設柩東東非神位也巾之者爲禦當風塵
主人踊無筭降拜賔即位踊襲主婦及親者由足西面,設奠時婦人皆室戶西南面奠畢乃得東面親者西面堂上迫䟽者可以居房中
薦車直東榮北輈,薦進也進車者象生時將行陳駕也今時謂之魂車輈轅也車當采榮東陳西上於中庭
質明滅燭,質正也
徹者升自阼階降自西階,徹者辟新奠不設序西南巳再設爲䙝
乃奠如初升降自西階,爲遷祖奠也奠升不由阼階柩北首辟其足
主人要節而踊,節升降
薦馬纓三就入門北面交轡圉人夾牽之,駕車之馬毎車二疋纓今馬鞅也就成也諸侯之臣飾纓以三色而三成此三色者蓋絛絲也其著之如罽然天子之臣如其命數王之革路絛纓圉人養馬者在左右曰夾旣奠乃薦馬者爲其踐汚庿中也凡入門參分庭一在南
御者執策立于馬後哭成踊右還出,主人於是乃哭踊者薦車之禮成於薦馬
賔岀主人送于門外有司請祖期,亦因在外位請之當以告賔每事畢輒出將行而飮酒曰祖祖始也
曰日側,側昳也謂將過中之時
主人入袒乃載踊無筭卒束襲,袒爲載變也乃舉柩郤下而載之束束棺於柩車賔出遂匠納車于階間謂此車
降奠當前束,下遷祖之奠也當前束猶當戶腢也亦在柩車西束有前後也
商祝飾柩一池紐前䞓後緇齊三采無貝,飾柩爲設牆栁也巾奠乃牆謂此也牆有布帷栁有布荒池者象官室之承霤以竹爲之狀如小車笭衣以青布一池縣於栁前士不揄絞紐所以聮帷荒前赤後黒因以爲飾左右面各有前後齊居栁之中央若今小車蓋上㽔矣以三采繒爲之上朱中白下蒼著以絮元士以上有貝
設披,披輅栁棺上貫結於戴人居旁牽之以備傾虧䘮大記曰士戴前纁後緇二披用纁今文披皆爲藩
屬引,屬猶著也引所以引柩車在軸輴曰紼古者人引柩春秋傳曰坐引而哭之三
陳明器於乗車之西,明器藏器也檀弓曰其曰明器神明之也言神明者異於生器竹不成用瓦不成味木不成斵琴瑟張而不平竽笙備而不和有鍾磬而無筍虡陳器於乗車之西則重北也
折橫覆之,折猶庪也方鑿連木爲之蓋如牀而縮者三橫者五無簀窆事畢加之壙上以承抗席橫陳之者爲苞筲以下䋫於其北便也覆之見善面也
抗木橫三縮二,抗禦也所以禦止土者其横與縮各足掩壙
加抗席三,席所以禦塵
加茵用䟽布緇翦有幅亦縮二橫三,茵所以藉棺者翦淺也幅縁之亦者亦抗木也及其用之木三在上茵二在下象天三合地二人藏其中焉今文翦作淺
器西南上綪,器目言之也陳明器以西行南端爲上綪屈也不容則屈而反之
茵,茵在杭木上陳器次而北也
苞二,所以裹奠羊豕之肉
筲三黍稷麥,筲畚種類也其容蓋與簋同一觳也
罋三醯醢屑幂用䟽布,罋瓦器其容亦蓋一觳屑薑桂之屑也内則曰屑桂與薑幂覆也今文幂皆作密
甒二醴酒幂用功布,甒亦瓦器也古文甒皆作廡
皆木桁久之,桁所以庪苞筲罋甒也久當爲炙灸謂以蓋案塞其口毎器異桁
用器弓,席所以
矢耒耜兩敦兩杅槃匜匜實于槃中南流,此皆常用之噐也杅盛湯漿槃匜盥噐也流匜口也今文杅爲桙
無祭器,士禮略也大夫以上兼用鬼器人噐也
有燕樂器可也,與賔客燕飲用樂之器也
役器甲胄干笮,此皆師役之器甲鎧胄兠鍪干楯笮矢箙
燕器杖笠翣,燕居安體之器也笠竹􁋕蓋也翣扇
徹奠巾席俟于西方主人要節而踊,巾席俟於西方祖奠將用焉要節者來象升丈夫踊去象降婦人踊徹者由明器北西面旣徹由重南東不設於序西南者非宿奠也宿奠必設者爲神馮依之久也
袒,爲將袒變
商祝御柩,亦執功布居前爲還柩車爲節也兩馬士制也春秋傳曰宋景曹卒魯季康子使冉求賵之以馬曰其可以稱旌繁乎
擯者出請入吿主人釋杖迎于廟門外不哭先入門右北面及衆主人袒,尊君命也衆主人自若西面
馬入設,設于庭在重南
賔奉幣由馬西當前輅北面致命,賔使者幣玄纁也輅轅縛所以屬引由馬西則亦當前輅之西於是北面致命得郷柩與奠柩車在階間少前參分庭之北輅有前後
主人哭拜稽顙成踊賔奠幣于棧左服出,棧謂柩車也凡士車制無漆飾左服象授人授其右也服車箱今文棧作輚
宰由主人之北舉幣以東,柩東主人位以東藏之
士受馬以出,此士謂胥徒之長也有勇力者受馬聘禮曰皮馬相間可也
主人送于外門外拜襲入復位杖賔賵者將命,賔卿大夫士也
擯者出請入告出告須,不迎告曰孤某須
馬入設賔奉幣擯者先入賔從致命如初,𥘉公使者
主人拜于位不踊,柩車東位也旣啓之後與在室同
賔奠幣如初舉幣受馬如初擯者出請,賔出在外請之爲其復有事
若奠,賔致可以奠也
入告出以賔入將命如初士受羊如受馬又請,士亦謂胥徒之長又復也
若賻,賻之言𥙷也助也貨財曰賻
入告主人出門左西面賔東面將命,主人出者賻主施於主人
主人拜賔坐委之宰由主人之北東面舉之反位,坐委之明主人哀戚志不在受人物反位反主人之後位
若無器則捂受之,謂對相授不委地
又請賔告事畢拜送入贈者將命,贈送
擯者出請納賔如初,如其入告出告須
賔奠幣如初,亦於棧左服
若就器則坐奠于陳,就猶善也贈無常唯玩好所有陳明噐之陳
凡將禮必請而後拜送,雖知事畢猶請君子不必人意
兄弟賵奠可也,兄弟有服親者可且賵且奠許其厚也賵奠於死生兩施
所知則賵而不奠,所知通問相知也降於兄弟奠施於死者爲多故不奠
知死者贈知生者賻,各主於所知
書賵於方若九若七若五,方板也書賵奠賻贈之人名與其物於板毎板若九行若七行若五行
書遣於策,策簡也遣猶送也謂所當藏物茵以下
乃代哭如初,棺柩有時將去不忍絶聲也𥘉謂旣小斂時
宵爲燎于門内之右,爲哭者爲明
厥明陳鼎五于門外如初,鼎五羊豕魚腊鮮獸各一鼎也士禮特牲三鼎盛葬奠加一等用少牢也如𥘉如大歛奠時
其實羊左胖,反吉祭也言左胖者體不殊骨也
髀不升,周貴肩賤髀古文髀作脾
腸五胃五,亦盛之也
離肺,離
豕亦如之豚解無腸胃,如之如羊左胖髀不升離肺也豚解解之如解豚亦前肩後肫春脅而巳無腸胄者君子不食溷腴
魚腊鮮獸皆如初,鮮新殺者士腊用兎加鮮獸而無膚者豕旣豚解略之
東方之饌四豆脾析蜱醢葵菹蠃醢,脾讀爲雞脾肶之脾脾析百葉也蜱蜯也今文蠃爲蝸
四籩棗糗栗脯,糗以豆糗粉餌
醴酒,此東方之饌與祖奠同在主人之南當前輅北上巾之
陳器,明噐也夜敘藏之
滅燎執燭俠輅北靣,炤徹與葬奠也
賔入者拜之,明自啓至此主人無出禮
徹者入丈夫踊設于西北婦人踊,猶阼階升時也亦旣盥乃入入由重東而主人踊猶其升也自重北西面而徹設於柩車西北亦由序西南
徹者東,由柩車北東適葬奠之饌
鼎入,舉入陳之也陳之蓋於重東北西面北上如初
乃奠豆南上綪籩蠃醢南北上綪,籩蠃醢南辟醴酒也
俎二以成南上不綪特鮮獸,成猶併也不綪者魚在羊東腊在豕東古文特爲俎
醴酒在籩西北上,統於豆也
奠者出主人要節而踊,亦以往來爲節奠由重北西旣奠由重南東
甸人抗重出自道道左倚之,還重不言甸人抗重言之者重旣虞將埋之言其宫使守視之抗舉也岀自道出從門中央也不由闑東西者重不反變於恒出入道左主人位今時有死者鑿木置食其中樹於道側由此
薦馬馬出自道車各從其馬駕於門外西面而俟南上,南上便其行也行者乗車在前道槀序從
徹者入踊如初徹巾苞牲取下體,苞者象旣饗而歸賔俎者也取下體者脛骨象行又俎實之終始也士苞三个前脛折取臂臑後脛折取骼亦得俎釋三个雜記曰父母而賔客之所以爲哀
不以魚腊,非正牲也
行器,目葬行明器在道之次
茵苞器序從,如其陳之先後
車從,次噐
徹者出踊如初,於是廟中當行者唯柩車
主人之史請讀賵執筭從柩東當前束西面不命母哭哭者相止也唯主人主婦哭燭在石南面,史北面請旣而與執筭西面於主人之前讀書釋筭燭在右南面炤書便也古文筭皆爲筴
讀書釋筭則坐,必釋筭者榮其多
卒命哭滅燭書與筭執之以逆出,卒巳
公史自西方東面命母哭主人主婦皆不哭讀遣卒命哭滅燭出,公史君之典禮書者遣者入壙之物君使史來讀之成其得禮之正以終也燭俠路
商祝執上,統於壙
茵先入,當藉柩也元士則葬用輁軸加茵焉
屬引,於是說載除飾更屬引於緘耳古文屬爲燭
主人袒衆主人西面北上婦人東面皆不哭,俠羡道爲位
乃窆主人哭踊無筭,窆下棺也今文窆爲封
襲贈用制幣玄纁束拜稽顙踊如初,丈八尺曰制二制合之束十制五合
卒袒拜賔主婦亦拜賔即位拾踊三襲,主婦拜賔拜女賔也卽位反位
賔出則拜送,相問之賔也凡弔賔有五去皆拜之此舉中焉
藏器於旁加見,噐用器役器也見棺飾也更謂之見者加此則棺柩不復見矣先言藏噐乃云加見者噐在見内也内之者明君子之於事終不自逸也檀弓曰有虞氏之瓦棺夏后氏堲周殷人棺椁周人牆置翣
藏苞筲於旁,於旁者在見外也不言罋甒饌相次可知四者兩兩而居䘮大託曰棺椁之間君容祝大夫容壺士容甒
加折卻之加抗席覆之加抗木,冝次也
實土三主人拜鄕人,謝其勤勞
即位踊襲如初,哀親之在斯
乃反哭入升自西階東面衆主人堂下東面北上,西階東面反諸其所作也反哭者於其祖庿不於阼階西面西方神位
婦人入大夫踊升自阼階,辟主人也
主婦入于室踊出即位及丈夫拾踊三,入于室反諸其所養也出卽位堂上西面也拾更也
賔弔者升自西階曰如之何主人拜稽顙,賔弔者衆賔之長也反而亡焉失之矣於是爲甚故弔之弔者北面主人拜於位不北面拜賔東者以其亦主人位也今文無曰
賔降出主人送于門外拜稽顙遂適殯宮皆如啓位拾踊三,啓位婦人入升堂丈夫即中庭之位
兄弟出主人拜送,兄弟小功以下也異門大功亦可以歸
衆主人出門哭止闔門主人揖衆主人乃就次,次倚廬也
猶朝夕哭不奠,是日也以虞易奠
三虞,虞䘮祭名虞安也骨肉歸於土精氣無所不之孝子爲其彷徨三祭以安之朝葬日中而虞不忍一日離
卒哭,卒哭三虞之後祭名始朝夕之間哀至則哭至此祭止也朝夕哭而巳
明日以其班祔,班次也袝卒哭之明日祭名祔猶屬也祭昭穆之次而屬之今文班爲胖
記士處適寢寢東首于北墉下,將有疾乃寢於適室今文處爲居于爲於
有疾疾者齊,正情性也適寢者不齊不居其室
養者皆齊,憂也
徹琴瑟,去樂
疾病外内皆埽,爲有賔客來問也疾甚曰病
徹褺衣加新衣,故衣垢汗爲來人穢惡之
御者四人皆坐持體,爲不能自轉側御者今時侍從之人
屬纊以俟絶氣,爲其氣微難節也纊新絮
男子不絶於婦人之手婦人不絶於男子之手,備褻
乃行禱于五祀,盡孝子之情五祀博言之士二祀曰門曰行
乃卒,卒終也
主人啼兄弟哭,哀有甚有否於是始去笄纚服深衣檀弓曰始死羔裘玄冠者易之
設牀第當牖衽下筦上簟設枕,病卒之間廢牀至是設之事相變祍卧席古文第爲茨
遷尸,徙於牖下也於是幠用歛衾
復者朝服左執領右執要招而左,衣朝服服未可以變
楔貌如軛上兩末,事便也今文軛作厄
綴足用燕几校在南御者坐持之,校脛也尸南首几脛在南以拘足則不得辟戾矣古文校爲枝
即牀而奠當腢用吉噐若醴若酒無巾柶,腢肩頭也用吉器器未變也或卒無醴用新酒
赴曰君之臣某死赴母妻長子則曰君之臣某之某死,赴走告也今文赴作訃
室中唯主人主婦坐兄弟有命夫命婦在焉亦坐,别尊卑也
尸在室有君命衆主人不出,不二主
襚者委衣于牀不坐,牀高由便
其禭于室戸西北面致命,始死時也
夏祝淅米差盛之,差擇之
御者四人抗衾而浴䄠第,抗衾爲其倮程蔽之也䄠袒也袒簀去席盝水便
其母之䘮則内御者浴鬠無笄,内御女御也無笄猶丈夫之不冠也
設明衣婦人則設中帶,中帶若今之禪襂
卒洗貝反于䈂實貝柱右齻左齻,象齒堅
夏祝徹餘飯,徹去鬻
瑱塞耳,塞充窒
掘坎南順廣尺輪二尺深三尺南其壤,南順統於堂輪從也今文掘爲坅
垼用塊,塊堛也古文垼爲役
明衣裳用幕布袂屬幅長下膝,幕布帷幕之布升數未聞也屬幅不削幅也長下膝又有裳於蔽下體深也
有前後裳不辟長及觳,不辟質也觳足跗也凡他服短無見膚長無𬒳土
縓綼緆,一染謂之縓今紅也飾裳在幅曰綼在下曰緆
緇純,七入爲緇緇黒也飾衣曰純謂領與𬒮衣以緇裳以縓象天地也
設握裏親膚繫鉤中指結于掔,掔掌後節中也手無決者以握繫一端繞掔還從上自貫反與其一端結之
甸人築坅坎,築實土其中堅之穿坎之名一曰坅
隷人涅廁,隷人罪人也今之徒役作者也涅塞也爲人復往褻之又亦鬼神不用
旣襲宵爲燎于中庭,宵夜
厥明滅燎陳衣,記節
凡絞紟用布倫如朝服,凡凡小斂大斂也倫比也今文無紟古文倫爲輪
設棜于東堂下南順齊于坫饌于其上兩甒醴酒酒在南篚在東南順實角觶四木柶二素勺二豆在甒北二以並籩亦如之,棜今之轝也角觶四木柶二素勺爲少進醴酒兼饌之也勺二醴酒各一也豆籩二以併則是大歛饌也記於此者明其他與小歛同陳古文角觶爲角柶
凡籩豆實具設皆巾之,籩豆偶而爲具具則於饌巾之巾之加飾也明小斂一豆一籩不巾
觶俟時而酌柶覆加之面枋及錯建之,時朝夕也檀弓曰朝奠日出夕奠逮日
小斂辟奠不出室,未忍神逺之也辟襲奠以辟斂旣斂則不出於室設於序西南畢事而去之
無踊節,其哀未可節也
旣馮尸主人袒髺髮絞帶衆主人布帶,衆主人齊衰以下
大斂于阼,未忍便離主人位也主人奉尸斂于棺則西階上賔之
大夫升自西階階東北面東上,視斂
旣馮尸大夫逆降復位,中庭西面位
巾奠執燭者滅燭出降自阼階由主人之北東,巾奠而室事巳
旣殯主人說髦,旣殯置銘于肂復位時也今文說皆作稅兒生三月鬋髪爲鬌男角女羈否則男左女右長大猶爲飾存之謂之髦所以順父母幼小之心至此尸柩不見䘮無飾可以去之髦之形象未聞
三日絞垂,成服日絞要絰之散垂者
冠六升外縪纓條屬厭,縪謂縫著於武也外者外其餘也纓條屬者通屈一條繩爲武垂下爲纓屬之冠厭伏也
衰三升,衣與裳也
屨外納,納收餘也
杖下本竹桐一也,順其性也
居倚廬,倚木爲廬在中門外東方北戶
寢苫枕塊,苫編藁塊堛也
不說絰帶,哀戚不在於安
哭晝夜無時,哀至則哭非必朝夕
非䘮事不言,不忘所以爲親
歠粥朝一溢米夕一溢米不食菜果,不在於飽與滋味粥糜也二十兩曰溢爲米一升二十四分升之一實在木曰果在地曰蓏
主人乗惡車,拜君命拜衆賔及有故行所乗也雜記曰端衰䘮車皆無等然則此惡車王䘮之木車也古文惡作堊
白狗幦,未成豪狗幦覆笭也以狗皮爲之取其臑也白於䘮飾宜古文幦爲幂
蒲蔽,蔽藩
御以蒲菆,不在於驅馳蒲菆牡蒲莖古文菆作騶
犬服,笭間兵服以犬皮爲之取堅也亦白今文犬爲大
木錧,取少聲今文錧爲鎋
約綏約轡,約繩綏所以引升車
木鑣,亦取少聲古文鑣爲苞
馬不齊髦,齊翦也今文髦爲毛主人之惡車如王之木車則齊衰以下其乗素車繅車駹車漆車與
主婦之車亦如之䟽布裧,裧者車裳幃於蓋弓垂之
貳車白狗攝服,貳副也攝猶縁也狗皮緣服差飾
其他皆如乗車,如所乗惡車
朔月童子執帚卻之左手奉之,童子隷子弟若内竪寺人之屬執用左手卻之示未用
從徹者而入,童子不專禮事
比奠舉席埽室聚諸㝔布席如初卒奠埽者執帚垂末内鬛從執燭者而東,比猶先也室東南隅謂之㝔
燕養饋羞湯沐之饌如他日,燕養平常所用供養也饋朝夕食也羞四時之珍異湯沐所以洗去汙垢内則曰三日具沐五日具浴孝子不忍一日廢其事親之禮於下室日設之如生存也進徹之時如其頃
朔月若薦新則不饋于下室,以其殷奠有黍稷也下室如今之内堂正寢聽朝事
筮宅冡人物土,物猶相也相其地可葬者乃營之
卜曰吉告從于主婦主婦哭婦人皆哭主婦升堂哭者皆止,事畢
啓之昕外内不哭,將有事爲其讙嚻旣啓命哭古文啓爲開
