source,commentary
燕禮第六儀禮鄭氏注燕禮小臣戒與者,小臣相君燕飲之法與者謂留羣臣也君以燕禮勞使臣若臣有功故與羣臣樂之小臣則警戒告語焉飮酒以合㑹爲歡也
膳宰具官饌于寢東,膳宰天子曰膳夫掌君飮食膳羞者也具官饌具其官之所饌謂酒也牲也脯醢也寢露寢
樂人縣,縣鍾磬也國君無故不徹縣言縣者爲燕新之
設洗篚于阼階東南當東􁆤罍水在東篚在洗西南肆設膳篚在其北西面,設此不言其官賤也當東􁆤者人君爲殿屋也亦南北以堂深肆陳也膳篚者君象􁈉所饌也亦南陳言西面尊之異其文
司宫尊于東楹之西兩方壺左玄酒南上公尊瓦大兩有豐幂用綌若錫在尊南南上尊士旅食于門西兩圜壺,司宫天子曰小宰聽酒人之成要者也尊方壺爲卿大夫士也臣道直方於東楹之西予君專此酒也玉藻曰唯君面尊玄酒在南順君之面也瓦大有虞氏之尊也禮噐曰君尊瓦甒豐形似豆卑而大鼏用綌若錫冬夏異也在尊南在方壺之南也尊士旅食者用圜壺變於卿大夫也旅衆也士衆食謂未得正禄所謂庶人在官者也今文錫爲緆
司宫筵賔于戸西東上無加席也,筵席也席用蒲筵緇布純無加席燕私禮臣屈也諸侯之官無司几筵也
射人吿具,吿事具于君射人主此禮以其或射也
小臣設公席于阼階上西鄕設加席公升即位于席西鄕,周禮諸侯胙席莞筵紛純加繅席畫純後設公席者凡禮卑者先卽事尊者後也
小臣納卿大夫卿大夫皆入門右北面東上士立于西方東面北上祝史立于門東北面東上小臣師一人在東堂下南面士旅食者立于門西東上,納者以公命引而入也自士以下從而入卽位耳師長也小臣之長一人猶天子大僕正君之服位者也凢入門而右由闑東左則由闑西
公降立于阼階之東南南鄕爾卿卿西面北上爾大夫大夫皆少進,爾近也移也揖而移之近之也大夫猶北面少前
射人請賔,命當由君出也
公曰命某爲賔,某大夫也
射人命賔賔少進禮辭,命賔者東面南顧禮辭辭不敏也
反命,射人以賔之辭告於君
又命之賔再拜稽首許諾,又復
射人反命,告賔許
賔出立于門外東面,當更以賔禮入
公揖卿大夫乃升就席,揖之人之也
小臣自阼階下北面請執幂者與羞膳者,執幂者執瓦大之幂也方圜壺無幂羞膳羞於公謂庶羞
乃命執幂者執幂者升自西階立於尊南北面東上,以公命於西階前命之也東上玄酒之幂爲上也羞膳者從而東由堂車升自北階房中西靣南上不言之者不升堂略之也
膳宰請羞于諸公卿者,小臣不請而使膳宰於卑者彌略也禮以異爲敬
射人納賔,射人爲擯者也今文曰擯者
賔入及庭公降一等揖之,及至也至庭謂旣入而左北面時
公升就席,以其將與主人爲禮不參之也
賔升自西階主人亦升自西階賔右北面至再拜賔荅再拜,主人宰夫也宰夫大宰之屬掌賔客之獻飮食者也其位在洗北西面君於其臣雖爲賔不親獻以其尊莫敢伉禮也至再拜者拜賔來至也天子膳夫爲獻主
主人降洗洗南西北面,賔將從降鄕之
賔降階西東面主人辭降賔對,對荅
主人北面盥坐取􁈉洗賔少進辭洗主人坐奠􁈉于篚興對賔反位,賔少進者又辭宜違其位也獻不以爵辟正主也古文􁈉皆爲觶
主人卒洗賔揖乃升,賔毎先升尊也
主人升賔拜洗主人賔右奠􁈉荅拜降盥,主人復盥爲拜手坋塵也
賔降主人辭賔對卒盥賔揖升主人升坐取􁈉,取􁈉將就瓦大酌膳
執幂者舉幂主人酌膳執幂者反幂,君物曰膳膳之言善也酌君尊者尊賔也
主人筵前獻賔賔西階上拜筵前受爵反位主人賔右拜送爵,賔旣拜前受􁈉退復位
膳宰薦脯醢賔升筵膳宰設折俎,折俎牲體骨也鄕飲酒記曰賔俎脊脅肩肺
賔坐左執爵右祭脯醢奠爵于薦右興取肺坐絕祭嚌之興加于俎坐挩手執爵遂祭酒興席末坐啐酒降席坐奠爵拜告旨執爵興主人荅拜,降席席西也旨美也
賔西階上北面坐卒爵興坐奠爵遂拜主人荅拜,遂拜拜旣爵也
賔以虚爵降,將酢主人
主人降賔洗南坐奠􁈉少進辭降主人東面對,上旣言爵矣復言觚者嫌易之也大射禮曰主人西階西東面少進對今文從北以下觚皆爲爵
賔坐取􁈉奠于篚下盥洗,篚下篚南
主人辭洗,謙也今文無洗
賔坐奠􁈉于篚興對卒洗及階揖升主人升拜洗如賔禮賔降盥主人降賔辭降卒盥揖升酌膳執幂如初以酢主人于西階上主人北面拜受爵賔主人之左拜送爵,賔旣南面授爵乃之左
主人坐祭不啐酒,辟正主也未薦者臣也
不拜酒不告㫖,主人之義
遂卒爵興坐奠爵拜執爵興賔荅拜主人不崇酒以虚爵降奠于篚,崇充也不以酒謝賔甘美君物也
賔降立于西階西,旣受獻矣不敢安盛
射人升賔賔升立于序内東面,東西牆謂之序大射禮曰擯者以命升賔
主人盥洗象觚升實之東北面獻于公,象觚觚有象骨飾也取象觚者東面
公拜受爵主人降自西階阼階下北面拜送爵士薦脯醢膳宰設折俎升自西階,薦進也大射禮曰宰胥薦脯醢由左房
公祭如賔禮膳宰賛授肺不拜酒立卒爵坐奠爵拜執爵興,凡異者君尊變於賔也
主人荅拜升受爵以降奠干膳篚更爵洗升酌膳酒以降酢于阼階下北面坐奠爵再拜稽首公荅再拜,更爵者不敢襲至尊也古文更爲受
主人坐祭遂卒爵再拜稽首公荅再拜主人奠爵于篚主人盥洗升媵觚于賔酌散西階上坐奠爵拜賔賔降筵北面荅拜,媵送也讀或爲揚揚舉也酌散者酌方壺酒也於膳爲散今文媵皆作騰
主人坐祭遂飮賔辭卒爵拜賔荅拜,辭者辭其代君行酒不立飮也此降於正主酬也
主人降洗賔降主人辭降賔辭洗卒洗揖升不拜洗,不拜洗酬而禮殺
主人酌膳賔西階上拜,拜者拜其酌巳
